Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.genre,Subject,Author,Name.repository,Title,Alt ID.local,Alt ID.oclc,Date.normalized,Format.dimensions,Description.note,Publisher.placeOfOrigin,Date.creation,Format.extent,Publisher.publisherName,Alt ID.callNo,AltTitle.uniform,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Science and Engineering Library Books,ark:/21198/zz002jjjjw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_203.tif,203,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_203,ucla_oc16856119_203,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjjw,
Science and Engineering Library Books,ark:/21198/zz002jjjkd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_204.tif,204,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_204,ucla_oc16856119_204,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjkd,
Science and Engineering Library Books,ark:/21198/zz002jjjmx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_205.tif,205,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_205,ucla_oc16856119_205,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjmx,
Science and Engineering Library Books,ark:/21198/zz002jjjnf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_206.tif,206,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_206,ucla_oc16856119_206,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjnf,
Science and Engineering Library Books,ark:/21198/zz002jjjpz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_207.tif,207,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_207,ucla_oc16856119_207,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjpz,
Science and Engineering Library Books,ark:/21198/zz002jjjqg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_208.tif,208,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_208,ucla_oc16856119_208,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjqg,
Science and Engineering Library Books,ark:/21198/zz002jjjr0,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_209.tif,209,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_209,ucla_oc16856119_209,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjr0,
Science and Engineering Library Books,ark:/21198/zz002jjjsh,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_210.tif,210,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_210,ucla_oc16856119_210,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjsh,
Science and Engineering Library Books,ark:/21198/zz002jjjt1,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_211.tif,211,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_211,ucla_oc16856119_211,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjt1,
Science and Engineering Library Books,ark:/21198/zz002jjjvj,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_212.tif,212,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_212,ucla_oc16856119_212,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjvj,
Science and Engineering Library Books,ark:/21198/zz002jjjw2,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_213.tif,213,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_213,ucla_oc16856119_213,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjw2,
Science and Engineering Library Books,ark:/21198/zz002jjjxk,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_214.tif,214,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_214,ucla_oc16856119_214,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjxk,
Science and Engineering Library Books,ark:/21198/zz002jjjz3,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_215.tif,215,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_215,ucla_oc16856119_215,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjjz3,
Science and Engineering Library Books,ark:/21198/zz002jjk03,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_216.tif,216,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_216,ucla_oc16856119_216,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk03,
Science and Engineering Library Books,ark:/21198/zz002jjk1m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_217.tif,217,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_217,ucla_oc16856119_217,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk1m,
Science and Engineering Library Books,ark:/21198/zz002jjk24,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_218.tif,218,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_218,ucla_oc16856119_218,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk24,
Science and Engineering Library Books,ark:/21198/zz002jjk3n,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_219.tif,219,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_219,ucla_oc16856119_219,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk3n,
Science and Engineering Library Books,ark:/21198/zz002jjk45,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_220.tif,220,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_220,ucla_oc16856119_220,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk45,
Science and Engineering Library Books,ark:/21198/zz002jjk5p,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_221.tif,221,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_221,ucla_oc16856119_221,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk5p,
Science and Engineering Library Books,ark:/21198/zz002jjk66,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_222.tif,222,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_222,ucla_oc16856119_222,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk66,
Science and Engineering Library Books,ark:/21198/zz002jjk7q,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_223.tif,223,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_223,ucla_oc16856119_223,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk7q,
Science and Engineering Library Books,ark:/21198/zz002jjk87,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_224.tif,224,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_224,ucla_oc16856119_224,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk87,
Science and Engineering Library Books,ark:/21198/zz002jjk9r,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_225.tif,225,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_225,ucla_oc16856119_225,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjk9r,
Science and Engineering Library Books,ark:/21198/zz002jjkb8,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_226.tif,226,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_226,ucla_oc16856119_226,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkb8,
Science and Engineering Library Books,ark:/21198/zz002jjkcs,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_227.tif,227,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_227,ucla_oc16856119_227,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkcs,
Science and Engineering Library Books,ark:/21198/zz002jjkd9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_228.tif,228,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_228,ucla_oc16856119_228,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkd9,
Science and Engineering Library Books,ark:/21198/zz002jjkft,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_229.tif,229,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_229,ucla_oc16856119_229,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkft,
Science and Engineering Library Books,ark:/21198/zz002jjkgb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_230.tif,230,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_230,ucla_oc16856119_230,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkgb,
Science and Engineering Library Books,ark:/21198/zz002jjkhv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_231.tif,231,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_231,ucla_oc16856119_231,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkhv,
Science and Engineering Library Books,ark:/21198/zz002jjkjc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_232.tif,232,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_232,ucla_oc16856119_232,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkjc,
Science and Engineering Library Books,ark:/21198/zz002jjkkw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_233.tif,233,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_233,ucla_oc16856119_233,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkkw,
Science and Engineering Library Books,ark:/21198/zz002jjkmd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_234.tif,234,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_234,ucla_oc16856119_234,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkmd,
Science and Engineering Library Books,ark:/21198/zz002jjknx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_235.tif,235,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_235,ucla_oc16856119_235,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjknx,
Science and Engineering Library Books,ark:/21198/zz002jjkpf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_236.tif,236,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_236,ucla_oc16856119_236,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkpf,
Science and Engineering Library Books,ark:/21198/zz002jjkqz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_237.tif,237,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_237,ucla_oc16856119_237,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkqz,
Science and Engineering Library Books,ark:/21198/zz002jjkrg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_238.tif,238,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_238,ucla_oc16856119_238,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkrg,
Science and Engineering Library Books,ark:/21198/zz002jjks0,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_239.tif,239,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_239,ucla_oc16856119_239,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjks0,
Science and Engineering Library Books,ark:/21198/zz002jjkth,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_240.tif,240,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_240,ucla_oc16856119_240,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkth,
Science and Engineering Library Books,ark:/21198/zz002jjkv1,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_241.tif,241,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_241,ucla_oc16856119_241,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkv1,
Science and Engineering Library Books,ark:/21198/zz002jjkwj,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_242.tif,242,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_242,ucla_oc16856119_242,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkwj,
Science and Engineering Library Books,ark:/21198/zz002jjkx2,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_243.tif,243,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_243,ucla_oc16856119_243,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkx2,
Science and Engineering Library Books,ark:/21198/zz002jjkzk,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_244.tif,244,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_244,ucla_oc16856119_244,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjkzk,
Science and Engineering Library Books,ark:/21198/zz002jjm0k,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_245.tif,245,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_245,ucla_oc16856119_245,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjm0k,
Science and Engineering Library Books,ark:/21198/zz002jjm13,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_246.tif,246,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_246,ucla_oc16856119_246,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjm13,
Science and Engineering Library Books,ark:/21198/zz002jjm2m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_247.tif,247,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_247,ucla_oc16856119_247,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjm2m,
Science and Engineering Library Books,ark:/21198/zz002jjm34,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_248.tif,248,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_248,ucla_oc16856119_248,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjm34,
Science and Engineering Library Books,ark:/21198/zz002jjm4n,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_249.tif,249,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_249,ucla_oc16856119_249,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjm4n,
Science and Engineering Library Books,ark:/21198/zz002jjm55,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_250.tif,250,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_250,ucla_oc16856119_250,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjm55,
Science and Engineering Library Books,ark:/21198/zz002jjm6p,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_251.tif,251,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_251,ucla_oc16856119_251,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjm6p,
