"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 5: page 40v","Armenian Manuscripts","ark:/21198/zz0025h8j1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8j1_1693939_master.tif","84","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8j1",""
"Manuscript No. 5: page 41r","Armenian Manuscripts","ark:/21198/zz0025h8kj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8kj_1693942_master.tif","85","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8kj",""
"Manuscript No. 5: page 41v","Armenian Manuscripts","ark:/21198/zz0025h8m2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8m2_1693945_master.tif","86","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8m2",""
"Manuscript No. 5: page 42r","Armenian Manuscripts","ark:/21198/zz0025h8nk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8nk_1693948_master.tif","87","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8nk",""
"Manuscript No. 5: page 42v","Armenian Manuscripts","ark:/21198/zz0025h8p3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8p3_1693951_master.tif","88","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8p3",""
"Manuscript No. 5: page 43r","Armenian Manuscripts","ark:/21198/zz0025h8qm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8qm_1693957_master.tif","89","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8qm",""
"Manuscript No. 5: page 43v","Armenian Manuscripts","ark:/21198/zz0025h8r4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8r4_1693960_master.tif","90","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8r4",""
"Manuscript No. 5: page 44r","Armenian Manuscripts","ark:/21198/zz0025h8sn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8sn_1693964_master.tif","91","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8sn",""
"Manuscript No. 5: page 44v","Armenian Manuscripts","ark:/21198/zz0025h8t5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8t5_1693969_master.tif","92","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8t5",""
"Manuscript No. 5: page 45r","Armenian Manuscripts","ark:/21198/zz0025h8vp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8vp_1693972_master.tif","93","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8vp",""
"Manuscript No. 5: page 45v","Armenian Manuscripts","ark:/21198/zz0025h8w6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8w6_1693975_master.tif","94","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8w6",""
"Manuscript No. 5: page 46r","Armenian Manuscripts","ark:/21198/zz0025h8xq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8xq_1693981_master.tif","95","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8xq",""
"Manuscript No. 5: page 46v","Armenian Manuscripts","ark:/21198/zz0025h8z7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h8z7_1693984_master.tif","96","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h8z7",""
"Manuscript No. 5: page 47r","Armenian Manuscripts","ark:/21198/zz0025h907","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h907_1693990_master.tif","97","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h907",""
"Manuscript No. 5: page 47v","Armenian Manuscripts","ark:/21198/zz0025h91r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h91r_1693993_master.tif","98","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h91r",""
"Manuscript No. 5: page 48r","Armenian Manuscripts","ark:/21198/zz0025h928","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h928_1693999_master.tif","99","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h928",""
"Manuscript No. 5: page 48v","Armenian Manuscripts","ark:/21198/zz0025h93s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h93s_1694002_master.tif","100","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h93s",""
"Manuscript No. 5: page 49r","Armenian Manuscripts","ark:/21198/zz0025h949","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h949_1694005_master.tif","101","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h949",""
"Manuscript No. 5: page 49v","Armenian Manuscripts","ark:/21198/zz0025h95t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h95t_1694008_master.tif","102","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h95t",""
"Manuscript No. 5: page 50r","Armenian Manuscripts","ark:/21198/zz0025h96b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h96b_1694012_master.tif","103","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h96b",""
"Manuscript No. 5: page 50v","Armenian Manuscripts","ark:/21198/zz0025h97v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h97v_1694017_master.tif","104","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h97v",""
"Manuscript No. 5: page 51r","Armenian Manuscripts","ark:/21198/zz0025h98c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h98c_1694295_master.tif","105","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h98c",""
"Manuscript No. 5: page 51v","Armenian Manuscripts","ark:/21198/zz0025h99w","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h99w_1694301_master.tif","106","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h99w",""
"Manuscript No. 5: page 52r","Armenian Manuscripts","ark:/21198/zz0025h9bd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h9bd_1694309_master.tif","107","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h9bd",""
"Manuscript No. 5: page 52v","Armenian Manuscripts","ark:/21198/zz0025h9cx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h9cx_1694313_master.tif","108","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h9cx",""
"Manuscript No. 5: page 53r","Armenian Manuscripts","ark:/21198/zz0025h9df","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h9df_1694321_master.tif","109","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h9df",""
"Manuscript No. 5: page 53v","Armenian Manuscripts","ark:/21198/zz0025h9fz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025h9fz_1694326_master.tif","110","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025h9fz",""
"Manuscript No. 5: page 54r","Armenian Manuscripts","ark:/21198/zz0025hb6t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hb6t_1694453_master.tif","111","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hb6t",""
"Manuscript No. 5: page 54v","Armenian Manuscripts","ark:/21198/zz0025hb7b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hb7b_1694456_master.tif","112","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hb7b",""
"Manuscript No. 5: page 55r","Armenian Manuscripts","ark:/21198/zz0025hb8v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hb8v_1694459_master.tif","113","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hb8v",""
"Manuscript No. 5: page 55v","Armenian Manuscripts","ark:/21198/zz0025hb9c","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hb9c_1694462_master.tif","114","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hb9c",""
"Manuscript No. 5: page 56r","Armenian Manuscripts","ark:/21198/zz0025hbbw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbbw_1694465_master.tif","115","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbbw",""
"Manuscript No. 5: page 56v","Armenian Manuscripts","ark:/21198/zz0025hbcd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbcd_1694468_master.tif","116","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbcd",""
"Manuscript No. 5: page 57r","Armenian Manuscripts","ark:/21198/zz0025hbdx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbdx_1694471_master.tif","117","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbdx",""
"Manuscript No. 5: page 57v","Armenian Manuscripts","ark:/21198/zz0025hbff","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbff_1694474_master.tif","118","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbff",""
"Manuscript No. 5: page 58r","Armenian Manuscripts","ark:/21198/zz0025hbgz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbgz_1694477_master.tif","119","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbgz",""
"Manuscript No. 5: page 58v","Armenian Manuscripts","ark:/21198/zz0025hbhg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbhg_1694480_master.tif","120","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbhg",""
"Manuscript No. 5: page 59r","Armenian Manuscripts","ark:/21198/zz0025hbj0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbj0_1694483_master.tif","121","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbj0",""
"Manuscript No. 5: page 59v","Armenian Manuscripts","ark:/21198/zz0025hbkh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbkh_1694486_master.tif","122","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbkh",""
"Manuscript No. 5: page 60r","Armenian Manuscripts","ark:/21198/zz0025hbm1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbm1_1694489_master.tif","123","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbm1",""
"Manuscript No. 5: page 60v","Armenian Manuscripts","ark:/21198/zz0025hbnj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbnj_1694492_master.tif","124","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbnj",""
"Manuscript No. 5: page 61r","Armenian Manuscripts","ark:/21198/zz0025hbp2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbp2_1694495_master.tif","125","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbp2",""
"Manuscript No. 5: page 61v","Armenian Manuscripts","ark:/21198/zz0025hbqk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbqk_1694498_master.tif","126","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbqk",""
"Manuscript No. 5: page 62r","Armenian Manuscripts","ark:/21198/zz0025hbr3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbr3_1694501_master.tif","127","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbr3",""
"Manuscript No. 5: page 62v","Armenian Manuscripts","ark:/21198/zz0025hbsm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbsm_1694504_master.tif","128","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbsm",""
"Manuscript No. 5: page 63r","Armenian Manuscripts","ark:/21198/zz0025hbt4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbt4_1694507_master.tif","129","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbt4",""
"Manuscript No. 5: page 63v","Armenian Manuscripts","ark:/21198/zz0025hbvn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbvn_1694510_master.tif","130","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbvn",""
"Manuscript No. 5: page 64r","Armenian Manuscripts","ark:/21198/zz0025hbw5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbw5_1694513_master.tif","131","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbw5",""
"Manuscript No. 5: page 64v","Armenian Manuscripts","ark:/21198/zz0025hbxp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbxp_1694516_master.tif","132","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbxp",""
"Manuscript No. 5: page 65r","Armenian Manuscripts","ark:/21198/zz0025hbz6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hbz6_1694519_master.tif","133","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hbz6",""
"Manuscript No. 5: page 65v","Armenian Manuscripts","ark:/21198/zz0025hc06","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc06_1694522_master.tif","134","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc06",""
"Manuscript No. 5: page 66r","Armenian Manuscripts","ark:/21198/zz0025hc1q","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc1q_1694525_master.tif","135","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc1q",""
"Manuscript No. 5: page 66v","Armenian Manuscripts","ark:/21198/zz0025hc27","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc27_1694528_master.tif","136","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc27",""
"Manuscript No. 5: page 67r","Armenian Manuscripts","ark:/21198/zz0025hc3r","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc3r_1694531_master.tif","137","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc3r",""
"Manuscript No. 5: page 67v","Armenian Manuscripts","ark:/21198/zz0025hc48","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc48_1694534_master.tif","138","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc48",""
"Manuscript No. 5: page 68r","Armenian Manuscripts","ark:/21198/zz0025hc5s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc5s_1694537_master.tif","139","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc5s",""
"Manuscript No. 5: page 68v","Armenian Manuscripts","ark:/21198/zz0025hc69","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc69_1694540_master.tif","140","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc69",""
"Manuscript No. 5: page 69r","Armenian Manuscripts","ark:/21198/zz0025hc7t","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc7t_1694543_master.tif","141","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc7t",""
"Manuscript No. 5: page 69v","Armenian Manuscripts","ark:/21198/zz0025hc8b","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc8b_1694546_master.tif","142","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc8b",""
"Manuscript No. 5: page 70r","Armenian Manuscripts","ark:/21198/zz0025hc9v","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hc9v_1694549_master.tif","143","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hc9v",""
"Manuscript No. 5: page 70v","Armenian Manuscripts","ark:/21198/zz0025hcbc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcbc_1694552_master.tif","144","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcbc",""
"Manuscript No. 5: page 71r","Armenian Manuscripts","ark:/21198/zz0025hccw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hccw_1694555_master.tif","145","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hccw",""
"Manuscript No. 5: page 71v","Armenian Manuscripts","ark:/21198/zz0025hcdd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcdd_1694558_master.tif","146","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcdd",""
"Manuscript No. 5: page 72r","Armenian Manuscripts","ark:/21198/zz0025hcfx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcfx_1694730_master.tif","147","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcfx",""
"Manuscript No. 5: page 72v","Armenian Manuscripts","ark:/21198/zz0025hcgf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcgf_1694739_master.tif","148","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcgf",""
"Manuscript No. 5: page 73r","Armenian Manuscripts","ark:/21198/zz0025hchz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hchz_1694742_master.tif","149","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hchz",""
"Manuscript No. 5: page 73v","Armenian Manuscripts","ark:/21198/zz0025hcjg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcjg_1694770_master.tif","150","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcjg",""
"Manuscript No. 5: page 74r","Armenian Manuscripts","ark:/21198/zz0025hck0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hck0_1694781_master.tif","151","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hck0",""
"Manuscript No. 5: page 74v","Armenian Manuscripts","ark:/21198/zz0025hcmh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcmh_1694790_master.tif","152","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcmh",""
"Manuscript No. 5: page 75r","Armenian Manuscripts","ark:/21198/zz0025hcn1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcn1_1694799_master.tif","153","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcn1",""
"Manuscript No. 5: page 75v","Armenian Manuscripts","ark:/21198/zz0025hcpj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hcpj_1694806_master.tif","154","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hcpj",""
"Manuscript No. 5: page 76r","Armenian Manuscripts","ark:/21198/zz0025hg8s","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hg8s_1694877_master.tif","155","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hg8s",""
"Manuscript No. 5: page 76v","Armenian Manuscripts","ark:/21198/zz0025hg99","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hg99_1694882_master.tif","156","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hg99",""
"Manuscript No. 5: page 77r","Armenian Manuscripts","ark:/21198/zz0025hgbt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgbt_1694885_master.tif","157","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgbt",""
"Manuscript No. 5: page 77v","Armenian Manuscripts","ark:/21198/zz0025hgcb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgcb_1694891_master.tif","158","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgcb",""
"Manuscript No. 5: page 78r","Armenian Manuscripts","ark:/21198/zz0025hgdv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgdv_1694895_master.tif","159","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgdv",""
"Manuscript No. 5: page 78v","Armenian Manuscripts","ark:/21198/zz0025hgfc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgfc_1694900_master.tif","160","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgfc",""
"Manuscript No. 5: page 79r","Armenian Manuscripts","ark:/21198/zz0025hggw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hggw_1694904_master.tif","161","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hggw",""
"Manuscript No. 5: page 79v","Armenian Manuscripts","ark:/21198/zz0025hghd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hghd_1694907_master.tif","162","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hghd",""
"Manuscript No. 5: page 80r","Armenian Manuscripts","ark:/21198/zz0025hgjx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgjx_1694912_master.tif","163","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgjx",""
"Manuscript No. 5: page 80v","Armenian Manuscripts","ark:/21198/zz0025hgkf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgkf_1694915_master.tif","164","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgkf",""
"Manuscript No. 5: page 81r","Armenian Manuscripts","ark:/21198/zz0025hgmz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgmz_1694919_master.tif","165","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgmz",""
"Manuscript No. 5: page 81v","Armenian Manuscripts","ark:/21198/zz0025hgng","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgng_1694926_master.tif","166","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgng",""
"Manuscript No. 5: page 82r","Armenian Manuscripts","ark:/21198/zz0025hgp0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgp0_1694934_master.tif","167","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgp0",""
"Manuscript No. 5: page 82v","Armenian Manuscripts","ark:/21198/zz0025hgqh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgqh_1694939_master.tif","168","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgqh",""
"Manuscript No. 5: page 83r","Armenian Manuscripts","ark:/21198/zz0025hgr1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgr1_1694942_master.tif","169","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgr1",""
"Manuscript No. 5: page 83v","Armenian Manuscripts","ark:/21198/zz0025hgsj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgsj_1694946_master.tif","170","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgsj",""
"Manuscript No. 5: page 84r","Armenian Manuscripts","ark:/21198/zz0025hgt2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025hgt2_1694951_master.tif","171","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hgt2",""
