Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,AltTitle.other,Title,Alt ID.local,Description.note,Subject,Genre,Language,Name.subject,Creator,Name.repository,Date.normalized,Date.creation,Relation.isPartOf,AltTitle.descriptive,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Hood (Mantle) papers,ark:/21198/zz002bcsh1,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcsh1_2003357_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item04_pm.tif,Itemized expenses?,,lists (document genres),,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcsh1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcsh1/manifest
Hood (Mantle) papers,ark:/21198/zz002bcsjj,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcsjj_2003360_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item05_pm.tif,Itemized expenses?,,lists (document genres),,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcsjj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcsjj/manifest
Hood (Mantle) papers,ark:/21198/zz002bcsmk,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcsmk_2003370_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item06_side1_pm.tif,Itemized expenses?,,lists (document genres),,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcsmk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcsmk/manifest
Hood (Mantle) papers,ark:/21198/zz002bcsn3,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcsn3_2003373_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item06_side2_pm.tif,Itemized expenses?,,lists (document genres),,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcsn3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcsn3/manifest
Hood (Mantle) papers,ark:/21198/zz002bcspm,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcspm_2003376_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item07_pm.tif,"Instrument list.|~|Typed and handwritten list of Javanese, Sudanese and Balinese musical instruments. ",Musical instruments--Indonesia,lists (document genres),eng,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcspm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcspm/manifest
Hood (Mantle) papers,ark:/21198/zz002bcsq4,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcsq4_2003379_master.tif,,,,,,still image,,Instrument lists and notes,cleth_201103_omd_folder021_item08_pm.tif,"Instrument list.|~|Typed and handwritten list of Javanese, Sudanese and Balinese musical instruments. ",Musical instruments--Indonesia,lists (document genres),eng,,,"University of California, Los Angeles. Ethnomusicology Archive",1957/1958,1957-1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcsq4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcsq4/manifest
Hood (Mantle) papers,ark:/21198/zz002bcsrn,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcsrn_2003384_master.tif,,,,,,still image,,Bank Indonesia documents,cleth_201103_omd_folder022_item01_pm.tif,1 of 2.,,financial records,ind,Bank Indonesia,,"University of California, Los Angeles. Ethnomusicology Archive",1958-06,June 1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcsrn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcsrn/manifest
Hood (Mantle) papers,ark:/21198/zz002bcss5,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcss5_2003389_master.tif,,,,,,still image,,Bank Indonesia documents,cleth_201103_omd_folder022_item02_pm.tif,2 of 2 .,,financial records,ind,Bank Indonesia,,"University of California, Los Angeles. Ethnomusicology Archive",1958-06,June 1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcss5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcss5/manifest
Hood (Mantle) papers,ark:/21198/zz002bcstp,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcstp_2003392_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item01_pm.tif,Letter from Mantle Hood to Miss S. Budiardjo.,Assistance,letters (correspondence),eng,Rockefeller Foundation,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcstp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcstp/manifest
Hood (Mantle) papers,ark:/21198/zz002bcsv6,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcsv6_2003397_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item02_pm.tif,"Letter to Mantle Hood from Robert U. Nelson, p. 1|~|Robert U. Nelson was on the faculty of the UCLA Music Dept. from 1938-1970.",Assistance,letters (correspondence),eng,Rockefeller Foundation,"Nelson, Robert U. (Robert Uriel), 1902-1995","University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcsv6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcsv6/manifest
Hood (Mantle) papers,ark:/21198/zz002bctcf,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctcf_2003400_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item03_pm.tif,"Letter to Mantle Hood from Robert U. Nelson, p. 2|~|Robert U. Nelson was on the faculty of the UCLA Music Dept. from 1938-1970.",Assistance,letters (correspondence),eng,Rockefeller Foundation,"Nelson, Robert U. (Robert Uriel), 1902-1995","University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctcf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctcf/manifest
Hood (Mantle) papers,ark:/21198/zz002bctdz,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctdz_2003405_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item04_pm.tif,"Letter to Mantle Hood, enclosure.|~|Itemized summary of expenses with items ""Asians to America,"" and ""Americans to Asia."" ",Assistance,financial records,eng,Rockefeller Foundation,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctdz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctdz/manifest
Hood (Mantle) papers,ark:/21198/zz002bctfg,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctfg_2003408_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item05_pm.tif,Letter to Mantle Hood from Robert U. Nelson.|~|Robert U. Nelson was on the faculty of the UCLA Music Dept. from 1938-1970.,Assistance,letters (correspondence),eng,Rockefeller Foundation,"Nelson, Robert U. (Robert Uriel), 1902-1995","University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctfg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctfg/manifest
Hood (Mantle) papers,ark:/21198/zz002bctg0,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctg0_2003411_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item06_pm.tif,Letter to Susilo Hardjo from Robert U. Nelson.|~|Robert U. Nelson was on the faculty of the UCLA Music Dept. from 1938-1970.,Assistance,letters (correspondence),eng,Rockefeller Foundation,"Nelson, Robert U. (Robert Uriel), 1902-1995","University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctg0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctg0/manifest
Hood (Mantle) papers,ark:/21198/zz002bctj1,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctj1_2003419_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item07_pm.tif,"Letter to Dr. Charles B. Fahs, Director of the Humanities Division of The Rockefeller Foundation in New York; from Robert U. Nelson, p. 1.|~|Robert U. Nelson was on the faculty of the UCLA Music Dept. from 1938-1970.",Assistance,letters (correspondence),eng,Rockefeller Foundation,"Nelson, Robert U. (Robert Uriel), 1902-1995","University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctj1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctj1/manifest
Hood (Mantle) papers,ark:/21198/zz002bctkj,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctkj_2003422_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item08_pm.tif,"Letter to Dr. Charles B. Fahs, Director of the Humanities Division of The Rockefeller Foundation in New York; from Robert U. Nelson, p. 2.|~|Robert U. Nelson was on the faculty of the UCLA Music Dept. from 1938-1970.",Assistance,letters (correspondence),eng,Rockefeller Foundation,"Nelson, Robert U. (Robert Uriel), 1902-1995","University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctkj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctkj/manifest
Hood (Mantle) papers,ark:/21198/zz002bctm2,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctm2_2003425_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item09_pm.tif,Financial document (receipt?) with Mantle Hood written at the top.,Assistance,financial records,ind,Rockefeller Foundation,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctm2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctm2/manifest
Hood (Mantle) papers,ark:/21198/zz002bctnk,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctnk_2003432_master.tif,,,,,,still image,,Letters regarding Rockefeller foundation grant; 2 photographs,cleth_201103_omd_folder023_item10_pm.tif,"Business card: Balinese Paintings Art / Manager / ""Segera"" / Ubud/Gianjar / Bali / Made Patjung",Assistance,business cards,ind|~|eng,Rockefeller Foundation,,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctnk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctnk/manifest
Hood (Mantle) papers,ark:/21198/zz002bctr4,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctr4_2003441_master.tif,,,,,,still image,,Further information on UCLA gamelan instruments,cleth_201103_omd_folder024_item01_pm.tif,"Lists, etc.|~|Receipt or cost estimate concerning gongs.  ",Gong,lists (document genres),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctr4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctr4/manifest
Hood (Mantle) papers,ark:/21198/zz002bctt5,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctt5_2003444_master.tif,,,,,,still image,,Further information on UCLA gamelan instruments,cleth_201103_omd_folder025_item02_side1_pm.tif,"Lists, etc.|~|Receipt or cost estimate concerning gongs.  ",Gong,lists (document genres),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctt5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctt5/manifest
Hood (Mantle) papers,ark:/21198/zz002bctvp,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctvp_2003449_master.tif,,,,,,still image,,Further information on UCLA gamelan instruments,cleth_201103_omd_folder025_item02_side2_pm.tif,"Lists, etc.|~|Document concerning: Contemporary Dance School ""Wisnoe Wardhana""",,lists (document genres),ind|~|eng,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctvp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctvp/manifest
Hood (Mantle) papers,ark:/21198/zz002bctw6,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctw6_2003452_master.tif,,,,,,still image,,Further information on UCLA gamelan instruments,cleth_201103_omd_folder025_item03_pm.tif,"Lists, etc.|~|Financial document from Bank Indonesia.",,financial records,ind,Bank Indonesia|~|Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctw6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctw6/manifest
Hood (Mantle) papers,ark:/21198/zz002bctxq,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctxq_2003457_master.tif,,,,,,still image,,Further information on UCLA gamelan instruments,cleth_201103_omd_folder025_item04_pm.tif,"Lists, etc.|~|Itemized expenses.",,lists (document genres),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctxq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctxq/manifest
Hood (Mantle) papers,ark:/21198/zz002bctz7,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bctz7_2003462_master.tif,,,,,,still image,,Further information on UCLA gamelan instruments,cleth_201103_omd_folder025_item05_side1_pm.tif,"Lists, etc.|~|Itemized expenses.",,lists (document genres),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bctz7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bctz7/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv1r,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv1r_2003468_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item01_pm.tif,"Envelope with ""Mus. [Music] Dept. Eq."" written on the front. ",,envelopes,eng,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv1r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv1r/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv28,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv28_2003471_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item02_side1_pm.tif,"Addresses and note on back of envelope for John Rodriguez, ... Church .",,envelopes|~|notes,ind|~|eng,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv28/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv3s,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv3s_2003474_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item02_side2_pm.tif,"Lists, etc.|~|Document concerning: Contemporary Dance School ""Wisnoe Wardhana""",,lists (document genres),ind|~|eng,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv3s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv3s/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv49,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv49_2003477_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item03_pm.tif,Indonesian document.,,financial records,ind,Bank Indonesia|~|Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv49/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv5t,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv5t_2003480_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item04_pm.tif,Handwritten itemized document Indonesian. Itemized expenses.,,lists (document genres),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv5t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv5t/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv6b,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv6b_2003483_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item05_side1_pm.tif,"Handwritten itemized expense document in Indonesian, side 1.",,lists (document genres),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv6b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv6b/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv7v,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv7v_2003486_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item05_side2_pm.tif,"Handwritten itemized expense document in Indonesian, side 2.",,lists (document genres),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv7v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv7v/manifest
Hood (Mantle) papers,ark:/21198/zz002bcv9w,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcv9w_2003489_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item06_side1_pm.tif,"Telegram in Indonesian, side 1",,telegrams,ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcv9w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcv9w/manifest
Hood (Mantle) papers,ark:/21198/zz002bcvbd,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcvbd_2003492_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item06_side2_pm.tif,"Telegram in Indonesian, side 2",,telegrams,ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcvbd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcvbd/manifest
Hood (Mantle) papers,ark:/21198/zz002bcvcx,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcvcx_2003495_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item07_side1_pm.tif,"Check in Indonesian, side 1.",,checks (bank checks),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcvcx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcvcx/manifest
Hood (Mantle) papers,ark:/21198/zz002bcvdf,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcvdf_2003498_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item07_side2_pm.tif,"Check, side 2.",,checks (bank checks),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958,1958,"Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcvdf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcvdf/manifest
Hood (Mantle) papers,ark:/21198/zz002bcvfz,ark:/21198/zz002b21fb,2,Completed,Work,mantlehood/image/srgb/21198-zz002bcvfz_2003501_master.tif,,,,,,still image,,"Documents in Indonesian, letters on gamelan shipping, handwritten letters",cleth_201103_omd_folder025_item08_pm.tif,Handwritten letter in Indonesian.,,letters (correspondence),ind,Khjai Mendung (Gamelan)|~|Venerable Dark Cloud (Gamelan),,"University of California, Los Angeles. Ethnomusicology Archive",1958-05-23,"May 23, 1958","Mantle Hood Papers. Ethnomusicology Archive, Department of Ethnomusicology, UCLA",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcvfz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bcvfz/manifest
