Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Type.genre,Rights.statementLocal,Rights.permission,Name.repository,Publisher.publisherName,Rights.rightsHolderContact,Name.photographer,Name.subject,Name.donor,Name.manufacturer,Name.contributor,Name.designer,Title,Format.medium,Description.note,Alt ID.local,Relation.isPartOf,Format.extent,Date.creation,Format.dimensions,Description.physicalDescription,Date.normalized,Format.technique,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Valverde (Richard) Collection,ark:/21198/zz00253f3b,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253f3b_1794022_master.tif,40,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,"Tres Mujeres, from the Walking Series",Silver Gelatin Photograph,,CSRC_RichardValverde_0040_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1981,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253f3b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253f3b/manifest
Valverde (Richard) Collection,ark:/21198/zz00253f4v,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253f4v_1794025_master.tif,41,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Maya,Silver Gelatin Photograph,,CSRC_RichardValverde_0041_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253f4v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253f4v/manifest
Valverde (Richard) Collection,ark:/21198/zz00253f5c,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253f5c_1794028_master.tif,42,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Tax,Silver Gelatin Photograph,,CSRC_RichardValverde_0042_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253f5c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253f5c/manifest
Valverde (Richard) Collection,ark:/21198/zz00253f6w,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253f6w_1794031_master.tif,44,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,La Lake,Silver Gelatin Photograph,,CSRC_RichardValverde_0044_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253f6w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253f6w/manifest
Valverde (Richard) Collection,ark:/21198/zz00253f7d,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253f7d_1794034_master.tif,45,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Pathway,Silver Gelatin Photograph,,CSRC_RichardValverde_0045_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1980,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253f7d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253f7d/manifest
Valverde (Richard) Collection,ark:/21198/zz00253f8x,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253f8x_1794037_master.tif,46,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,"Jude, from La Familia Series",Silver Gelatin Photograph,,CSRC_RichardValverde_0046_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1979,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253f8x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253f8x/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fbz,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fbz_1794043_master.tif,50,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Woman looking out window,CSRC_RichardValverde_0050_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1976,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fbz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fbz/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fcg,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fcg_1794046_master.tif,51,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Hair Coloring by Espie,Silver Gelatin Photograph,,CSRC_RichardValverde_0051_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1976,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fcg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fcg/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fd0,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fd0_1794049_master.tif,52,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Couple standing in kitchen,CSRC_RichardValverde_0052_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1979,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fd0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fd0/manifest
Valverde (Richard) Collection,ark:/21198/zz00253ffh,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253ffh_1794052_master.tif,54,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Solar Man,Silver Gelatin Photograph,,CSRC_RichardValverde_0054_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1973,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253ffh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253ffh/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fg1,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fg1_1794055_master.tif,55,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Fountain Head,Silver Gelatin Photograph,,CSRC_RichardValverde_0055_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fg1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fg1/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fhj,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fhj_1794058_master.tif,56,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Young Chicana,Silver Gelatin Photograph,,CSRC_RichardValverde_0056_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1984,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fhj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fhj/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fj2,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fj2_1794061_master.tif,58,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,"Untitled, from Aliso Viejo Series",Toned Silver Gelatin Photograph,,CSRC_RichardValverde_0058_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1977,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fj2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fj2/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fkk,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fkk_1794064_master.tif,60,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,"Untitled, from Aliso Viejo Series",Toned Silver Gelatin Photograph,,CSRC_RichardValverde_0060_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1977,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fkk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fkk/manifest
Valverde (Richard) Collection,ark:/21198/zz00253fm3,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz00253fm3_1794067_master.tif,61,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,"Untitled, from Aliso Viejo Series",Toned Silver Gelatin Photograph,,CSRC_RichardValverde_0061_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1977,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253fm3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253fm3/manifest
