Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293smk,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293smk_1967085_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b745_001,,,uclamss_1179_b745_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293sn3,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293sn3_1967168_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f1_003,,,uclamss_1179_b782_f1_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293spm,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293spm_1967138_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f5_008,,,uclamss_1179_b781_f5_008,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293sq4,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293sq4_1967126_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f5_004,,,uclamss_1179_b781_f5_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293srn,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293srn_1967165_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f1_002,,,uclamss_1179_b782_f1_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293ss5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293ss5_1967150_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f8_002,,,uclamss_1179_b781_f8_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293stp,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293stp_1967070_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b361_f5_434,,,uclamss_1179_b361_f5_434,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293sv6,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293sv6_1967162_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f1_001,,,uclamss_1179_b782_f1_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293swq,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293swq_1967117_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f5_001,,,uclamss_1179_b781_f5_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293sx7,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293sx7_1967073_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b361_f5_435,,,uclamss_1179_b361_f5_435,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293szr,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293szr_1967156_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f8_004,,,uclamss_1179_b781_f8_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t0r,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t0r_1967114_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f4_001,,,uclamss_1179_b781_f4_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t18,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t18_1967076_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b361_f5_436,,,uclamss_1179_b361_f5_436,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t2s,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t2s_1967055_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b615_001,,,uclamss_1179_b615_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t39,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t39_1967120_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f5_002,,,uclamss_1179_b781_f5_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t4t,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t4t_1967147_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b781_f8_001,,,uclamss_1179_b781_f8_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t5b,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t5b_1967300_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f8_ferro-chemical-co-266,,,c1179_b803_f8_ferro-chemical-co-266,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t6v,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t6v_1967274_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_012,,,uclamss_1179_b795_f4_012,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t7c,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t7c_1967222_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b786_f5_002,,,uclamss_1179_b786_f5_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t8w,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t8w_1967304_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f8_ferro-chemical-co-267,,,c1179_b803_f8_ferro-chemical-co-267,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293t9d,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293t9d_1967183_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f5_002,,,uclamss_1179_b782_f5_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tbx,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tbx_1967295_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f8_ferro-chemical-co-265,,,c1179_b803_f8_ferro-chemical-co-265,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tcf,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tcf_1967244_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_005,,,uclamss_1179_b795_f4_005,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tdz,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tdz_1967269_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_011,,,uclamss_1179_b795_f4_011,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tfg,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tfg_1967195_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b786_f2_001,,,uclamss_1179_b786_f2_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tg0,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tg0_1967219_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b786_f5_001,,,uclamss_1179_b786_f5_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293thh,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293thh_1967309_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f8_ferro-chemical-co-268,,,c1179_b803_f8_ferro-chemical-co-268,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tj1,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tj1_1967180_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f5_001,,,uclamss_1179_b782_f5_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tkj,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tkj_1967291_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f8_ferro-chemical-co-264,,,c1179_b803_f8_ferro-chemical-co-264,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tm2,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tm2_1967241_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_004,,,uclamss_1179_b795_f4_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tnk,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tnk_1967264_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_006,,,uclamss_1179_b795_f4_006,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tp3,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tp3_1967192_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f5_005,,,uclamss_1179_b782_f5_005,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tqm,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tqm_1967216_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b786_f4_004,,,uclamss_1179_b786_f4_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tr4,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tr4_1967314_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f8_ferro-chemical-co-269,,,c1179_b803_f8_ferro-chemical-co-269,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tsn,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tsn_1967177_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f3_002,,,uclamss_1179_b782_f3_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tt5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tt5_1967336_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f9_ferro-chemical-co-exterior_593,,,c1179_b803_f9_ferro-chemical-co-exterior_593,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tvp,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tvp_1967238_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_003,,,uclamss_1179_b795_f4_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tw6,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tw6_1967259_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_010,,,uclamss_1179_b795_f4_010,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293txq,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293txq_1967189_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f5_004,,,uclamss_1179_b782_f5_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293tz7,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293tz7_1967213_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b786_f4_003,,,uclamss_1179_b786_f4_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293v07,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293v07_1967320_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f8_ferro-chemical-co-exterior,,,c1179_b803_f8_ferro-chemical-co-exterior,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293v1r,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293v1r_1967174_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f3_001,,,uclamss_1179_b782_f3_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293v28,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293v28_1967342_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f9_ferro-chemical-co-exterior_594,,,c1179_b803_f9_ferro-chemical-co-exterior_594,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293v3s,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293v3s_1967235_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_002,,,uclamss_1179_b795_f4_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293v49,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293v49_1967256_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b795_f4_009,,,uclamss_1179_b795_f4_009,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293v5t,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293v5t_1967186_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b782_f5_003,,,uclamss_1179_b782_f5_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293v6b,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293v6b_1967210_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b786_f4_002,,,uclamss_1179_b786_f4_002,,,,,,,,,
