Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No. 52: 0283,Armenian Manuscripts,ark:/21198/zz0028wvtj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0283.tif,283,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvtj
Manuscript No. 52: 0284,Armenian Manuscripts,ark:/21198/zz0028wvv2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0284.tif,284,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvv2
Manuscript No. 52: 0285,Armenian Manuscripts,ark:/21198/zz0028wvwk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0285.tif,285,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvwk
Manuscript No. 52: 0286,Armenian Manuscripts,ark:/21198/zz0028wvx3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0286.tif,286,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvx3
Manuscript No. 52: 0287,Armenian Manuscripts,ark:/21198/zz0028wvzm,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0287.tif,287,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvzm
Manuscript No. 52: 0288,Armenian Manuscripts,ark:/21198/zz0028ww0m,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0288.tif,288,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww0m
Manuscript No. 52: 0289,Armenian Manuscripts,ark:/21198/zz0028ww14,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0289.tif,289,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww14
Manuscript No. 52: 0290,Armenian Manuscripts,ark:/21198/zz0028ww2n,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0290.tif,290,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww2n
Manuscript No. 52: 0291,Armenian Manuscripts,ark:/21198/zz0028ww35,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0291.tif,291,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww35
Manuscript No. 52: 0292,Armenian Manuscripts,ark:/21198/zz0028ww4p,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0292.tif,292,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww4p
Manuscript No. 52: 0293,Armenian Manuscripts,ark:/21198/zz0028ww56,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0293.tif,293,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww56
Manuscript No. 52: 0294,Armenian Manuscripts,ark:/21198/zz0028ww6q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0294.tif,294,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww6q
Manuscript No. 52: 0295,Armenian Manuscripts,ark:/21198/zz0028ww77,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0295.tif,295,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww77
Manuscript No. 52: 0296,Armenian Manuscripts,ark:/21198/zz0028ww8r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0296.tif,296,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww8r
Manuscript No. 52: 0297,Armenian Manuscripts,ark:/21198/zz0028ww98,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0297.tif,297,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ww98
Manuscript No. 52: 0298,Armenian Manuscripts,ark:/21198/zz0028wwbs,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0298.tif,298,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwbs
Manuscript No. 52: 0299,Armenian Manuscripts,ark:/21198/zz0028wwc9,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0299.tif,299,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwc9
Manuscript No. 52: 0300,Armenian Manuscripts,ark:/21198/zz0028wwdt,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0300.tif,300,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwdt
Manuscript No. 52: 0301,Armenian Manuscripts,ark:/21198/zz0028wwfb,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0301.tif,301,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwfb
Manuscript No. 52: 0302,Armenian Manuscripts,ark:/21198/zz0028wwgv,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0302.tif,302,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwgv
Manuscript No. 52: 0303,Armenian Manuscripts,ark:/21198/zz0028wwhc,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0303.tif,303,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwhc
Manuscript No. 52: 0304,Armenian Manuscripts,ark:/21198/zz0028wwjw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0304.tif,304,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwjw
Manuscript No. 52: 0305,Armenian Manuscripts,ark:/21198/zz0028wwkd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0305.tif,305,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwkd
Manuscript No. 52: 0306,Armenian Manuscripts,ark:/21198/zz0028wwmx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0306.tif,306,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwmx
Manuscript No. 52: 0307,Armenian Manuscripts,ark:/21198/zz0028wwnf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0307.tif,307,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwnf
Manuscript No. 52: 0308,Armenian Manuscripts,ark:/21198/zz0028wwpz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0308.tif,308,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwpz
Manuscript No. 52: 0309,Armenian Manuscripts,ark:/21198/zz0028wwqg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0309.tif,309,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwqg
Manuscript No. 52: 0310,Armenian Manuscripts,ark:/21198/zz0028wwr0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0310.tif,310,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwr0
Manuscript No. 52: 0311,Armenian Manuscripts,ark:/21198/zz0028wwsh,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0311.tif,311,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwsh
Manuscript No. 52: 0312,Armenian Manuscripts,ark:/21198/zz0028wwt1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0312.tif,312,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwt1
Manuscript No. 52: 0313,Armenian Manuscripts,ark:/21198/zz0028wwvj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0313.tif,313,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwvj
Manuscript No. 52: 0314,Armenian Manuscripts,ark:/21198/zz0028www2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0314.tif,314,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028www2
Manuscript No. 52: 0315,Armenian Manuscripts,ark:/21198/zz0028wwxk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0315.tif,315,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwxk
Manuscript No. 52: 0316,Armenian Manuscripts,ark:/21198/zz0028wwz3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0316.tif,316,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wwz3
Manuscript No. 52: 0317,Armenian Manuscripts,ark:/21198/zz0028wx03,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0317.tif,317,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx03
Manuscript No. 52: 0318,Armenian Manuscripts,ark:/21198/zz0028wx1m,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0318.tif,318,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx1m
Manuscript No. 52: 0319,Armenian Manuscripts,ark:/21198/zz0028wx24,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0319.tif,319,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx24
Manuscript No. 52: 0320,Armenian Manuscripts,ark:/21198/zz0028wx3n,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0320.tif,320,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx3n
Manuscript No. 52: 0321,Armenian Manuscripts,ark:/21198/zz0028wx45,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0321.tif,321,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx45
Manuscript No. 52: 0322,Armenian Manuscripts,ark:/21198/zz0028wx5p,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0322.tif,322,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx5p
Manuscript No. 52: 0323,Armenian Manuscripts,ark:/21198/zz0028wx66,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0323.tif,323,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx66
Manuscript No. 52: 0324,Armenian Manuscripts,ark:/21198/zz0028wx7q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0324.tif,324,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx7q
Manuscript No. 52: 0325,Armenian Manuscripts,ark:/21198/zz0028wx87,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0325.tif,325,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx87
Manuscript No. 52: 0326,Armenian Manuscripts,ark:/21198/zz0028wx9r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0326.tif,326,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wx9r
Manuscript No. 52: 0327,Armenian Manuscripts,ark:/21198/zz0028wxb8,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0327.tif,327,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxb8
Manuscript No. 52: 0328,Armenian Manuscripts,ark:/21198/zz0028wxcs,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0328.tif,328,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxcs
Manuscript No. 52: 0329,Armenian Manuscripts,ark:/21198/zz0028wxd9,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0329.tif,329,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxd9
Manuscript No. 52: 0330,Armenian Manuscripts,ark:/21198/zz0028wxft,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0330.tif,330,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxft
Manuscript No. 52: 0331,Armenian Manuscripts,ark:/21198/zz0028wxgb,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0331.tif,331,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxgb
Manuscript No. 52: 0332,Armenian Manuscripts,ark:/21198/zz0028wxhv,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0332.tif,332,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxhv
Manuscript No. 52: 0333,Armenian Manuscripts,ark:/21198/zz0028wxjc,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0333.tif,333,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxjc
Manuscript No. 52: 0334,Armenian Manuscripts,ark:/21198/zz0028wxkw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0334.tif,334,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxkw
Manuscript No. 52: 0335,Armenian Manuscripts,ark:/21198/zz0028wxmd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0335.tif,335,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxmd
Manuscript No. 52: 0336,Armenian Manuscripts,ark:/21198/zz0028wxnx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0336.tif,336,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxnx
Manuscript No. 52: 0337,Armenian Manuscripts,ark:/21198/zz0028wxpf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0337.tif,337,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxpf
Manuscript No. 52: 0338,Armenian Manuscripts,ark:/21198/zz0028wxqz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0338.tif,338,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxqz
Manuscript No. 52: 0339,Armenian Manuscripts,ark:/21198/zz0028wxrg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0339.tif,339,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxrg
Manuscript No. 52: 0340,Armenian Manuscripts,ark:/21198/zz0028wxs0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0340.tif,340,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxs0
Manuscript No. 52: 0341,Armenian Manuscripts,ark:/21198/zz0028wxth,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0341.tif,341,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxth
Manuscript No. 52: 0342,Armenian Manuscripts,ark:/21198/zz0028wxv1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0342.tif,342,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxv1
Manuscript No. 52: 0343,Armenian Manuscripts,ark:/21198/zz0028wxwj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0343.tif,343,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxwj
Manuscript No. 52: 0344,Armenian Manuscripts,ark:/21198/zz0028wxx2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0344.tif,344,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxx2
Manuscript No. 52: 0345,Armenian Manuscripts,ark:/21198/zz0028wxzk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0345.tif,345,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wxzk
Manuscript No. 52: 0346,Armenian Manuscripts,ark:/21198/zz0028wz0k,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0346.tif,346,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz0k
Manuscript No. 52: 0347,Armenian Manuscripts,ark:/21198/zz0028wz13,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0347.tif,347,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz13
Manuscript No. 52: 0348,Armenian Manuscripts,ark:/21198/zz0028wz2m,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0348.tif,348,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz2m
Manuscript No. 52: 0349,Armenian Manuscripts,ark:/21198/zz0028wz34,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0349.tif,349,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz34
Manuscript No. 52: 0350,Armenian Manuscripts,ark:/21198/zz0028wz4n,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0350.tif,350,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz4n
Manuscript No. 52: 0351,Armenian Manuscripts,ark:/21198/zz0028wz55,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0351.tif,351,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz55
Manuscript No. 52: 0352,Armenian Manuscripts,ark:/21198/zz0028wz6p,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0352.tif,352,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz6p
Manuscript No. 52: 0353,Armenian Manuscripts,ark:/21198/zz0028wz76,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0353.tif,353,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz76
Manuscript No. 52: 0354,Armenian Manuscripts,ark:/21198/zz0028wz8q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0354.tif,354,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz8q
Manuscript No. 52: 0355,Armenian Manuscripts,ark:/21198/zz0028wz97,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0355.tif,355,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wz97
Manuscript No. 52: 0356,Armenian Manuscripts,ark:/21198/zz0028wzbr,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0356.tif,356,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wzbr
