Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No.81: 0388,Armenian Manuscripts,ark:/21198/zz00291w7f,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0388.tif,388,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291w7f
Manuscript No.81: 0389,Armenian Manuscripts,ark:/21198/zz00291w8z,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0389.tif,389,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291w8z
Manuscript No.81: 0390,Armenian Manuscripts,ark:/21198/zz00291w9g,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0390.tif,390,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291w9g
Manuscript No.81: 0391,Armenian Manuscripts,ark:/21198/zz00291wb0,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0391.tif,391,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wb0
Manuscript No.81: 0392,Armenian Manuscripts,ark:/21198/zz00291wch,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0392.tif,392,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wch
Manuscript No.81: 0393,Armenian Manuscripts,ark:/21198/zz00291wd1,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0393.tif,393,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wd1
Manuscript No.81: 0394,Armenian Manuscripts,ark:/21198/zz00291wfj,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0394.tif,394,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wfj
Manuscript No.81: 0395,Armenian Manuscripts,ark:/21198/zz00291wg2,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0395.tif,395,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wg2
Manuscript No.81: 0396,Armenian Manuscripts,ark:/21198/zz00291whk,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0396.tif,396,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291whk
Manuscript No.81: 0397,Armenian Manuscripts,ark:/21198/zz00291wj3,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0397.tif,397,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wj3
Manuscript No.81: 0398,Armenian Manuscripts,ark:/21198/zz00291wkm,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0398.tif,398,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wkm
Manuscript No.81: 0399,Armenian Manuscripts,ark:/21198/zz00291wm4,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0399.tif,399,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wm4
Manuscript No.81: 0400,Armenian Manuscripts,ark:/21198/zz00291wnn,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0400.tif,400,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wnn
Manuscript No.81: 0401,Armenian Manuscripts,ark:/21198/zz00291wp5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0401.tif,401,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wp5
Manuscript No.81: 0402,Armenian Manuscripts,ark:/21198/zz00291wqp,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0402.tif,402,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wqp
Manuscript No.81: 0403,Armenian Manuscripts,ark:/21198/zz00291wr6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0403.tif,403,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wr6
Manuscript No.81: 0404,Armenian Manuscripts,ark:/21198/zz00291wsq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0404.tif,404,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291wsq
