Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177j52,ark:/21198/zz00177hvx,2,Completed,Work,,6,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Pornography--California--Los Angeles|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"""Snuff"" Closed in Los Angeles","March 24, 1976",,,1976-03-24,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177j6k,ark:/21198/zz00177hvx,2,Completed,Work,,7,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Pornography--California--Los Angeles|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"""Snuff"" Closed in Los Angeles & Next WAVAW Meeting","March, 1976",,,1976-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177j73,ark:/21198/zz00177j31,2,Completed,Page,wavav/images/masters/21198-zz00177j73_498467_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177j8m,ark:/21198/zz00177j4j,2,Completed,Page,wavav/images/masters/21198-zz00177j8m_498470_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177j94,ark:/21198/zz00177j52,2,Completed,Page,wavav/images/masters/21198-zz00177j94_498473_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jbn,ark:/21198/zz00177j6k,2,Completed,Page,wavav/images/masters/21198-zz00177jbn_498476_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jc5,ark:/21198/zz000s2z4b,2,Completed,Work,,25,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,Campaign Strategy and Fact Sheets - Snuff Campaign,"Between March 12, 1976 and March 24, 1976",,"Women Against Violence Against Women Collection: Box 9, 1 Folder.|~|When is ""Snuff"" Opening? Where is ""Snuff"" being Shown? and Fact Sheet on ""Snuff.""",1976-03-12/1976-03-24,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jdp,ark:/21198/zz00177jc5,2,Completed,Work,,1,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Comments and Miscellaneous Strategies,"March, 1976",,,1976-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jf6,ark:/21198/zz00177jdp,2,Completed,Page,wavav/images/masters/21198-zz00177jf6_498491_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jgq,ark:/21198/zz00177jdp,2,Completed,Page,wavav/images/masters/21198-zz00177jgq_498494_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jh7,ark:/21198/zz00177jc5,2,Completed,Work,,2,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,"Fact Sheet on ""Snuff""","March 12, 1976",,,1976-03-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jjr,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jjr_498500_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jk8,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jk8_498503_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jms,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jms_498507_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page  3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jn9,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jn9_498512_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jpt,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jpt_498516_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jqb,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jqb_498524_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jrv,ark:/21198/zz00177jc5,2,Completed,Work,,3,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Violence in mass media|~|Snuff films--California--Los Angeles|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Information for Demonstrators,"March, 1976",,,1976-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jsc,ark:/21198/zz00177jrv,2,Completed,Page,wavav/images/masters/21198-zz00177jsc_498533_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177kvw,ark:/21198/zz000s2z4b,2,Completed,Work,,26,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,letters (correspondence),,Los Angeles Feminist Women’s Health Center,,,,,Correspondence - Snuff Campaign,"March 12, 1976",,"Women Against Violence Against Women Collection: Box 14, 1 Folder|~|Correspondence to Argentine Embassy.",1976-03-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177kwd,ark:/21198/zz00177kvw,2,Completed,Page,,1,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Snuff films--California--Los Angeles,,eng,letters (correspondence),,Los Angeles Feminist Women’s Health Center,,,,,"Letter to Argentine Embassy Regarding ""Snuff"" Film",,,Rights.statementLocal: Unclear who original copyright holder is. Letter is printed on Feminist Women's Health Center letterhead,1976-03-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177kxx,ark:/21198/zz00177kwd,2,Completed,Page,wavav/images/masters/21198-zz00177kxx_498581_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177kzf,ark:/21198/zz00177kwd,2,Completed,Page,wavav/images/masters/21198-zz00177kzf_498584_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177mps,ark:/21198/zz000s2z4b,2,Completed,Work,,28,,,,,,,,text,copyrighted,unpublished,,,Los Angeles (Calif.),Women Against Violence Against Women ,,,eng,,,,,,,,Testimony to ICCR,"June, 1977",,"Women Against Violence Against Women Collection: Box 14, 3 Folders.|~|Complete script of Women Against Women Against Violence (WAVAW) testimony to Interfaith Center on Corporate Responsibility (ICCR).",1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177mq9,ark:/21198/zz00177mps,2,Completed,Page,,1,,,,,,,,text,copyrighted,unpublished,Y,Elektra Entertainment|~|Atlantic Records|~|Filmways Pictures|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Pornography--California--Los Angeles|~|Racism|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Snuff films--California--Los Angeles|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Table of Contents,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177msb,ark:/21198/zz00177mps,2,Completed,Page,,2,,,,,,,,text,copyrighted,unpublished,Y,Filmways Pictures,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Pornography--California--Los Angeles|~|Racism|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Snuff films--California--Los Angeles|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Exhibit 1 - Snuff,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177mvc,ark:/21198/zz00177mps,2,Completed,Page,,3,,,,,,,,text,copyrighted,unpublished,Y,Warner Communications Inc.|~|Elektra Entertainment|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,Atlantic Records,Exhibit 2 - Black and Blue Campaign,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177mww,ark:/21198/zz00177mps,2,Completed,Page,,4,,,,,,private,,text,copyrighted,unpublished,N,Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 3 - Black and Blue Campaign - Clippings and Letter,"June, 1977",,Rights.statementLocal: Item contains a letter. Need to obtain permission to publish from original author.,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177mzx,ark:/21198/zz00177mps,2,Completed,Page,,5,,,,,,private,,text,copyrighted,unpublished,N,Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 4 - Black and Blue Campaign - Letters to Atlantic,"June, 1977",,Rights.statementLocal: Item contains a letter. Need to obtain permission to publish from original author.,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n0x,ark:/21198/zz00177mps,2,Completed,Page,,6,,,,,,,,text,copyrighted,unpublished,Y,Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 5 - Black and Blue Campaign - Letter to Chair of Atlantic Records,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n1f,ark:/21198/zz00177mps,2,Completed,Page,,7,,,,,,private,,text,copyrighted,unpublished,N,Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 6 - Black and Blue Campaign - Letters of Support,"June, 1977",,Rights.statementLocal: Item contains letters. Need to obtain permission to publish from original author.,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n2z,ark:/21198/zz00177mps,2,Completed,Page,,8,,,,,,,,text,copyrighted,unpublished,Y,Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 7 - Black and Blue Campaign - Press Release,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n3g,ark:/21198/zz00177mps,2,Completed,Page,,9,,,,,,private,,text,copyrighted,unpublished,N,Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 8 - Black and Blue Campaign - Letters to Recording Industry Association,"June, 1977",,Rights.statementLocal: Item contains letters. Need to obtain permission to publish from original author.,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n40,ark:/21198/zz00177mq9,2,Completed,Page,wavav/images/masters/21198-zz00177n40_498745_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n5h,ark:/21198/zz00177mq9,2,Completed,Page,wavav/images/masters/21198-zz00177n5h_498748_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n61,ark:/21198/zz00177msb,2,Completed,Page,wavav/images/masters/21198-zz00177n61_498751_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n7j,ark:/21198/zz00177msb,2,Completed,Page,wavav/images/masters/21198-zz00177n7j_498754_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n82,ark:/21198/zz00177msb,2,Completed,Page,wavav/images/masters/21198-zz00177n82_498757_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177n9k,ark:/21198/zz00177msb,2,Completed,Page,wavav/images/masters/21198-zz00177n9k_498760_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177nb3,ark:/21198/zz00177mvc,2,Completed,Page,wavav/images/masters/21198-zz00177nb3_498763_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177ncm,ark:/21198/zz00177mww,2,Completed,Page,wavav/images/masters/21198-zz00177ncm_498766_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177nd4,ark:/21198/zz00177mww,2,Completed,Page,wavav/images/masters/21198-zz00177nd4_498769_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177nfn,ark:/21198/zz00177mww,2,Completed,Page,wavav/images/masters/21198-zz00177nfn_498772_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177ng5,ark:/21198/zz00177mww,2,Completed,Page,wavav/images/masters/21198-zz00177ng5_498775_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177nhp,ark:/21198/zz00177mww,2,Completed,Page,wavav/images/masters/21198-zz00177nhp_498778_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177nj6,ark:/21198/zz00177mww,2,Completed,Page,wavav/images/masters/21198-zz00177nj6_498781_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177nkq,ark:/21198/zz00177mww,2,Completed,Page,wavav/images/masters/21198-zz00177nkq_498784_master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177pn7,ark:/21198/zz00177mzx,2,Completed,Page,wavav/images/masters/21198-zz00177pn7_498841_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177ppr,ark:/21198/zz00177mzx,2,Completed,Page,wavav/images/masters/21198-zz00177ppr_498845_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177pq8,ark:/21198/zz00177mzx,2,Completed,Page,wavav/images/masters/21198-zz00177pq8_498848_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177prs,ark:/21198/zz00177mzx,2,Completed,Page,wavav/images/masters/21198-zz00177prs_498854_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177ps9,ark:/21198/zz00177mzx,2,Completed,Page,wavav/images/masters/21198-zz00177ps9_498859_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177ptt,ark:/21198/zz00177mzx,2,Completed,Page,wavav/images/masters/21198-zz00177ptt_498862_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177pvb,ark:/21198/zz00177n0x,2,Completed,Page,wavav/images/masters/21198-zz00177pvb_498866_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177pwv,ark:/21198/zz00177n0x,2,Completed,Page,wavav/images/masters/21198-zz00177pwv_498869_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177pxc,ark:/21198/zz00177n1f,2,Completed,Page,wavav/images/masters/21198-zz00177pxc_498872_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177pzw,ark:/21198/zz00177n1f,2,Completed,Page,wavav/images/masters/21198-zz00177pzw_498877_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q0w,ark:/21198/zz00177n1f,2,Completed,Page,wavav/images/masters/21198-zz00177q0w_498880_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q1d,ark:/21198/zz00177n1f,2,Completed,Page,wavav/images/masters/21198-zz00177q1d_498883_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q2x,ark:/21198/zz00177n2z,2,Completed,Page,wavav/images/masters/21198-zz00177q2x_498887_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q3f,ark:/21198/zz00177n2z,2,Completed,Page,wavav/images/masters/21198-zz00177q3f_498890_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q4z,ark:/21198/zz00177n3g,2,Completed,Page,wavav/images/masters/21198-zz00177q4z_498895_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q5g,ark:/21198/zz00177n3g,2,Completed,Page,wavav/images/masters/21198-zz00177q5g_498898_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q60,ark:/21198/zz00177n3g,2,Completed,Page,wavav/images/masters/21198-zz00177q60_498901_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q7h,ark:/21198/zz00177n3g,2,Completed,Page,wavav/images/masters/21198-zz00177q7h_498908_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q81,ark:/21198/zz00177n3g,2,Completed,Page,wavav/images/masters/21198-zz00177q81_498911_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177q9j,ark:/21198/zz00177n3g,2,Completed,Page,wavav/images/masters/21198-zz00177q9j_498916_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177qb2,ark:/21198/zz00177n3g,2,Completed,Page,wavav/images/masters/21198-zz00177qb2_498919_master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177qd3,ark:/21198/zz00177mps,2,Completed,Page,,11,,,,,,private,,text,copyrighted,unpublished,N,National Organization of Women,Los Angeles (Calif.),Women Against Violence Against Women ,Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,"Dewing, Sue Ann",,,,,,Exhibit 9 - Connection Between Pornography and Rape,"June, 1977",,Rights.statementLocal: Item contains a letter. Need to obtain permission to publish from original author.,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177qfm,ark:/21198/zz00177qd3,2,Completed,Page,wavav/images/masters/21198-zz00177qfm_498944_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177qg4,ark:/21198/zz00177qd3,2,Completed,Page,wavav/images/masters/21198-zz00177qg4_498947_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177qhn,ark:/21198/zz00177qd3,2,Completed,Page,wavav/images/masters/21198-zz00177qhn_498952_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177tws,ark:/21198/zz00177mps,2,Completed,Page,,12,,,,,,,,text,copyrighted,unpublished,Y,National Organization of Women,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Boycotts--United States|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,Exhibit 10 - Violence in the Media,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177tx9,ark:/21198/zz00177tws,2,Completed,Page,wavav/images/masters/21198-zz00177tx9_498958_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177tzt,ark:/21198/zz00177tws,2,Completed,Page,wavav/images/masters/21198-zz00177tzt_498962_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v0t,ark:/21198/zz00177tws,2,Completed,Page,wavav/images/masters/21198-zz00177v0t_498965_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v1b,ark:/21198/zz00177tws,2,Completed,Page,wavav/images/masters/21198-zz00177v1b_498970_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v3c,ark:/21198/zz00177mps,2,Completed,Page,,13,,,,,,,,text,copyrighted,unpublished,Y,,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Exhibit 11 - Pornography and Violence in the Media,"June, 1977",,,1977-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177v5d,ark:/21198/zz00177mps,2,Completed,Page,,14,,,,,,,,text,copyrighted,unpublished,Y,,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Music and violence|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,Exhibit 12 - Marketing in Music Industry,"June, 1977",,,1977-06,,
