Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Rights.permission,Name.subject,Name.photographer,Rights.statementLocal,Rights.copyrightStatus,Alt ID.local,Relation.isPartOf,Title,Date.creation,Date.normalized,Format.dimensions,Format.extent,Name.repository,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2ktn,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2ktn_2376593_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp146,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Margalit Oved,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2ktn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2ktn/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kv5,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kv5_2376666_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp159,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kv5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kv5/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kwp,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kwp_2376581_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp144,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Margalit Oved,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kwp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kwp/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kx6,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kx6_2376640_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp154,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kx6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kx6/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2kzq,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2kzq_2376549_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp141,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Peter Sellars,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2kzq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2kzq/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m0q,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m0q_2376661_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp158,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m0q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m0q/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m17,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m17_2376539_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp139,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Peter Sellars,August 1993,1993-08,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m17/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m2r,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m2r_2376707_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp168,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m2r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m2r/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m38,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m38_2376518_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp136,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Bulgarian Musicians,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m38/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m4s,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m4s_2376710_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp169,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m4s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m4s/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m59,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m59_2376500_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp133,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Indian Dancers and Musicians,,,4 x 6 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m59,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m59/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m6t,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m6t_2376654_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp157,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Thai Festival - LACO 30th,October 1998,1998-10,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m6t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m6t/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m7b,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m7b_2376758_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp184,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m7b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m7b/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m8v,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m8v_2376752_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp182,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m8v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m8v/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2m9c,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2m9c_2376761_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp185,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2m9c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2m9c/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mff,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mff_2376746_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp180,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mff,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mff/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mgz,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mgz_2376749_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp181,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mgz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mgz/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mj0,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mj0_2376743_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp179,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mj0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mj0/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mkh,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mkh_2376719_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp172,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Whirling Dervishes and Ensemble,,,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mkh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mkh/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mnj,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mnj_2376725_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp174,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Whirling Dervishes and Ensemble,,,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mnj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mnj/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mp2,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mp2_2376734_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp177,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mp2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mp2/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mr3,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mr3_2376740_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp178,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mr3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mr3/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2msm,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2msm_2376755_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp183,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph: color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2msm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2msm/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mt4,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mt4_2376728_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp175,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Whirling Dervishes and Ensemble,,,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mt4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mt4/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mvn,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mvn_2376731_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp176,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Shashmaqam,June 1993,1993-06,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mvn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mvn/manifest
Ethnomusicology Archive: James Arkatov World Music Photographs,ark:/21198/zz002k2mw5,ark:/21198/zz002jnqk5,1,Completed,Work,JamesArkatov/image/srgb/21198-zz002k2mw5_2376722_master.tif,,,,still image,color photographs,,,"Arkatov, James, 1920-",Rights are owned by the Regents of the University of California. Transmission or reproduction of materials protected by copyright beyond that allowed by fair use requires the written permission of the copyright owner.  Responsibility for any use rests exclusively with the user.,copyrighted,cleth_201501_amp173,"James Arkatov World Music Photographs. Ethnomusicology Archive, University of California, Los Angeles",Whirling Dervishes and Ensemble,,,3 1/2 x 5 in.,1 photograph : color,"University of California, Los Angeles. Ethnomusicology Archive",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2mw5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2mw5/manifest
