Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vtnd,ark:/21198/zz000s2z5v,2,Completed,Work,,186,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vtw1,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - July 26, 1984","July 26, 1984",,,,1984-07-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vtnd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vvv0,ark:/21198/zz000s2z5v,2,Completed,Work,,188,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vvzj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Connexxus (Center)|~|Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - August 23, 1984","August 23, 1984",,,,1984-08-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vvv0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vvwh,ark:/21198/zz000s2z5v,2,Completed,Work,,189,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vw12,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Connexxus (Center)|~|Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - August 23, 1984","August 23, 1984",,,,1984-08-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vvwh/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vvx1,ark:/21198/zz000s2z5v,2,Completed,Work,,190,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vw2k,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Connexxus (Center)|~|Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Draft Alternative to Building and Services Proposal - August 23, 1984","August 23, 1984","Included with Board of Directors meeting minutes from August 23, 1984. This document will eventually lead to SCWU's support of and collaboration with Connexxus.",,,1984-08-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vvx1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vw4m,ark:/21198/zz000s2z5v,2,Completed,Work,,196,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vwc7,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Connexxus (Center)|~|Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - October 17, 1984","October 17, 1984",,,,1984-10-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vw4m/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vw54,ark:/21198/zz000s2z5v,2,Completed,Work,,191,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vw8p,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - September 19, 1984","September 19, 1984",,,,1984-09-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vw54/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vw6n,ark:/21198/zz000s2z5v,2,Completed,Work,,193,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vw96,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - September 27, 1984","September 27, 1984",,,,1984-09-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vw6n/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vw75,ark:/21198/zz000s2z5v,2,Completed,Work,,195,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vwbq,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Connexxus (Center)|~|Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"SCWU Statement Concerning Connexxus - September, 1984","September, 1984","Included with the Board of Director's meeting minutes from September 27, 1984.",,,1984-09,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vw75/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vwrx,ark:/21198/zz000s2z5v,2,Completed,Work,,199,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vwsf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - November 29, 1984","November 29, 1984",,,,1984-11-29,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vwrx/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vwtz,ark:/21198/zz000s2z5v,2,Completed,Work,,201,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vwxh,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - January 3, 1985","January 3, 1985",,,,1985-01-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vwtz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vwvg,ark:/21198/zz000s2z5v,2,Completed,Work,,202,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vx01,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - January 23, 1985","January 23, 1985",,,,1985-01-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vwvg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vww0,ark:/21198/zz000s2z5v,2,Completed,Work,,203,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vwz1,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 27, 1985","January 27, 1985",,,,1985-01-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vww0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vx1j,ark:/21198/zz000s2z5v,2,Completed,Work,,204,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vx22,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - January 27, 1985","January 27, 1985",,,,1985-01-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vx1j/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vx3k,ark:/21198/zz000s2z5v,2,Completed,Work,,205,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vx43,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - February 24, 1985","February 24, 1985",,,,1985-02-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vx3k/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vx64,ark:/21198/zz000s2z5v,2,Completed,Work,,208,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vx7n,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Operating Procedures for Operating a Formation Group - March, 1985","March, 1985",,,,1985-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vx64/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vx9p,ark:/21198/zz000s2z5v,2,Completed,Work,,210,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vxcq,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - April 28, 1985","April 28, 1985",,,,1985-04-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vx9p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxb6,ark:/21198/zz000s2z5v,2,Completed,Work,,211,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vxfr,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - April 28, 1985","April 28, 1985",,,,1985-04-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxb6/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxg8,ark:/21198/zz000s2z5v,2,Completed,Work,,213,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vxhs,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - May 30, 1985","May 30, 1985",,,,1985-05-30,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxg8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxj9,ark:/21198/zz000s2z5v,2,Completed,Work,,214,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vxmb,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 3, 1985","June 03, 1985",,,,1985-06-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxj9/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxkt,ark:/21198/zz000s2z5v,2,Completed,Work,,216,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vxnv,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Administrative Director's Report - June 30, 1985","June 30, 1985",,,,1985-06-30,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxkt/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxpc,ark:/21198/zz000s2z5v,2,Completed,Work,,218,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vxqw,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - July 28, 1985","July 28, 1985",,,,1985-07-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxpc/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxsx,ark:/21198/zz000s2z5v,2,Completed,Work,,222,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzgr,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - September 26, 1985","September 26, 1985",,,,1985-09-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxsx/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxtf,ark:/21198/zz000s2z5v,2,Completed,Work,,223,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzh8,text,,copyrighted,unknown,unknown,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,West Hollywood (Calif.),,,,,"City of West Hollywood Proclamation -- SCWU Week - September, 1985","September, 1985","Rights.generalNote: Not sure if we need to obtain permission to publish.|~|Included with Board of Directors meeting minutes from September 26, 1985.",,,1985-09,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxtf/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxvz,ark:/21198/zz000s2z5v,2,Completed,Work,,220,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzjs,text,,copyrighted,unknown,published,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,,,,,,"Conger Tapped as SCWU's First Director - September 18, 1985","September 18, 1985","Rights.generalNote: Clipping from Frontiers magazine, September 18-October 2, 1985.",,,1985-09-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxvz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxwg,ark:/21198/zz000s2z5v,2,Completed,Work,,230,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzk9,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - December 29, 1985","December 29, 1985",,,,1985-12-29,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxwg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxx0,ark:/21198/zz000s2z5v,2,Completed,Work,,226,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzqc,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - November 24, 1985","November 24, 1985",,,,1985-11-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxx0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vxzh,ark:/21198/zz000s2z5v,2,Completed,Work,,227,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzsd,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - November 24, 1985","November 24, 1985",,,,1985-11-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vxzh/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz0h,ark:/21198/zz000s2z5v,2,Completed,Work,,228,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vztx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Communications Committee Report - November 24, 1985","November 24, 1985",,,,1985-11-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz0h/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz11,ark:/21198/zz000s2z5v,2,Completed,Work,,267,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzvf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Special Meeting Minutes - January 10, 1987","January 10, 1987",,,,1987-01-10,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz11/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz2j,ark:/21198/zz000s2z5v,2,Completed,Work,,269,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzwz,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 25, 1987","January 25, 1987",,,,1987-01-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz2j/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz32,ark:/21198/zz000s2z5v,2,Completed,Work,,271,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w01z,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - February 22, 1987","February 22, 1987",,,,1987-02-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz32/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz4k,ark:/21198/zz000s2z5v,2,Completed,Work,,272,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w08k,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - February 22, 1987","February 22, 1987",,,,1987-02-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz4k/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz53,ark:/21198/zz000s2z5v,2,Completed,Work,,273,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w093,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - March 11, 1987","March 11, 1987",,,,1987-03-11,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz53/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz6m,ark:/21198/zz000s2z5v,2,Completed,Work,,274,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0dn,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - March 22, 1987","March 22, 1987",,,,1987-03-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz6m/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz74,ark:/21198/zz000s2z5v,2,Completed,Work,,276,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0f5,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - April 15, 1987","April 15, 1987",,,,1987-04-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz74/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz8n,ark:/21198/zz000s2z5v,2,Completed,Work,,278,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0h6,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - May 21, 1987","May 21, 1987",,,,1987-05-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz8n/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vz95,ark:/21198/zz000s2z5v,2,Completed,Work,,281,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0mr,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 21, 1987","June 21, 1987",,,,1987-06-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vz95/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vzbp,ark:/21198/zz000s2z5v,2,Completed,Work,,282,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0q9,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - July 15, 1987","July 15, 1987",,,,1987-07-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vzbp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vzc6,ark:/21198/zz000s2z5v,2,Completed,Work,,284,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0sb,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - August 12, 1987","August 12, 1987",,,,1987-08-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vzc6/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vzdq,ark:/21198/zz000s2z5v,2,Completed,Work,,290,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0vc,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - January 7, 1989","January 7, 1989",,,,1989-01-07,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vzdq/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vzf7,ark:/21198/zz000s2z5v,2,Completed,Work,,292,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w0xd,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - March 6, 1989","March 6, 1989",,,,1989-03-06,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vzf7/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vznb,ark:/21198/zz000s2z5v,2,Completed,Work,,231,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vzpv,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Director's Report - December 29, 1985","December 29, 1985",,,,1985-12-29,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vznb/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w4f3,ark:/21198/zz000s2z5v,2,Completed,Work,,317,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w4gm,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Brainstorming SCWU Interaction Meeting - April 9, 1989","April 9, 1989",,,,1989-04-09,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w4f3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w50v,ark:/21198/zz000s2z5v,2,Completed,Work,,232,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w51c,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - January 14, 1986","January 14, 1986",,,,1986-01-14,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w50v/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w53d,ark:/21198/zz000s2z5v,2,Completed,Work,,233,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w54x,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 23, 1986","January 23, 1986",,,,1986-01-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w53d/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015w5cj,ark:/21198/zz000s2z5v,2,Completed,Work,,236,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5d2,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - February 12, 1986","February 12, 1986",,,,1986-02-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015w5cj/manifest
