"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz001hjwdv","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwdv-1-master.tif","","","314","","","text","","","","","","page 277","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwdv"
"Picart (Bernard) Collection","ark:/21198/zz001hjwfc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwfc-1-master.tif","","","315","","","text","","","","","","page 278","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwfc"
"Picart (Bernard) Collection","ark:/21198/zz001hjwgw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwgw-1-master.tif","","","316","","","text","","","","","","page 279","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwgw"
"Picart (Bernard) Collection","ark:/21198/zz001hjwhd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwhd-1-master.tif","","","317","","","text","","","","","","page 280","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwhd"
"Picart (Bernard) Collection","ark:/21198/zz001hjwjx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwjx-1-master.tif","","","318","","","text","","","","","","page 281","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwjx"
"Picart (Bernard) Collection","ark:/21198/zz001hjwkf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwkf-1-master.tif","","","319","","","text","","","","","","page 282","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwkf"
"Picart (Bernard) Collection","ark:/21198/zz001hjwmz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwmz-1-master.tif","","","320","","","text","","","","","","page 283","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwmz"
"Picart (Bernard) Collection","ark:/21198/zz001hjwng","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwng-1-master.tif","","","321","","","text","","","","","","page 284","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwng"
"Picart (Bernard) Collection","ark:/21198/zz001hjwp0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwp0-1-master.tif","","","322","","","text","","","","","","page 285","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwp0"
"Picart (Bernard) Collection","ark:/21198/zz001hjwqh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwqh-1-master.tif","","","323","","","text|~|still image","","","","","","page 286","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwqh"
"Picart (Bernard) Collection","ark:/21198/zz001hjwr1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwr1-1-master.tif","","","324","","","text","","","","","","page 287","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwr1"
"Picart (Bernard) Collection","ark:/21198/zz001hjwsj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwsj-1-master.tif","","","325","","","text","","","","","","page 288","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwsj"
"Picart (Bernard) Collection","ark:/21198/zz001hjwt2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwt2-1-master.tif","","","326","","","text","","","","","","page 289","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwt2"
"Picart (Bernard) Collection","ark:/21198/zz001hjwvk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwvk-1-master.tif","","","327","","","text","","","","","","328Picart_NL_V5_V_0056","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwvk"
"Picart (Bernard) Collection","ark:/21198/zz001hjww3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjww3-1-master.tif","","","328","","","text","","","","","","page 291","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjww3"
"Picart (Bernard) Collection","ark:/21198/zz001hjwxm","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwxm-1-master.tif","","","329","","","text","","","","","","page 292","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwxm"
"Picart (Bernard) Collection","ark:/21198/zz001hjwz4","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwz4-1-master.tif","","","330","","","text","","","","","","page 293","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwz4"
"Picart (Bernard) Collection","ark:/21198/zz001hjx04","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx04-1-master.tif","","","331","","","text","","","","","","page 294","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx04"
"Picart (Bernard) Collection","ark:/21198/zz001hjx1n","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx1n-1-master.tif","","","332","","","text","","","","","","page 295","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx1n"
"Picart (Bernard) Collection","ark:/21198/zz001hjx25","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx25-1-master.tif","","","333","","","text","","","","","","page 296","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx25"
"Picart (Bernard) Collection","ark:/21198/zz001hjx3p","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx3p-1-master.tif","","","334","","","text","","","","","","page 297","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx3p"
"Picart (Bernard) Collection","ark:/21198/zz001hjx46","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx46-1-master.tif","","","335","","","text","","","","","","page 298","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx46"
"Picart (Bernard) Collection","ark:/21198/zz001hjx5q","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx5q-1-master.tif","","","336","","","text|~|still image","","","","","","page 299","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx5q"
"Picart (Bernard) Collection","ark:/21198/zz001hjx67","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx67-1-master.tif","","","337","","","text","","","","","","page 300","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx67"
"Picart (Bernard) Collection","ark:/21198/zz001hjx7r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx7r-1-master.tif","","","338","","","text","","","","","","page 301","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx7r"
"Picart (Bernard) Collection","ark:/21198/zz001hjx88","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx88-1-master.tif","","","339","","","text","","","","","","page 302","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx88"
"Picart (Bernard) Collection","ark:/21198/zz001hjx9s","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjx9s-1-master.tif","","","340","","","text","","","","","","page 303","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjx9s"
"Picart (Bernard) Collection","ark:/21198/zz001hjxb9","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxb9-1-master.tif","","","341","","","text","","","","","","page 304","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxb9"
"Picart (Bernard) Collection","ark:/21198/zz001hjxct","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxct-1-master.tif","","","342","","","text","","","","","","page 305","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxct"
"Picart (Bernard) Collection","ark:/21198/zz001hjxdb","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxdb-1-master.tif","","","343","","","text","","","","","","page 306","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxdb"
"Picart (Bernard) Collection","ark:/21198/zz001hjxfv","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxfv-1-master.tif","","","344","","","text","","","","","","page 307","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxfv"
"Picart (Bernard) Collection","ark:/21198/zz001hjxgc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxgc-1-master.tif","","","345","","","text","","","","","","page 308","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxgc"
"Picart (Bernard) Collection","ark:/21198/zz001hjxhw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxhw-1-master.tif","","","346","","","text|~|still image","","","","","","page 309","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxhw"
"Picart (Bernard) Collection","ark:/21198/zz001hjxjd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxjd-1-master.tif","","","347","","","text","","","","","","page 310","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxjd"
"Picart (Bernard) Collection","ark:/21198/zz001hjxkx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxkx-1-master.tif","","","348","","","text","","","","","","page 311","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxkx"
"Picart (Bernard) Collection","ark:/21198/zz001hjxmf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxmf-1-master.tif","","","349","","","text","","","","","","page 312","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxmf"
"Picart (Bernard) Collection","ark:/21198/zz001hjxnz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxnz-1-master.tif","","","350","","","text","","","","","","page 313","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxnz"
"Picart (Bernard) Collection","ark:/21198/zz001hjxpg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxpg-1-master.tif","","","351","","","text","","","","","","page 314","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxpg"
"Picart (Bernard) Collection","ark:/21198/zz001hjxq0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxq0-1-master.tif","","","352","","","text","","","","","","page 315","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxq0"
"Picart (Bernard) Collection","ark:/21198/zz001hjxrh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxrh-1-master.tif","","","353","","","text","","","","","","page 316","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxrh"
"Picart (Bernard) Collection","ark:/21198/zz001hjxs1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxs1-1-master.tif","","","354","","","text","","","","","","page 317","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxs1"
"Picart (Bernard) Collection","ark:/21198/zz001hjxtj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxtj-1-master.tif","","","355","","","text","","","","","","page 318","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxtj"
"Picart (Bernard) Collection","ark:/21198/zz001hjxv2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxv2-1-master.tif","","","356","","","text","","","","","","page 319","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxv2"
"Picart (Bernard) Collection","ark:/21198/zz001hjxwk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxwk-1-master.tif","","","357","","","text","","","","","","page 320","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxwk"
"Picart (Bernard) Collection","ark:/21198/zz001hjxx3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxx3-1-master.tif","","","358","","","still image","","","","","","L'IMPOSITION des mains faite à un CANDIDAT Lutherien recu MINISTRE dans l'Eglise de Ste. ANNE à AUGSBOURG, en presence de MINISTRES, et des MAGISTRATS qui ont la juridiction Episcopale.","r","","L'IMPOSITION des mains faite à un CANDIDAT Lutherien recu MINISTRE dans l'Eglise de Ste. ANNE à AUGSBOURG, en presence de MINISTRES, et des MAGISTRATS qui ont la juridiction Episcopale.RECEPTION d'un nouveau MINISTRE Lutherien dans L'EGLISE de St. JAQUES à AUGSBOURG.Le CATECHISME des ENFANS dans L'EGLISE des MINORITES, à AUGSBOURG.La CONFESSION. L'ABSOLUTION. dans le Choeur de L'EGLISE de Ste. ANNE à AUGSBOURG.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxx3"
"Picart (Bernard) Collection","ark:/21198/zz001hjxzm","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjxzm-1-master.tif","","","359","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjxzm"
"Picart (Bernard) Collection","ark:/21198/zz001hjz0m","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz0m-1-master.tif","","","360","","","text","","","","","","page 321","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz0m"
"Picart (Bernard) Collection","ark:/21198/zz001hjz14","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz14-1-master.tif","","","361","","","text","","","","","","page 322","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz14"
"Picart (Bernard) Collection","ark:/21198/zz001hjz2n","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz2n-1-master.tif","","","362","","","text","","","","","","page 323","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz2n"
"Picart (Bernard) Collection","ark:/21198/zz001hjz35","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz35-1-master.tif","","","363","","","text","","","","","","page 324","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz35"
"Picart (Bernard) Collection","ark:/21198/zz001hjz4p","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz4p-1-master.tif","","","364","","","text","","","","","","page 325","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz4p"
"Picart (Bernard) Collection","ark:/21198/zz001hjz56","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz56-1-master.tif","","","365","","","text","","","","","","page 326","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz56"
"Picart (Bernard) Collection","ark:/21198/zz001hjz6q","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz6q-1-master.tif","","","366","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz6q"
"Picart (Bernard) Collection","ark:/21198/zz001hjz77","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz77-1-master.tif","","","367","","","still image","","","","","","COSTUME observée à SCHERMERHORN à la PENTECÔTE.  COUTUME de la PENTECÔTE, a la HAYE.  l'ETOILE des ROIS proenee dans AMSTERDAM.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz77"
"Picart (Bernard) Collection","ark:/21198/zz001hjz8r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz8r-1-master.tif","","","368","","","text","","","","","","page 327","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz8r"
"Picart (Bernard) Collection","ark:/21198/zz001hjz98","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjz98-1-master.tif","","","369","","","text","","","","","","page 328","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjz98"
"Picart (Bernard) Collection","ark:/21198/zz001hjzbs","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzbs-1-master.tif","","","370","","","text","","","","","","page 329","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzbs"
"Picart (Bernard) Collection","ark:/21198/zz001hjzc9","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzc9-1-master.tif","","","371","","","text","","","","","","page 330","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzc9"
"Picart (Bernard) Collection","ark:/21198/zz001hjzdt","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzdt-1-master.tif","","","372","","","text","","","","","","page 331","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzdt"
"Picart (Bernard) Collection","ark:/21198/zz001hjzfb","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzfb-1-master.tif","","","373","","","text","","","","","","page 332","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzfb"
"Picart (Bernard) Collection","ark:/21198/zz001hjzgv","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzgv-1-master.tif","","","374","","","text","","","","","","page 333","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzgv"
"Picart (Bernard) Collection","ark:/21198/zz001hjzhc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzhc-1-master.tif","","","375","","","text","","","","","","page 334 (misnumbered 316)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzhc"
"Picart (Bernard) Collection","ark:/21198/zz001hjzjw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzjw-1-master.tif","","","376","","","text","","","","","","page 335","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzjw"
"Picart (Bernard) Collection","ark:/21198/zz001hjzkd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzkd-1-master.tif","","","377","","","text","","","","","","page 336","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzkd"
"Picart (Bernard) Collection","ark:/21198/zz001hjzmx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzmx-1-master.tif","","","378","","","text","","","","","","page 337","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzmx"
"Picart (Bernard) Collection","ark:/21198/zz001hjznf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjznf-1-master.tif","","","379","","","text","","","","","","page 338","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjznf"
"Picart (Bernard) Collection","ark:/21198/zz001hjzpz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzpz-1-master.tif","","","380","","","text","","","","","","page 339","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzpz"
"Picart (Bernard) Collection","ark:/21198/zz001hjzqg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzqg-1-master.tif","","","381","","","text","","","","","","page 340","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzqg"
"Picart (Bernard) Collection","ark:/21198/zz001hjzr0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzr0-1-master.tif","","","382","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzr0"
"Picart (Bernard) Collection","ark:/21198/zz001hjzsh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzsh-1-master.tif","","","383","","","still image","","","","","","Le BAPTÊME des LUTHERIENS d' AUGSBOURG (gatefold verso)","v","","Le BAPTÊME des LUTHERIENS d' AUGSBOURG.  Le MARIAGE des LUTHERIENS d' AUGSBOURG.Les FUNERAILLES des LUTHERIENS d' AUGSBOURG.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzsh"
"Picart (Bernard) Collection","ark:/21198/zz001hjzt1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzt1-1-master.tif","","","384","","","still image","","","","","","Le BAPTÊME des LUTHERIENS d' AUGSBOURG. (gatefold recto)","r","","Le BAPTÊME des LUTHERIENS d' AUGSBOURG.  Le MARIAGE des LUTHERIENS d' AUGSBOURG.Les FUNERAILLES des LUTHERIENS d' AUGSBOURG.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzt1"
"Picart (Bernard) Collection","ark:/21198/zz001hjzvj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzvj-1-master.tif","","","385","","","still image","","","","","","Le BAPTÊME des LUTHERIENS d' AUGSBOURG. (gatefold full)","v","","Le BAPTÊME des LUTHERIENS d' AUGSBOURG.  Le MARIAGE des LUTHERIENS d' AUGSBOURG.Les FUNERAILLES des LUTHERIENS d' AUGSBOURG.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzvj"
"Picart (Bernard) Collection","ark:/21198/zz001hjzw2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzw2-1-master.tif","","","386","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzw2"
"Picart (Bernard) Collection","ark:/21198/zz001hjzxk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzxk-1-master.tif","","","387","","","text","","","","","","page 341","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzxk"
"Picart (Bernard) Collection","ark:/21198/zz001hjzz3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjzz3-1-master.tif","","","388","","","text","","","","","","page 342","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjzz3"
