"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hjb9k","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjb9k-1-master.tif","","","459","","","text","","","","","","page 334","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjb9k",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbb3","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbb3-1-master.tif","","","460","","","text","","","","","","page 335","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbb3",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbcm","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbcm-1-master.tif","","","461","","","text","","","","","","page 336","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbcm",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbd4","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbd4-1-master.tif","","","462","","","text","","","","","","page 337","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbd4",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbfn","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbfn-1-master.tif","","","463","","","text","","","","","","page 338","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbfn",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbg5","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbg5-1-master.tif","","","464","","","text","","","","","","page 339","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbg5",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbhp","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbhp-1-master.tif","","","465","","","text","","","","","","page 340","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbhp",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbj6","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbj6-1-master.tif","","","466","","","text","","","","","","page 341","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbj6",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbkq","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbkq-1-master.tif","","","467","","","text","","","","","","page 342","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbkq",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbm7","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbm7-1-master.tif","","","468","","","text","","","","","","page 343","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbm7",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbnr","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbnr-1-master.tif","","","469","","","text","","","","","","page 344","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbnr",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbp8","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbp8-1-master.tif","","","470","","","still image","","","","","","TEMPLE du FEU. SEPULCHRES des GAURES.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbp8",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbqs","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbqs-1-master.tif","","","471","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbqs",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbr9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbr9-1-master.tif","","","472","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbr9",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbst","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbst-1-master.tif","","","473","","","still image","","","","","","Grand PRETRE des GAURES ou PERSES devant le FEU ajant a la main son RITUEL. Trois differentes TÊTES de PRÊTRES GAURES avec la MITRE et la bouche couver.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbst",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbtb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbtb-1-master.tif","","","474","","","text","","","","","","page 345","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbtb",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbvv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbvv-1-master.tif","","","475","","","text","","","","","","page 346","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbvv",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbwc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbwc-1-master.tif","","","476","","","text","","","","","","page 347","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbwc",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbxw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbxw-1-master.tif","","","477","","","text","","","","","","page 348","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbxw",""
"Picart (Bernard) Collection","ark:/21198/zz001hjbzd","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjbzd-1-master.tif","","","478","","","text","","","","","","page 349","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjbzd",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc0d","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc0d-1-master.tif","","","479","","","text","","","","","","page 350","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc0d",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc1x","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc1x-1-master.tif","","","480","","","text","","","","","","page 351","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc1x",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc2f","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc2f-1-master.tif","","","481","","","text","","","","","","page 352","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc2f",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc3z","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc3z-1-master.tif","","","482","","","still image","","","","","","Ceremonie NUPTIALE des PARSIS ou GAURES. BAPTEME par le FEU des GAURES.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc3z",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc4g","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc4g-1-master.tif","","","483","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc4g",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc50","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc50-1-master.tif","","","484","","","text","","","","","","page 353","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc50",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc6h","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc6h-1-master.tif","","","485","","","text","","","","","","page 354","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc6h",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc71","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc71-1-master.tif","","","486","","","still image","","","","","","PARSIS ou GUEBRE AGONISANT, dont l'AME est reçue par un CHIEN. FUNERAÏLLES des PARSIS.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc71",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc8j","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc8j-1-master.tif","","","487","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc8j",""
"Picart (Bernard) Collection","ark:/21198/zz001hjc92","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjc92-1-master.tif","","","488","","","text","","","","","","page 355","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjc92",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcbk","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcbk-1-master.tif","","","489","","","text","","","","","","page 356","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcbk",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcc3","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcc3-1-master.tif","","","490","","","text","","","","","","page 357","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcc3",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcdm","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcdm-1-master.tif","","","491","","","text","","","","","","page 358","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcdm",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcf4","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcf4-1-master.tif","","","492","","","text","","","","","","page 359","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcf4",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcgn","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcgn-1-master.tif","","","493","","","text","","","","","","page 360","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcgn",""
"Picart (Bernard) Collection","ark:/21198/zz001hjch5","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjch5-1-master.tif","","","494","","","text","","","","","","page 361","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjch5",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcjp","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcjp-1-master.tif","","","495","","","text","","","","","","page 362","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcjp",""
"Picart (Bernard) Collection","ark:/21198/zz001hjck6","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjck6-1-master.tif","","","496","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjck6",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcmq","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcmq-1-master.tif","","","497","","","still image","","","","","","Ceremonie religieuse des peuples de GUINÉE á l'honneur de leur DIVINITE. Autre Ceremonie pour demander de la PLUIE &c. Ceremonie des Peuples de GUINÉE pour la CIRCONCISION d'un ENFANT. Leur COMMEMORATION des MORTS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcmq",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcn7","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcn7-1-master.tif","","","498","","","text","","","","","","page 363","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcn7",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcpr","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcpr-1-master.tif","","","499","","","text","","","","","","page 364","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcpr",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcq8","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcq8-1-master.tif","","","500","","","text","","","","","","page 365","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcq8",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcrs","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcrs-1-master.tif","","","501","","","text","","","","","","page 366","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcrs",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcs9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcs9-1-master.tif","","","502","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcs9",""
"Picart (Bernard) Collection","ark:/21198/zz001hjctt","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjctt-1-master.tif","","","503","","","still image","","","","","","MANIERE de se Saluer le matin en GUINÉE. Leur MANIERE de se MARIER. CEREMONIES de L'ACCOUCHEMENT. L'ACCOUCHÉE, va laver son ENFANT dans la Riviere.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjctt",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcvb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcvb-1-master.tif","","","504","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcvb",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcwv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcwv-1-master.tif","","","505","","","still image","","","","","","MANIERE dont les NEGRES de GUINÉE font leur Serment. MANIERE dont leurs FEMMES se justifient de l'ACCUSATION d'ADULTERE. SUPLICES des PEUPLES de GUINÉE.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcwv",""
"Picart (Bernard) Collection","ark:/21198/zz001hjcxc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjcxc-1-master.tif","","","506","","","text","","","","","","page 367","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjcxc",""
"Picart (Bernard) Collection","ark:/21198/zz001hjczw","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjczw-1-master.tif","","","507","","","text","","","","","","page 368","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjczw",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd0w","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd0w-1-master.tif","","","508","","","Engravings--Netherlands--18th century.","","","","","","CEREMONIE FUNÊBRE des HAPITANS de GUINÉE. SEPULTURE d'un ROI de GUINEE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd0w",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd1d","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd1d-1-master.tif","","","509","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd1d",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd2x","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd2x-1-master.tif","","","510","","","text","","","","","","page 369","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd2x",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd3f","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd3f-1-master.tif","","","511","","","text","","","","","","page 370","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd3f",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd4z","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd4z-1-master.tif","","","512","","","text","","","","","","page 371","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd4z",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd5g","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd5g-1-master.tif","","","513","","","text","","","","","","page 372","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd5g",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd60","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd60-1-master.tif","","","514","","","text","","","","","","page 373","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd60",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd7h","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd7h-1-master.tif","","","515","","","text","","","","","","page 374","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd7h",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd81","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd81-1-master.tif","","","516","","","text","","","","","","page 375","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd81",""
"Picart (Bernard) Collection","ark:/21198/zz001hjd9j","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjd9j-1-master.tif","","","517","","","text","","","","","","page 376","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjd9j",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdb2","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdb2-1-master.tif","","","518","","","text","","","","","","page 377","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdb2",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdck","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdck-1-master.tif","","","519","","","text","","","","","","page 378","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdck",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdd3","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdd3-1-master.tif","","","520","","","text","","","","","","page 379","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdd3",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdfm","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdfm-1-master.tif","","","521","","","text","","","","","","page 380","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdfm",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdg4","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdg4-1-master.tif","","","522","","","text","","","","","","page 381","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdg4",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdhn","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdhn-1-master.tif","","","523","","","text","","","","","","page 382","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdhn",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdj5","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdj5-1-master.tif","","","524","","","text","","","","","","page 383","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdj5",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdkp","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdkp-1-master.tif","","","525","","","text","","","","","","page 384","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdkp",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdm6","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdm6-1-master.tif","","","526","","","text","","","","","","page 385","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdm6",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdnq","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdnq-1-master.tif","","","527","","","text","","","","","","page 386","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdnq",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdp7","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdp7-1-master.tif","","","528","","","text","","","","","","page 387","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdp7",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdqr","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdqr-1-master.tif","","","529","","","text","","","","","","page 388","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdqr",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdr8","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdr8-1-master.tif","","","530","","","text","","","","","","page 389","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdr8",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdss","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdss-1-master.tif","","","531","","","text","","","","","","page 390","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdss",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdt9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdt9-1-master.tif","","","532","","","text","","","","","","page 391","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdt9",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdvt","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdvt-1-master.tif","","","533","","","text","","","","","","page 392","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdvt",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdwb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdwb-1-master.tif","","","534","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdwb",""
"Picart (Bernard) Collection","ark:/21198/zz001hjdxv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdxv-1-master.tif","","","535","","","still image","","","","","","HONNEURS RELIGIEUX que les CAFRES rendent à la LUNE. HONNEURS RELIGIEUX que les CAFRES rendent à un HANETON.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdxv",""
