Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.typeOfResource,Name.subject,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.distributor,Name.producer,Author,Name.actor,Coverage.geographic,Name.director,Name.screenwriter,Subject,Name.costumeDesigner,Subject.descriptiveTopic,Name.singer,Rights.servicesContact,Name.photographer,Language,Name.repository,Name.lyricist,Name.composer,Name.architect,Name.filmEditor,Name.artist,Name.creator,Name.musicalDirector,Name.choreographer,Name.soundDesigner,Name.cinematographer,Name.musician,Description.note,Title,AltTitle.other,Alt ID.local,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,Date.creation,Date.normalized,Summary,Format.dimensions,Description.longitude,Description.latitude,Publisher.publisherName,Publisher.placeOfOrigin,AltTitle.descriptive,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Columbia Pictures Stills and Key books,ark:/21198/zz002jg0sw,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0855.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Illustration featuring the Columbia Pictures logo and other elaborate drawings, circa 1935-1938",,uclamss_2213_0855,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Handwritten on negative: S-4.|~|Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg0sw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg0sw/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg0td,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0856.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Illustration featuring the Columbia Pictures logo and other elaborate drawings, circa 1935-1938",,uclamss_2213_0856,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Handwritten on negative: S-5.|~|Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg0td,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg0td/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg0vx,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0857.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|Musical films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,Columbia Pictures,,,,"Schertzinger, Victor",,,,Academy Awards (Motion pictures)|~|One night of love (Motion picture),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,"Livadary, John P., $d 1896-1987",,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.","John Livadary, Sound Director at Columbia Pictures, with his Academy Award for Sound Recording for One Night of Love, 1935",,uclamss_2213_0857,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg0vx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg0vx/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg0wf,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0858.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based an image of Robert Riskin standing next to his Oscar which is on the same pedestal.,"Academy Awards statuette, 1935",,uclamss_2213_0858,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jg2fp (Robert Riskin with oscar)",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg0wf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg0wf/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg0xz,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0859.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"Miniature Academy Awards issued by Columbia Pictures in 1935 when the film, It Happened One Night, became the first motion picture to win the five major Academy Awards for Best Picture, Best Actor, Best Actress, Best Director and Best Screenplay.","Mini Academy Awards Oscar statuettes with a Columbia Pictures seal, 1935",,uclamss_2213_0859,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Handwritten on negative: S-10.|~|Text from negative enclosure: Academy Awards.|~|Plaque on front statuette: Academy of Motion Picture Arts And Sciences First Award Columbia Pictures For The Best Picture Of The Year,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg0xz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg0xz/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg0zg,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0860.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Academy Awards statuettes with a Columbia Pictures seal in between, circa 1935-1938",,uclamss_2213_0860,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Handwritten on negative: S-2.|~|Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg0zg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg0zg/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg10g,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0861.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Academy Awards statuette, circa 1935-1938",,uclamss_2213_0861,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg10g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg10g/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg110,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0862.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Academy Awards statuette, circa 1935-1938",,uclamss_2213_0862,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Handwritten on negative: 10.|~|Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg110,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg110/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg12h,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0863.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Academy Awards statuette, circa 1935-1938",,uclamss_2213_0863,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Handwritten on negative: 7.|~|Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg12h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg12h/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg131,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0864.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Academy Awards statuette, circa 1935-1938",,uclamss_2213_0864,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Text from negative enclosure: Academy Awards.|~|Handwritten on negative: 3.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg131,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg131/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg14j,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0865.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|Musical films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,Columbia Pictures,,,,"Schertzinger, Victor",,,,Academy Awards (Motion pictures)|~|One night of love (Motion picture),,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,"Silvers, Louis, $d 1889-1954",,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.|~|The award was won by Louis Silvers, Head of Columbia Pictures Music Department.","Academy Award certificate of merit for Best Scoring for One Night of Love, 1935",,uclamss_2213_0865,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg14j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg14j/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg152,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0866.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|Musical films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,Columbia Pictures,,,,"Schertzinger, Victor",,,,Academy Awards (Motion pictures)|~|One night of love (Motion picture),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,"Livadary, John P., $d 1896-1987",,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.","John Livadary, Sound Director at Columbia Pictures, with his Academy Award for Sound Recording for One Night of Love, 1935",,uclamss_2213_0866,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg152,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg152/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg16k,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0867.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|Comedy films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,"Columbia Pictures|~|Cohn, Harry, $d 1891-1958",,,,"Capra, Frank, $d 1897-1991","Riskin, Robert",,,Academy Awards (Motion pictures)|~|It happened one night (Motion picture),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.","Robert Riskin, screenwriter, with his Academy Award for Best Writing (Adaptation) for It Happened One Night, 1935",,uclamss_2213_0867,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg16k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg16k/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg173,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0868.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Musical films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,Columbia Pictures,,,,"Schertzinger, Victor",,,,Academy Awards (Motion pictures)|~|One night of love (Motion picture),,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.|~|Columbia Pictures received an Honorable Mention for their ""application of the Vertical Cut Disc Method (hill and dale recording) to actual studio production, with their recording of the sound on the picture ‘One Night of Love.’”","Academy Award report for the awards for scientific or technical achievement, 1935",,uclamss_2213_0868,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg173,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg173/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg18m,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0869.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|Comedy films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,"Columbia Pictures|~|Cohn, Harry, $d 1891-1958",,,,"Capra, Frank, $d 1897-1991","Riskin, Robert",,,Academy Awards (Motion pictures)|~|It happened one night (Motion picture),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.","Robert Riskin, screenwriter, with his Academy Award for Best Writing (Adaptation) for It Happened One Night, 1935",,uclamss_2213_0869,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg18m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg18m/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg194,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0870.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|Musical films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,Columbia Pictures,,,,"Schertzinger, Victor",,,,Academy Awards (Motion pictures)|~|One night of love (Motion picture),,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,"Silvers, Louis, $d 1889-1954",,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.|~|The award was won by Louis Silvers, Head of Columbia Pictures Music Department.","Academy Award certificate of merit for Best Scoring for One Night of Love, 1935",,uclamss_2213_0870,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg194,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg194/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg1bn,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0871.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Academy Awards statuettes with a Columbia Pictures seal, circa 1935-1938",,uclamss_2213_0871,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Handwritten on negative: S-6.|~|Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg1bn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg1bn/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg1c5,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0872.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based on other images related to the Academy Awards in this collection.,"Academy Awards statuette, circa 1935-1938",,uclamss_2213_0872,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[circa 1935-1938],1935/1938,Text from negative enclosure: Academy Awards.|~|Handwritten on negative: 9.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg1c5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg1c5/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg1dp,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0873.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|cellulose nitrate film,copyrighted,unknown,,,,,,,,,,Academy Awards (Motion pictures),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,The date of this image is based an image of Robert Riskin standing next to his Oscar which is on the same pedestal.,"Academy Awards statuette, 1935",,uclamss_2213_0873,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jg2fp (Robert Riskin with oscar)",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg1dp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg1dp/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg1f6,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0874.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs|~|Musical films|~|cellulose nitrate film,copyrighted,unknown,Columbia Pictures,Columbia Pictures,,,,"Schertzinger, Victor",,,,Academy Awards (Motion pictures)|~|One night of love (Motion picture),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,"Silvers, Louis, $d 1889-1954",,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.","Louis Silvers, Head of Columbia Pictures Music Department, holding an Academy Award certificate of merit for Best Scoring for One Night of Love, 1935",,uclamss_2213_0874,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",[1935],1935,Text from negative enclosure: Academy Awards.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg1f6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg1f6/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg1gq,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_0875i.tif,,,,private,still image,"Biltmore Hotel (Los Angeles, Calif.)",Black-and-white photographs|~|film stills|~|Portrait photographs|~|Comedy films,copyrighted,unknown,Columbia Pictures,"Columbia Pictures|~|Cohn, Harry, $d 1891-1958",,,Los Angeles (Calif.),"Capra, Frank, $d 1897-1991",,,,Academy Awards (Motion pictures)|~|It happened one night (Motion picture),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.","Frank Capra, director, holding his Academy Award for Best Director for It Happened One Night, Los Angeles, 1935",,uclamss_2213_0875i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,b&w photograph,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.","[February 27, 1935]",1935-02-27,"On back of photo: [Press tag:] Frank Capra, Hollywood’s No. 1 director, receives the award from the Academy of Motion Picture Arts and Sciences for the outstanding directorial achievement of 1934. The Columbia picture “It Happened One Night” was also acclaimed the finest production of the year, and its stars, Claudette Colbert and Clark Gable, received awards for their acting. Columbia received eight out of eleven first places on this night of nights!|~|Text from negative enclosure: Academy Awards.",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg1gq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg1gq/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jg1h7,ark:/21198/zz002jb7f9,1,In progress,Work,columbia/image/uclamss_2213_0876i.tif,,,,private,still image,,Black-and-white photographs|~|Comedy films,copyrighted,unknown,Columbia Pictures,"Columbia Pictures|~|Cohn, Harry, $d 1891-1958",,,,"Capra, Frank, $d 1897-1991",,,,Academy Awards (Motion pictures)|~|It happened one night (Motion picture),,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"The seventh Academy Awards were held in the Biltmore Bowl of the Biltmore Hotel on February 27, 1935.","back of 21198/zz002jg1gq - Frank Capra, director, holding his Academy Award for Best Director for It Happened One Night, verso of print, 1935",,uclamss_2213_0876i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.","[February 27, 1935]",1935-02-27,"[Press tag:] Frank Capra, Hollywood’s No. 1 director, receives the award from the Academy of Motion Picture Arts and Sciences for the outstanding directorial achievement of 1934. The Columbia picture “It Happened One Night” was also acclaimed the finest production of the year, and its stars, Claudette Colbert and Clark Gable, received awards for their acting. Columbia received eight out of eleven first places on this night of nights!|~|Text from negative enclosure: Academy Awards.",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jg1h7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jg1h7/manifest
