"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz0009fks0","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fks0-1-master.tif","74","","","text","","","","","","page 041","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fks0",""
"Picart (Bernard) Collection","ark:/21198/zz0009fkth","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fkth-1-master.tif","75","","","text","","","","","","page 042","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fkth",""
"Picart (Bernard) Collection","ark:/21198/zz0009fkwj","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fkwj-1-master.tif","76","","","still image","","","","","","The Festival of Waters of the Peguans.","r","","The Festival of Waters of the Peguans.  Ceremonies used by the people of Pegu at their Kings Funerals.","page 042a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fkwj",""
"Picart (Bernard) Collection","ark:/21198/zz0009fkx2","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fkx2-1-master.tif","77","","","text","","","","","","page 042b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fkx2",""
"Picart (Bernard) Collection","ark:/21198/zz0009fkzk","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fkzk-1-master.tif","78","","","text","","","","","","page 043","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fkzk",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm0k","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm0k-1-master.tif","79","","","text","","","","","","page 044","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm0k",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm13","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm13-1-master.tif","80","","","text","","","","","","page 045","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm13",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm2m","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm2m-1-master.tif","81","","","text","","","","","","page 046","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm2m",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm34","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm34-1-master.tif","82","","","text","","","","","","page 047","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm34",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm4n","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm4n-1-master.tif","83","","","text","","","","","","page 048","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm4n",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm55","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm55-1-master.tif","84","","","text","","","","","","page 049","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm55",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm6p","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm6p-1-master.tif","85","","","text","","","","","","page 052 [050]","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm6p",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm76","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm76-1-master.tif","86","","","text","","","","","","page 051","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm76",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm8q","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm8q-1-master.tif","87","","","text","","","","","","page 052","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm8q",""
"Picart (Bernard) Collection","ark:/21198/zz0009fm97","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fm97-1-master.tif","88","","","text","","","","","","page 053","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fm97",""
"Picart (Bernard) Collection","ark:/21198/zz0009fmbr","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fmbr-1-master.tif","89","","","text","","","","","","page 054","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fmbr",""
"Picart (Bernard) Collection","ark:/21198/zz0009fmc8","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fmc8-1-master.tif","90","","","text","","","","","","page 055","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fmc8",""
"Picart (Bernard) Collection","ark:/21198/zz0009fmds","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fmds-1-master.tif","91","","","text","","","","","","page 056","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fmds",""
"Picart (Bernard) Collection","ark:/21198/zz0009fmf9","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fmf9-1-master.tif","92","","","text","","","","","","page 056a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fmf9",""
"Picart (Bernard) Collection","ark:/21198/zz0009fmgt","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fmgt-1-master.tif","93","","","still image","","","","","","SOMMONACODOM.","v","","The same Idol represented in another manner. SOMMONACODOM. Falapat or a Salaponian umbrella. Another of the same.","page 056b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fmgt",""
"Picart (Bernard) Collection","ark:/21198/zz0009fmhb","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fmhb-1-master.tif","94","","","text","","","","","","page 057","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fmhb",""
"Picart (Bernard) Collection","ark:/21198/zz0009fmjv","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fmjv-1-master.tif","95","","","text","","","","","","page 058","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fmjv",""
"Picart (Bernard) Collection","ark:/21198/zz0009fn86","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fn86-1-master.tif","96","","","text","","","","","","page 059","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fn86",""
"Picart (Bernard) Collection","ark:/21198/zz0009fn9q","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fn9q-1-master.tif","97","","","text","","","","","","page 060","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fn9q",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnb7","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnb7-1-master.tif","98","","","text","","","","","","page 061","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnb7",""
"Picart (Bernard) Collection","ark:/21198/zz0009fncr","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fncr-1-master.tif","99","","","text","","","","","","page 062","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fncr",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnd8","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnd8-1-master.tif","100","","","still image","","","","","","A convent of the Talapoins.","r","","A convent of the Talapoins.  Umbrellos of honour given by the King of Siam to the Sancrats.  Hew’d stones in form of Mitres placed near the Pagods.","page 062a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnd8",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnfs","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnfs-1-master.tif","101","","","text","","","","","","page 062b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnfs",""
"Picart (Bernard) Collection","ark:/21198/zz0009fng9","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fng9-1-master.tif","102","","","text","","","","","","page 062c","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fng9",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnht","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnht-1-master.tif","103","","","still image","","","","","","Other IDOLS of the people of SIAM. (verso)","v","","Other IDOLS of the people of SIAM. A PICTURE held in veneration by the people of Siam which seems to resemble the TABULAR VOTICE Antiq.","page 062d","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnht",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnjb","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnjb-1-master.tif","104","","","still image","","","","","","Other IDOLS of the people of SIAM. (verso&recto)","r","","Other IDOLS of the people of SIAM. A PICTURE held in veneration by the people of Siam which seems to resemble the TABULAR VOTICE Antiq. SOMMONACODOM surrounded with IDOLS representing his Disciples.  Le Temple de BARKALAM a SIAM.  La lettre A. marque l'Edifice qui est proprement le Temple de BARKALAM.  B. est une autre pagode.","page 062e","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnjb",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnkv","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnkv-1-master.tif","105","","","still image","","","","","","SOMMONACODOM surrounded with IDOLS representing his Disciples.","r","","SOMMONACODOM surrounded with IDOLS representing his Disciples.  SOMMONACODOM encvironne d'IDOLES qui representent sea Disciples. Le Temple de BARKALAM a SIAM.  La lettre A. marque l'Edifice qui est proprement le Temple de BARKALAM.  B. est une autre pagode.","page 062f","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnkv",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnmc","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnmc-1-master.tif","106","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnmc",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnnw","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnnw-1-master.tif","107","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnnw",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnpd","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnpd-1-master.tif","108","","","still image","","","","","","Divers sorts of PIRAMIDES, placed round the PAGODS at SIAM.","v","","Divers sorts of PIRAMIDES, placed round the PAGODS at SIAM.(Piramides de plusieurs facons que l'on voit à Siam autour des PAGODES.)","page 062i","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnpd",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnqx","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnqx-1-master.tif","109","","","text","","","","","","page 063","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnqx",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnrf","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnrf-1-master.tif","110","","","text","","","","","","page 064","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnrf",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnsz","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnsz-1-master.tif","111","","","text","","","","","","page 065","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnsz",""
"Picart (Bernard) Collection","ark:/21198/zz0009fntg","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fntg-1-master.tif","112","","","text","","","","","","page 066","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fntg",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnv0","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnv0-1-master.tif","113","","","text","","","","","","page 067","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnv0",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnwh","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnwh-1-master.tif","114","","","text","","","","","","page 068","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnwh",""
"Picart (Bernard) Collection","ark:/21198/zz0009fnx1","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fnx1-1-master.tif","115","","","text","","","","","","page 069","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fnx1",""
"Picart (Bernard) Collection","ark:/21198/zz0009fpsf","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fpsf-1-master.tif","116","","","text","","","","","","page 070","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fpsf",""
"Picart (Bernard) Collection","ark:/21198/zz0009fptz","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fptz-1-master.tif","117","","","text","","","","","","page 071","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fptz",""
"Picart (Bernard) Collection","ark:/21198/zz0009fpvg","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz0009fpvg-1-master.tif","118","","","text","","","","","","page 072","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fpvg",""
