"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","Description.tableOfContents","Metadata Only","Conceptual Work","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72wn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0554.tif","554","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0554","page 553","v","","","","","","","","","","","","","","","","","","","","1147_0590_0554.jpg","1147_0590_0554.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72wn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72x5","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0555.tif","555","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0555","page 554","r","","","","","","","","","","","","","","","","","","","","1147_0590_0555.jpg","1147_0590_0555.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72x5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72zp","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0556.tif","556","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0556","page 555","v","","","","","","","","","","","","","","","","","","","","1147_0590_0556.jpg","1147_0590_0556.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72zp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w730p","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0557.tif","557","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0557","page 556","r","","","","","","","","","","","","","","","","","","","","1147_0590_0557.jpg","1147_0590_0557.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w730p",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7316","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0558.tif","558","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0558","page 557","v","","","","","","","","","","","","","","","","","","","","1147_0590_0558.jpg","1147_0590_0558.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7316",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w732q","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0559.tif","559","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0559","page 558","r","","","","","","","","","","","","","","","","","","","","1147_0590_0559.jpg","1147_0590_0559.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w732q",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7337","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0560.tif","560","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0560","page 559","v","","","","","","","","","","","","","","","","","","","","1147_0590_0560.jpg","1147_0590_0560.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7337",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w734r","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0561.tif","561","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0561","page 560","r","","","","","","","","","","","","","","","","","","","","1147_0590_0561.jpg","1147_0590_0561.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w734r",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7358","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0562.tif","562","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0562","page 561","v","","","","","","","","","","","","","","","","","","","","1147_0590_0562.jpg","1147_0590_0562.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7358",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w736s","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0563.tif","563","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0563","page 562","r","","","","","","","","","","","","","","","","","","","","1147_0590_0563.jpg","1147_0590_0563.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w736s",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7379","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0564.tif","564","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0564","page 563","v","","","","","","","","","","","","","","","","","","","","1147_0590_0564.jpg","1147_0590_0564.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7379",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w738t","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0565.tif","565","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0565","page 564","r","","","","","","","","","","","","","","","","","","","","1147_0590_0565.jpg","1147_0590_0565.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w738t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w739b","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0566.tif","566","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0566","page 565","v","","","","","","","","","","","","","","","","","","","","1147_0590_0566.jpg","1147_0590_0566.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w739b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73bv","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0567.tif","567","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0567","page 566","r","","","","","","","","","","","","","","","","","","","","1147_0590_0567.jpg","1147_0590_0567.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73bv",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73cc","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0568.tif","568","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0568","page 567","v","","","","","","","","","","","","","","","","","","","","1147_0590_0568.jpg","1147_0590_0568.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73cc",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73dw","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0569.tif","569","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0569","page 568","r","","","","","","","","","","","","","","","","","","","","1147_0590_0569.jpg","1147_0590_0569.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73dw",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73fd","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0570.tif","570","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0570","page 569","v","","","","","","","","","","","","","","","","","","","","1147_0590_0570.jpg","1147_0590_0570.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73fd",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73gx","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0571.tif","571","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0571","page 570","r","","","","","","","","","","","","","","","","","","","","1147_0590_0571.jpg","1147_0590_0571.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73gx",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73hf","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0572.tif","572","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0572","page 571","v","","","","","","","","","","","","","","","","","","","","1147_0590_0572.jpg","1147_0590_0572.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73hf",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73jz","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0573.tif","573","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0573","page 572","r","","","","","","","","","","","","","","","","","","","","1147_0590_0573.jpg","1147_0590_0573.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73jz",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73kg","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0574.tif","574","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0574","page 573","v","","","","","","","","","","","","","","","","","","","","1147_0590_0574.jpg","1147_0590_0574.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73kg",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73m0","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0575.tif","575","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0575","page 574","r","","","","","","","","","","","","","","","","","","","","1147_0590_0575.jpg","1147_0590_0575.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73m0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73nh","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0576.tif","576","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0576","page 575","v","","","","","","","","","","","","","","","","","","","","1147_0590_0576.jpg","1147_0590_0576.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73nh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73p1","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0577.tif","577","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0577","page 576","r","","","","","","","","","","","","","","","","","","","","1147_0590_0577.jpg","1147_0590_0577.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73p1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73qj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0578.tif","578","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0578","page 577","v","","","","","","","","","","","","","","","","","","","","1147_0590_0578.jpg","1147_0590_0578.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73qj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73r2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0579.tif","579","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0579","page 578","r","","","","","","","","","","","","","","","","","","","","1147_0590_0579.jpg","1147_0590_0579.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73r2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73sk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0580.tif","580","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0580","page 579","v","","","","","","","","","","","","","","","","","","","","1147_0590_0580.jpg","1147_0590_0580.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73sk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73t3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0581.tif","581","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0581","page 580","r","","","","","","","","","","","","","","","","","","","","1147_0590_0581.jpg","1147_0590_0581.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73t3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73vm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0582.tif","582","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0582","page 581","v","","","","","","","","","","","","","","","","","","","","1147_0590_0582.jpg","1147_0590_0582.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73vm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73w4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0583.tif","583","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0583","page 582","r","","","","","","","","","","","","","","","","","","","","1147_0590_0583.jpg","1147_0590_0583.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73w4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73xn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0584.tif","584","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0584","page 583","v","","","","","","","","","","","","","","","","","","","","1147_0590_0584.jpg","1147_0590_0584.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73xn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w73z5","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0585.tif","585","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0585","page 584","r","","","","","","","","","","","","","","","","","","","","1147_0590_0585.jpg","1147_0590_0585.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w73z5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7405","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0586.tif","586","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0586","page 585","v","","","","","","","","","","","","","","","","","","","","1147_0590_0586.jpg","1147_0590_0586.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7405",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w741p","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0587.tif","587","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0587","page 586","r","","","","","","","","","","","","","","","","","","","","1147_0590_0587.jpg","1147_0590_0587.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w741p",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7426","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0588.tif","588","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0588","page 587","v","","","","","","","","","","","","","","","","","","","","1147_0590_0588.jpg","1147_0590_0588.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7426",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w743q","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0589.tif","589","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0589","page 588","r","","","","","","","","","","","","","","","","","","","","1147_0590_0589.jpg","1147_0590_0589.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w743q",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7447","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0590.tif","590","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0590","page 589","v","","","","","","","","","","","","","","","","","","","","1147_0590_0590.jpg","1147_0590_0590.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7447",""
