File name,Item ARK,Parent ARK,Object Type,local ID,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject,Digital Collection Title
lnm_ramakatane_a14_0047_001.tif,ark:/21198/z1db9t3r,ark:/21198/z12r5hwv,Work,A14_Ramakatane_47_01,Ramakatane archive 1374,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a speedo standing with his hands on his thighs in a pose, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0047_004.tif,ark:/21198/z18k929h,ark:/21198/z12r5hwv,Work,A14_Ramakatane_47_04,Ramakatane archive 1375,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman wearing shorts standing with her hands on her waist in boots, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Youth,Ramakatane Archive
lnm_ramakatane_a14_0049_014.tif,ark:/21198/z14t89jb,ark:/21198/z12r5hwv,Work,A14_Ramakatane_49_14,Ramakatane archive 1376,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a traditional Swati outfit holding up shield and seated in front of two smiling women with head wraps, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men |~| Women,Ramakatane Archive
lnm_ramakatane_a14_0049_015.tif,ark:/21198/z1127jsg,ark:/21198/z12r5hwv,Work,A14_Ramakatane_49_15,Ramakatane archive 1377,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Smiling man in a traditional Swati outfit standing and holding up a shield and knobkerrie, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0050_010.tif,ark:/21198/z1w972cg,ark:/21198/z12r5hwv,Work,A14_Ramakatane_50_10,Ramakatane archive 1378,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young boy in a jacket and printed pants standing with his hands shyly tucked away behind him, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Boys,Ramakatane Archive
lnm_ramakatane_a14_0053_007.tif,ark:/21198/z1rn5111,ark:/21198/z12r5hwv,Work,A14_Ramakatane_53_07,Ramakatane archive 1379,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man with moustache wearing a printed outfit smiling and standing with one hand on his hip, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0065_005.tif,ark:/21198/z1mw48c6,ark:/21198/z12r5hwv,Work,A14_Ramakatane_65_05,Ramakatane archive 1380,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young girl in a thethana and earrings standing, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Girls,Ramakatane Archive
lnm_ramakatane_a14_0079_004.tif,ark:/21198/z1h43hqp,ark:/21198/z12r5hwv,Work,A14_Ramakatane_79_04,Ramakatane archive 1381,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in a traditional hat holding a cigarette with arm wrapped around woman with her purse placed on the floor between them, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Couples,Ramakatane Archive
lnm_ramakatane_a14_0084_012.tif,ark:/21198/z1cc2rzh,ark:/21198/z12r5hwv,Work,A14_Ramakatane_84_12,Ramakatane archive 1382,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in spectacles and a religious outfit with beads hanging on the side standing and looking into the distance, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0089_002.tif,ark:/21198/z17m2147,ark:/21198/z12r5hwv,Work,A14_Ramakatane_89_02,Ramakatane archive 1383,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Teen in shorts standing with his hand in his pocket next to his friend seated on the pavement, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Teens,Ramakatane Archive
lnm_ramakatane_a14_0101_011.tif,ark:/21198/z13v18c2,ark:/21198/z12r5hwv,Work,A14_Ramakatane_101_11,Ramakatane archive 1384,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman seated on the lap of man with sideburns and leaning on his chest, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Couples,Ramakatane Archive
lnm_ramakatane_a14_0109_002.tif,ark:/21198/z1030hqj,ark:/21198/z12r5hwv,Work,A14_Ramakatane_109_02,Ramakatane archive 1385,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young woman in oversized sunglasses dressed in a beret and turtleneck sweater seated with a serious look on her face, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a14_0110_002.tif,ark:/21198/z1vd8qmk,ark:/21198/z12r5hwv,Work,A14_Ramakatane_110_02,Ramakatane archive 1386,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Seated man in a plaid blazer seated making a prayer hands pose an looking up, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0113_007.tif,ark:/21198/z1qn8000,ark:/21198/z12r5hwv,Work,A14_Ramakatane_113_07,Ramakatane archive 1387,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Teen in a Victorian heritage blanket and woollen plaits standing next to her friend in a beret draped in a tjale blanket, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Teens,Ramakatane Archive
lnm_ramakatane_a14_0113_008.tif,ark:/21198/z1kw7788,ark:/21198/z12r5hwv,Work,A14_Ramakatane_113_08,Ramakatane archive 1388,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Young child in short grey flannels and a leather backpack smiling to the camera with body turned in a walking pose, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Children,Ramakatane Archive
lnm_ramakatane_a14_0127_001.tif,ark:/21198/z1g46ghd,ark:/21198/z12r5hwv,Work,A14_Ramakatane_127_01,Ramakatane archive 1389,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in oversized sunglasses wearing dress with slit at the front to expose short shorts smiling and standing with her foot on the stool, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a14_0127_002.tif,ark:/21198/z1bc5qpb,ark:/21198/z12r5hwv,Work,A14_Ramakatane_127_02,Ramakatane archive 1390,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in oversized sunglasses wearing striped skirt and turtleneck poncho standing in a pose with hands away from her body, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a14_0133_002.tif,ark:/21198/z16m4zzm,ark:/21198/z12r5hwv,Work,A14_Ramakatane_133_02,Ramakatane archive 1391,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in matching two piece checked pants outfit standing with her hand on her thigh and foot on stool, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a14_0147_006.tif,ark:/21198/z12v479k,ark:/21198/z12r5hwv,Work,A14_Ramakatane_147_06,Ramakatane archive 1392,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in sunglasses dressed in an African print shirt and striped socks seated with his hands on his knees and facing the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0150_008.tif,ark:/21198/z1z62f6g,ark:/21198/z12r5hwv,Work,A14_Ramakatane_150_08,Ramakatane archive 1393,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in boxing shorts and gloved hands posing in a boxing stance and looking at the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0150_009.tif,ark:/21198/z1tf1pjn,ark:/21198/z12r5hwv,Work,A14_Ramakatane_150_09,Ramakatane archive 1394,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in boxing shorts and gloved hands posing in a boxing stance as if about to strike the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0151_010.tif,ark:/21198/z1pp0xwt,ark:/21198/z12r5hwv,Work,A14_Ramakatane_151_10,Ramakatane archive 1395,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Moustached man in spectacles dressed in a suit and tie seated, looking into the distance, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0153_007.tif,ark:/21198/z1jx0630,ark:/21198/z12r5hwv,Work,A14_Ramakatane_153_07,Ramakatane archive 1396,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman wearing a buttoned up skirt and mid length strap sandals standing and exposing thigh, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_a14_0153_011.tif,ark:/21198/z1f49f94,ark:/21198/z12r5hwv,Work,A14_Ramakatane_153_11,Ramakatane archive 1397,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man with beard wearing a suit and tie seated and posing as if unaware of the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0164_002.tif,ark:/21198/z19c8pjz,ark:/21198/z12r5hwv,Work,A14_Ramakatane_164_02,Ramakatane archive 1398,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man on a white horse with saddle on a blanket next to gate with National coat of arms, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_a14_0164_006.tif,ark:/21198/z15m7xw4,ark:/21198/z12r5hwv,Work,A14_Ramakatane_164_06,Ramakatane archive 1399,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 negative,6 x 6cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Man in Spitfire heritage blanket and Mokorotlo standing with Mekorotlo hats bundled in his hand, photographed in Mr. M.T. Ramakatane's City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
