"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.servicesContact","Name.subject","Relation.isPartOf","Subject","Name.collector","Name.repository","Description.contents","Relation.box","Relation.subseries","Relation.file","Relation.series","Alt ID.local","Title","Date.creation","Description.note","Description.condition","Format.extent","Language","AltTitle.other","Description.abstract","Date.normalized","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcs8g","ark:/21198/zz002hcnc3","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-004_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-004_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcs8g"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcs90","ark:/21198/zz002hcnc3","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-004_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-004_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcs90"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsbh","ark:/21198/zz002hcnwv","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-005_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-005_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsbh"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsc1","ark:/21198/zz002hcnwv","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-005_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-005_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsc1"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsdj","ark:/21198/zz002hcnwv","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-005_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-005_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsdj"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsf2","ark:/21198/zz002hcnwv","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-005_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-005_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsf2"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsgk","ark:/21198/zz002hcnxc","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-006_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-006_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsgk"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsh3","ark:/21198/zz002hcnzw","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-007_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-007_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsh3"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsjm","ark:/21198/zz002hcnzw","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-007_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-007_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsjm"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsk4","ark:/21198/zz002hcp0w","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-008_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-008_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsk4"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsmn","ark:/21198/zz002hcp0w","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-008_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-008_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsmn"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsn5","ark:/21198/zz002hcp1d","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-009_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-009_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsn5"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcspp","ark:/21198/zz002hcp1d","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-009_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-009_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcspp"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsq6","ark:/21198/zz002hcp2x","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-010_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-010_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsq6"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsrq","ark:/21198/zz002hcp2x","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-010_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-010_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsrq"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcss7","ark:/21198/zz002hcp2x","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-010_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-010_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcss7"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcstr","ark:/21198/zz002hcp3f","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-011_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-011_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcstr"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsv8","ark:/21198/zz002hcp3f","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-011_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-011_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsv8"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsws","ark:/21198/zz002hcp3f","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-011_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-011_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsws"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcsx9","ark:/21198/zz002hcp3f","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-011_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-011_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcsx9"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hcszt","ark:/21198/zz002hcp4z","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-012_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-012_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcszt"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct0t","ark:/21198/zz002hcp5g","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-013_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-013_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct0t"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct1b","ark:/21198/zz002hcp60","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-014_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-014_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct1b"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct2v","ark:/21198/zz002hcp7h","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-015_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-015_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct2v"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct3c","ark:/21198/zz002hcp81","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-018_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-018_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct3c"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct4w","ark:/21198/zz002hcp81","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-018_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-018_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct4w"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct5d","ark:/21198/zz002hcp9j","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-019_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-019_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct5d"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct6x","ark:/21198/zz002hcp9j","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-019_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-019_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct6x"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct7f","ark:/21198/zz002hcpb2","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-020_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-020_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct7f"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct8z","ark:/21198/zz002hcpck","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-021_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-021_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct8z"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hct9g","ark:/21198/zz002hcpd3","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-022_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-022_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hct9g"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hctb0","ark:/21198/zz002hcpfm","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-023_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-023_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hctb0"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hctch","ark:/21198/zz002hcpfm","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-023_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-023_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hctch"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hctd1","ark:/21198/zz002hcpg4","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-024_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-024_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hctd1"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hctfj","ark:/21198/zz002hcphn","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-025_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-025_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hctfj"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hctg2","ark:/21198/zz002hcpj5","10","Completed with minimal metadata","Page","holtzman/image/uclamss_1729_001-026_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-026_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hctg2"
