Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject,Name.author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,Alt ID.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
St Gall Manuscripts,ark:/21198/zz0028s347,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_174r.tif,355,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 174r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s347,
St Gall Manuscripts,ark:/21198/zz0028s35r,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_174v.tif,356,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 174v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s35r,
St Gall Manuscripts,ark:/21198/zz0028s368,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_175r.tif,357,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 175r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s368,
St Gall Manuscripts,ark:/21198/zz0028s37s,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_175v.tif,358,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 175v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s37s,
St Gall Manuscripts,ark:/21198/zz0028s389,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_176r.tif,359,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 176r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s389,
St Gall Manuscripts,ark:/21198/zz0028s39t,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_176v.tif,360,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 176v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s39t,
St Gall Manuscripts,ark:/21198/zz0028s3bb,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_177r.tif,361,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 177r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3bb,
St Gall Manuscripts,ark:/21198/zz0028s3cv,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_177v.tif,362,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 177v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3cv,
St Gall Manuscripts,ark:/21198/zz0028s3dc,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_178r.tif,363,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 178r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3dc,
St Gall Manuscripts,ark:/21198/zz0028s3fw,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_178v.tif,364,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 178v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3fw,
St Gall Manuscripts,ark:/21198/zz0028s3gd,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_179r.tif,365,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 179r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3gd,
St Gall Manuscripts,ark:/21198/zz0028s3hx,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_179v.tif,366,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 179v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3hx,
St Gall Manuscripts,ark:/21198/zz0028s3jf,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_180r.tif,367,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 180r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3jf,
St Gall Manuscripts,ark:/21198/zz0028s3kz,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_180v.tif,368,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 180v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3kz,
St Gall Manuscripts,ark:/21198/zz0028s3mg,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_181r.tif,369,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 181r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3mg,
St Gall Manuscripts,ark:/21198/zz0028s3n0,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_181v.tif,370,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 181v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3n0,
St Gall Manuscripts,ark:/21198/zz0028s3ph,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_182r.tif,371,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 182r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3ph,
St Gall Manuscripts,ark:/21198/zz0028s3q1,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_182v.tif,372,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 182v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3q1,
St Gall Manuscripts,ark:/21198/zz0028s3rj,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_183r.tif,373,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 183r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3rj,
St Gall Manuscripts,ark:/21198/zz0028s3s2,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_183v.tif,374,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 183v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3s2,
St Gall Manuscripts,ark:/21198/zz0028s3tk,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_184r.tif,375,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 184r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3tk,
St Gall Manuscripts,ark:/21198/zz0028s3v3,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_184v.tif,376,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 184v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3v3,
St Gall Manuscripts,ark:/21198/zz0028s3wm,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_185r.tif,377,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 185r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3wm,
St Gall Manuscripts,ark:/21198/zz0028s3x4,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_185v.tif,378,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 185v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3x4,
St Gall Manuscripts,ark:/21198/zz0028s3zn,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_186r.tif,379,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 186r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s3zn,
St Gall Manuscripts,ark:/21198/zz0028s40n,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_186v.tif,380,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 186v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s40n,
St Gall Manuscripts,ark:/21198/zz0028s415,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_187r.tif,381,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 187r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s415,
St Gall Manuscripts,ark:/21198/zz0028s42p,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_187v.tif,382,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 187v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s42p,
St Gall Manuscripts,ark:/21198/zz0028s436,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_188r.tif,383,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 188r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s436,
St Gall Manuscripts,ark:/21198/zz0028s44q,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_188v.tif,384,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 188v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s44q,
St Gall Manuscripts,ark:/21198/zz0028s457,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_189r.tif,385,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 189r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s457,
St Gall Manuscripts,ark:/21198/zz0028s46r,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_189v.tif,386,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 189v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s46r,
St Gall Manuscripts,ark:/21198/zz0028s478,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_190r.tif,387,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 190r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s478,
St Gall Manuscripts,ark:/21198/zz0028s48s,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_190v.tif,388,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 190v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s48s,
St Gall Manuscripts,ark:/21198/zz0028s499,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_191r.tif,389,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 191r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s499,
St Gall Manuscripts,ark:/21198/zz0028s4bt,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_191v.tif,390,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 191v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s4bt,
St Gall Manuscripts,ark:/21198/zz0028s4cb,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_192r.tif,391,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 192r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s4cb,
St Gall Manuscripts,ark:/21198/zz0028s4dv,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_192v.tif,392,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 192v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s4dv,
St Gall Manuscripts,ark:/21198/zz0028rp3g,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_e006.tif,393,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Inside back cover,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rp3g,
St Gall Manuscripts,ark:/21198/zz0028rp0x,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_e003.tif,394,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Back cover,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rp0x,
St Gall Manuscripts,ark:/21198/zz0028rnzx,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_e002.tif,395,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Spine,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rnzx,
St Gall Manuscripts,ark:/21198/zz0028rp1f,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_e004.tif,396,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Fore-edge,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rp1f,
St Gall Manuscripts,ark:/21198/zz0028rp40,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_e007.tif,397,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Top edge,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rp40,
St Gall Manuscripts,ark:/21198/zz0028rp5h,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_e008.tif,398,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Bottom edge,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028rp5h,
St Gall Manuscripts,ark:/21198/zz0028s4fc,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_MassE.tif,399,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Measure (binding),,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s4fc,
St Gall Manuscripts,ark:/21198/zz0028s4gw,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_ProfilE.tif,400,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Reference card (binding),,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s4gw,
St Gall Manuscripts,ark:/21198/zz0028s4hd,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_ProfilS.tif,401,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,Reference card (p.),,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s4hd,
St Gall Manuscripts,ark:/21198/zz0028s4jx,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_ProfilSG.tif,402,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,ColorChecker SG,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s4jx,
