Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvzx4,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvzx4-1-master.tif,406,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 406,v,,,,,,,,,,,,,,,21198-zz000rvzx4-1-thumbnail.jpg,21198-zz000rvzx4-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvzx4
Medieval and Renaissance Manuscripts,ark:/21198/zz000rvzzn,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rvzzn-1-master.tif,407,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 407,r,,,,,,,,,,,,,,,21198-zz000rvzzn-1-thumbnail.jpg,21198-zz000rvzzn-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rvzzn
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw003,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw003-1-master.tif,408,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 408,v,,,,,,,,,,,,,,,21198-zz000rw003-1-thumbnail.jpg,21198-zz000rw003-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw003
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw01m,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw01m-1-master.tif,409,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 409,r,,,,,,,,,,,,,,,21198-zz000rw01m-1-thumbnail.jpg,21198-zz000rw01m-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw01m
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw024,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw024-1-master.tif,410,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 410,v,,,,,,,,,,,,,,,21198-zz000rw024-1-thumbnail.jpg,21198-zz000rw024-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw024
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw03n,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw03n-1-master.tif,411,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 411,r,,,,,,,,,,,,,,,21198-zz000rw03n-1-thumbnail.jpg,21198-zz000rw03n-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw03n
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw045,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw045-1-master.tif,412,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 412,v,,,,,,,,,,,,,,,21198-zz000rw045-1-thumbnail.jpg,21198-zz000rw045-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw045
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw05p,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw05p-1-master.tif,413,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 413,r,,,,,,,,,,,,,,,21198-zz000rw05p-1-thumbnail.jpg,21198-zz000rw05p-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw05p
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw066,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw066-1-master.tif,414,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 414,v,,,,,,,,,,,,,,,21198-zz000rw066-1-thumbnail.jpg,21198-zz000rw066-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw066
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw07q,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw07q-1-master.tif,415,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 415,r,,,,,,,,,,,,,,,21198-zz000rw07q-1-thumbnail.jpg,21198-zz000rw07q-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw07q
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw087,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw087-1-master.tif,416,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 416,v,,,,,,,,,,,,,,,21198-zz000rw087-1-thumbnail.jpg,21198-zz000rw087-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw087
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw09r,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw09r-1-master.tif,417,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 417,r,,,,,,,,,,,,,,,21198-zz000rw09r-1-thumbnail.jpg,21198-zz000rw09r-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw09r
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw0b8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw0b8-1-master.tif,418,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 418,v,,,,,,,,,,,,,,,21198-zz000rw0b8-1-thumbnail.jpg,21198-zz000rw0b8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw0b8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw0d9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw0d9-1-master.tif,419,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 419,r,,,,,,,,,,,,,,,21198-zz000rw0d9-1-thumbnail.jpg,21198-zz000rw0d9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw0d9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw0hv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw0hv-1-master.tif,420,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 420,v,,,,,,,,,,,,,,,21198-zz000rw0hv-1-thumbnail.jpg,21198-zz000rw0hv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw0hv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw0jc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw0jc-1-master.tif,421,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 421,r,,,,,,,,,,,,,,,21198-zz000rw0jc-1-thumbnail.jpg,21198-zz000rw0jc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw0jc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1br,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1br-1-master.tif,422,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 422,v,,,,,,,,,,,,,,,21198-zz000rw1br-1-thumbnail.jpg,21198-zz000rw1br-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1br
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1c8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1c8-1-master.tif,423,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 423,r,,,,,,,,,,,,,,,21198-zz000rw1c8-1-thumbnail.jpg,21198-zz000rw1c8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1c8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1ds,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1ds-1-master.tif,424,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 424,v,,,,,,,,,,,,,,,21198-zz000rw1ds-1-thumbnail.jpg,21198-zz000rw1ds-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1ds
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1f9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1f9-1-master.tif,425,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 425,r,,,,,,,,,,,,,,,21198-zz000rw1f9-1-thumbnail.jpg,21198-zz000rw1f9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1f9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1gt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1gt-1-master.tif,426,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 426,v,,,,,,,,,,,,,,,21198-zz000rw1gt-1-thumbnail.jpg,21198-zz000rw1gt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1gt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1hb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1hb-1-master.tif,427,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 427,r,,,,,,,,,,,,,,,21198-zz000rw1hb-1-thumbnail.jpg,21198-zz000rw1hb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1hb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1jv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1jv-1-master.tif,428,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 428,v,,,,,,,,,,,,,,,21198-zz000rw1jv-1-thumbnail.jpg,21198-zz000rw1jv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1jv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1kc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1kc-1-master.tif,429,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 429,r,,,,,,,,,,,,,,,21198-zz000rw1kc-1-thumbnail.jpg,21198-zz000rw1kc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1kc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1mw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1mw-1-master.tif,430,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 430,v,,,,,,,,,,,,,,,21198-zz000rw1mw-1-thumbnail.jpg,21198-zz000rw1mw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1mw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1nd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1nd-1-master.tif,431,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 431,r,,,,,,,,,,,,,,,21198-zz000rw1nd-1-thumbnail.jpg,21198-zz000rw1nd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1nd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1px,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1px-1-master.tif,432,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 432,v,,,,,,,,,,,,,,,21198-zz000rw1px-1-thumbnail.jpg,21198-zz000rw1px-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1px
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1qf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1qf-1-master.tif,433,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 433,r,,,,,,,,,,,,,,,21198-zz000rw1qf-1-thumbnail.jpg,21198-zz000rw1qf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1qf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1rz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1rz-1-master.tif,434,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 434,v,,,,,,,,,,,,,,,21198-zz000rw1rz-1-thumbnail.jpg,21198-zz000rw1rz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1rz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1sg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1sg-1-master.tif,435,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 435,r,,,,,,,,,,,,,,,21198-zz000rw1sg-1-thumbnail.jpg,21198-zz000rw1sg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1sg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1t0,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1t0-1-master.tif,436,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 436,v,,,,,,,,,,,,,,,21198-zz000rw1t0-1-thumbnail.jpg,21198-zz000rw1t0-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1t0
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1vh,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1vh-1-master.tif,437,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 437,r,,,,,,,,,,,,,,,21198-zz000rw1vh-1-thumbnail.jpg,21198-zz000rw1vh-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1vh
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1w1,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1w1-1-master.tif,438,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 438,v,,,,,,,,,,,,,,,21198-zz000rw1w1-1-thumbnail.jpg,21198-zz000rw1w1-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1w1
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1xj,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1xj-1-master.tif,439,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 439,r,,,,,,,,,,,,,,,21198-zz000rw1xj-1-thumbnail.jpg,21198-zz000rw1xj-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1xj
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw1z2,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw1z2-1-master.tif,440,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 440,v,,,,,,,,,,,,,,,21198-zz000rw1z2-1-thumbnail.jpg,21198-zz000rw1z2-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw1z2
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw202,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw202-1-master.tif,441,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 441,r,,,,,,,,,,,,,,,21198-zz000rw202-1-thumbnail.jpg,21198-zz000rw202-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw202
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw2rf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw2rf-1-master.tif,442,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 442,v,,,,,,,,,,,,,,,21198-zz000rw2rf-1-thumbnail.jpg,21198-zz000rw2rf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw2rf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw2sz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw2sz-1-master.tif,443,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 443,r,,,,,,,,,,,,,,,21198-zz000rw2sz-1-thumbnail.jpg,21198-zz000rw2sz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw2sz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw2tg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw2tg-1-master.tif,444,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 444,v,,,,,,,,,,,,,,,21198-zz000rw2tg-1-thumbnail.jpg,21198-zz000rw2tg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw2tg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw2v0,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw2v0-1-master.tif,445,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 445,r,,,,,,,,,,,,,,,21198-zz000rw2v0-1-thumbnail.jpg,21198-zz000rw2v0-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw2v0
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw2wh,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw2wh-1-master.tif,446,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 446,v,,,,,,,,,,,,,,,21198-zz000rw2wh-1-thumbnail.jpg,21198-zz000rw2wh-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw2wh
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw2x1,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw2x1-1-master.tif,447,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 447,r,,,,,,,,,,,,,,,21198-zz000rw2x1-1-thumbnail.jpg,21198-zz000rw2x1-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw2x1
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw2zj,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw2zj-1-master.tif,448,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 448,v,,,,,,,,,,,,,,,21198-zz000rw2zj-1-thumbnail.jpg,21198-zz000rw2zj-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw2zj
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw30j,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw30j-1-master.tif,449,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 449,r,,,,,,,,,,,,,,,21198-zz000rw30j-1-thumbnail.jpg,21198-zz000rw30j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw30j
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw312,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw312-1-master.tif,450,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 450,v,,,,,,,,,,,,,,,21198-zz000rw312-1-thumbnail.jpg,21198-zz000rw312-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw312
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw32k,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw32k-1-master.tif,451,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 451,r,,,,,,,,,,,,,,,21198-zz000rw32k-1-thumbnail.jpg,21198-zz000rw32k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw32k
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw333,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw333-1-master.tif,452,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 452,v,,,,,,,,,,,,,,,21198-zz000rw333-1-thumbnail.jpg,21198-zz000rw333-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw333
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw34m,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw34m-1-master.tif,453,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 453,r,,,,,,,,,,,,,,,21198-zz000rw34m-1-thumbnail.jpg,21198-zz000rw34m-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw34m
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw354,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw354-1-master.tif,454,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 454,v,,,,,,,,,,,,,,,21198-zz000rw354-1-thumbnail.jpg,21198-zz000rw354-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw354
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw36n,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw36n-1-master.tif,455,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 455,r,,,,,,,,,,,,,,,21198-zz000rw36n-1-thumbnail.jpg,21198-zz000rw36n-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw36n
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw375,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw375-1-master.tif,456,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 456,v,,,,,,,,,,,,,,,21198-zz000rw375-1-thumbnail.jpg,21198-zz000rw375-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw375
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw38p,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw38p-1-master.tif,457,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 457,r,,,,,,,,,,,,,,,21198-zz000rw38p-1-thumbnail.jpg,21198-zz000rw38p-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw38p
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw396,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw396-1-master.tif,458,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 458,v,,,,,,,,,,,,,,,21198-zz000rw396-1-thumbnail.jpg,21198-zz000rw396-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw396
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw3bq,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw3bq-1-master.tif,459,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 459,r,,,,,,,,,,,,,,,21198-zz000rw3bq-1-thumbnail.jpg,21198-zz000rw3bq-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw3bq
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw3c7,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw3c7-1-master.tif,460,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 460,v,,,,,,,,,,,,,,,21198-zz000rw3c7-1-thumbnail.jpg,21198-zz000rw3c7-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw3c7
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw3dr,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw3dr-1-master.tif,461,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 461,r,,,,,,,,,,,,,,,21198-zz000rw3dr-1-thumbnail.jpg,21198-zz000rw3dr-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw3dr
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4g8,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4g8-1-master.tif,462,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 462,v,,,,,,,,,,,,,,,21198-zz000rw4g8-1-thumbnail.jpg,21198-zz000rw4g8-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4g8
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4hs,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4hs-1-master.tif,463,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 463,r,,,,,,,,,,,,,,,21198-zz000rw4hs-1-thumbnail.jpg,21198-zz000rw4hs-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4hs
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4j9,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4j9-1-master.tif,464,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 464,v,,,,,,,,,,,,,,,21198-zz000rw4j9-1-thumbnail.jpg,21198-zz000rw4j9-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4j9
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4kt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4kt-1-master.tif,465,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 465,r,,,,,,,,,,,,,,,21198-zz000rw4kt-1-thumbnail.jpg,21198-zz000rw4kt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4kt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4mb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4mb-1-master.tif,466,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 466,v,,,,,,,,,,,,,,,21198-zz000rw4mb-1-thumbnail.jpg,21198-zz000rw4mb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4mb
