Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb0z,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_425_USDMIC_1947.tif,856,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Shizuoka-Ken,G7963_F7_425_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,425000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb0z
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb1g,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_430_USDMIC_1946.tif,857,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Aomori-Ken,G7963_F7_430_USDMIC_1946|~|Monograph_Maps,September 1946,1946-09,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|430000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb1g
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb20,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_470_USDMIC_1947.tif,858,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Akita-Ken,G7963_F7_470_USDMIC_1947|~|Monograph_Maps,January 1947,1947-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|470000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb20
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb3h,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_480_USDMIC_1947.tif,859,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Fukushima-Ken,G7963_F7_480_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|480000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb3h
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb41,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_480_USMD_1947.tif,860,,,pd,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Iwate-Ken,G7963_F7_480_USMD_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|470000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb41
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb5j,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_525_USDMIC_1947.tif,861,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Nagano-Ken,G7963_F7_525_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|525000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb5j
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb62,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_591_USDMIC_1946.tif,862,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Niigata-Ken,G7963_F7_591_USDMIC_1946|~|Monograph_Maps,August 1946,1946-08,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|591000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb62
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfb7k,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_110_FEA_1944_EDProv.tif,863,,,pd_usfed,,,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0355000|~|southernmost:E0352000|~|westernmost:E1393000|~|easternmost:E1394500,Tokyo Metropolitan Area,G7964_110_FEA_1944_EDProv|~|Monograph_Maps,"October 15, 1944",1944-10-15,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfb7k
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbcn,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_16_OSS_1944_EDProv.tif,867,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,City Plan Of Kobe,G7964_16_OSS_1944_EDProv|~|Monograph_Maps,29 July 1944,1944-07-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbcn
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbd5,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_19_2_OSS_1945_EDProv.tif,868,,,pd_usfed,,eng,cartographic,map,"Korsakov (Russia)--Maps|~|Sakhalin (Sakhalinskai͡a oblastʹ, Russia)--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1424500|~|easternmost:E1424700|~|northernmost:N0463900|~|southernmost:N0463700,"Japan: Karafuto, town plan of Ōtomari",G7964_19_2_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, Office of Strategic Services]",1 map : col. ; 30 x 23 cm.,[Washington|~|dcu,"27 June 1945.|~|""No. 7148--R & A, OSS.""|~|""Provisional edition.""|~|Relief represented by shading.|~|Includes location map.|~|Provisional ed.","Sakhalin (Sakhalinskai͡a oblastʹ, Russia)|~|Korsakov (Russia)|~|19000",,Town plan of Ōtomari,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbd5
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbfp,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_20_NP_1935.tif,869,,,pd,,jpn,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1396400|~|westernmost:E1393700|~|northernmost:N0353600|~|southernmost:N0352900,Kawasaki 1935,G7964_20_NP_1935|~|Monograph_Maps,昭和拾年七月五日,1935-07-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbfp
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbg6,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_21_OSS_1944_EDProv.tif,870,,,pd_usfed,,eng,cartographic,map,Toyohashi-shi (Japan)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0354530|~|northernmost:N0354530|~|easternmost:E1372330|~|westernmost:E1372330,Town plan of Toyohashi,G7964_21_OSS_1944_EDProv|~|Monograph_Maps,1944,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, Office of Strategic Services",1 map : col. ; 30 x 44 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|""No. 3808--R & A, OSS.""|~|Includes location map.|~|""19 July 1944.""|~|Provisional ed.",Toyohashi-shi (Japan)|~|20600,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbg6
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbhq,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_22_5_OSS_1944_EDProv.tif,871,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Town Plan Of Kofu,G7964_22_5_OSS_1944_EDProv|~|Monograph_Maps,26 September 1944,1944-09-26,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbhq
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbj7,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_43_USBEW_1942_EDProv.tif,872,,,pd_usfed,,eng,cartographic,map,Osaka (Japan)--Maps|~|Osaka (Japan)--Administrative and political divisions--Maps,,United States. Board of Economic Warfare.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1352500|~|southernmost:N0343600|~|northernmost:N0344600|~|easternmost:E1353500,Osaka : [base map showing political divisions],G7964_43_USBEW_1942_EDProv|~|Monograph_Maps,1942,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Board of Economic Warfare,1 map ; 47 x 41 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|""Map No. 883.""|~|""23 Oct. 1942.""|~|Board of Economic Warfare ; drawn in the Geography Division, OSS.|~|Provisional ed.",Osaka (Japan)|~|43000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbj7
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbkr,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_50_BEW_1942_EDProv.tif,873,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0353000|~|southernmost:N0352500|~|westernmost:E1393500|~|easternmost:E1394500,Yokohama,G7964_50_BEW_1942_EDProv|~|Monograph_Maps,"October 23, 1942",1942-10-23,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbkr
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbm8,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_78_BEW_1942_EDProv.tif,874,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1395000|~|westernmost:E1394000|~|northernmost:N0354500|~|southernmost:N0353500,Tokyo,G7964_78_BEW_1942_EDProv|~|Monograph_Maps,"October 23, 1942",1942-10-23,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbm8
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbns,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_7_5_OSS_1945_EDProv.tif,875,,,pd_usfed,,eng,cartographic,map,"Sakhalinskai͡a oblastʹ (Russia)--Maps|~|Dolinsk (Sakhalinskai͡a oblastʹ, Russia)--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1424730|~|westernmost:E1424730|~|southernmost:N0472000|~|northernmost:N0472000,"Japan: Karafuto, town plan of Ochiai",G7964_7_5_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map ; 25 x 21 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|R & A, OSS.|~|""No. 7132.""|~|Includes location map.|~|""4 June 1945.""|~|Provisional ed.","Sakhalinskai͡a oblastʹ (Russia)|~|Dolinsk (Sakhalinskai͡a oblastʹ, Russia)|~|7500",,Town plan of Ochiai,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbns
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbp9,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_E2_29_5_BEW_1942_EDProv.tif,876,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Kobe Density Of Population 1940,G7964_E2_29_5_BEW_1942_EDProv|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbp9
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbrb,ark:/21198/zz002hc63p,1,In progress,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_EDOTOKYO_c_1857.tif,878,,,pd_usfed,,jpn,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,[NA],G7964_EDOTOKYO_c_1857|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbrb
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbsv,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_KAGOSHIMA_1669.tif,879,,,pd_usfed,,dut|~|lat,cartographic,map|~|Aerial views.,Kagoshima-shi (Japan)--Maps--Early works to 1800|~|Early maps--Facsimiles|~|Kagoshima-shi (Japan)--Aerial views,,"Montanus, Arnoldus. 1625?-1683.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Cangoxuma,G7964_KAGOSHIMA_1669|~|Monograph_Maps,1974,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Historic Urban Plans,1 view ; 28 x 57 cm.,"nyu|~|Ithaca, N.Y","""Reproduced in 1974 by Historic Urban Plans, Ithaca, New York from and engraving in its collection""--Lower right corner.|~|Includes index to historic sites of the city.|~|Originally published: Facsim. of a map from engraving Gedenkwaerdige ... aen de kaisaren van Japan by Montanus,1669.",Kagoshima-shi (Japan),,,2007629942,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbsv
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbtc,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_KARAFUTO_7_5_OSS_1945_EDProv.tif,880,,,pd_usfed,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Japan: Karafuto Town Plan Of Ochiai / Base Map: Map Of Ochiai: 1:4,000. June, 1929. (Reliability Unknown)",G7964_KARAFUTO_7_5_OSS_1945_EDProv|~|Monograph_Maps,4 June 1945,1945-06-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbtc
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbvw,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_KOBE_1865.tif,881,,,pd_usfed,,jpn,cartographic,map,Kōbe-shi (Japan)--Aerial views--Facsimiles,,"Kashiwaraya, Heibē","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Kobe, Japan in 1865",G7964_KOBE_1865|~|Monograph_Maps,1974|~|1868],,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Historic Urban Plans,view 46 x 65 cm.,"Ithaca, N.Y|~|Ōsaka|~|ja","[Shim pan.|~|Japanese.|~|Panorama.|~|Scale not given.|~|Facsimile.|~|""This is number 8 of an edition limited to 500 copies.""|~|Title from lower right corner.|~|""Reproduced ... from a woodcut in the Watson Collection, Cornell University Library.""|~|Area shown made from new block print, April, 1868.",Kōbe-shi (Japan),,,77694631,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbvw
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbwd,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_KYOTO_1863.tif,882,,,pd_usfed,,eng|~|jpn,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Kyoto, Japan In 1862",G7964_KYOTO_1863|~|Monograph_Maps,1974,1974,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbwd
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbxx,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_N44_16_OSS_1945_EDProv.tif,883,,,pd_usfed,,,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Kobe: Municipal Water Supply Distribution,G7964_N44_16_OSS_1945_EDProv|~|Monograph_Maps,1945,1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbxx
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfbzf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_NS_NP_ND.tif,884,,,pd,,jpn,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Kofu City Map,G7964_NS_NP_ND|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfbzf
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfc0f,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_OKYO_HUP_1854_1974.tif,885,,,pd,,jpn,cartographic,map,,Tokyo Region (Japan)--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Tokyo, Japan In 1854",G7964_OKYO_HUP_1854_1974|~|Monograph_Maps,1974,1974,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Tokyo Region (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfc0f
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfc1z,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_OSAKA_1669.tif,886,,,pd,,dut,cartographic,map,Views--Facsimiles|~|Osaka (Japan)--Maps--Early works to 1800|~|Early maps--Facsimiles|~|Osaka (Japan)--Pictorial works,,"Montanus, Arnoldus. 1625?-1683.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,stadt Osacco,G7964_OSAKA_1669|~|Monograph_Maps,1974,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Historic Urban Plans,1 map view ; 26 x 70 cm.,"Ithaca, N.Y|~|nyu","""Dutch traders provided information ... for this engraving which Arnoldus Montanus included in his Gedenkwaerdige ... aen de kaisaren van Japan""--Catalog.|~|Library has copy no. 17.|~|""Edition limited to 500 copies.""|~|Facsim. of: [S.l. : s.n., 1669].|~|Includes index to historic sites of the city.",Osaka (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfc1z
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfc2g,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_P81_11_75_OSS_1945_EDProv.tif,887,,,pd,,eng|~|jpn,cartographic,map,,Tokyo Region (Japan)--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Tokyo Omori-Ku Guide To Postal Districts,G7964_P81_11_75_OSS_1945_EDProv|~|Monograph_Maps,15 May 1945,1945-05-15,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Tokyo Region (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfc2g
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfc30,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_TOKYO_1729.tif,888,,,pd,,dut|~|fre,cartographic,map,Views--Facsimiles|~|Early maps--Facsimiles|~|Tokyo (Japan)--Maps--Early works to 1800|~|Tokyo (Japan)--Pictorial works,,"Aa, Pieter van der. 1659-1733.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Iedo, capitale du IapoÌ�n",G7964_TOKYO_1729|~|Monograph_Maps,1967,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Historic Urban Plans,1 map view ; 27 x 77 cm.,"Ithaca, N.Y|~|nyu","""The original appeared in van der Aa's La galerie agreaÌ�ble du monde""--Catalog.|~|Includes index to historic sites of the city in French and Dutch.|~|Facsim. of: A Leide : Chez Pierre vander Aa, [1729].|~|Panorama.|~|Pierre vander Aa.|~|Library has copy no. 85.|~|""Edition limited to 500 copies.""",Tokyo (Japan),,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfc30
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfc4h,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_TOKYO_1854.tif,889,,,pd,,jpn,cartographic,map,Real property--Japan--Tokyo--Maps--Facsimiles|~|Tokyo (Japan)--Maps--Facsimiles,,"Fujiya, Kichizō","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Tokyo, Japan in 1854",G7964_TOKYO_1854|~|Monograph_Maps,1974|~|1854],,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Historic Urban Plans,map 49 x 68 cm.,"ToÌ„kyoÌ„|~|ja|~|Ithaca, N.Y","[Kaisei saikoku.|~|Japanese.|~|Scale not given.|~|Facsimile.|~|Includes distance chart.|~|Title from lower right corner.|~|Shows land ownership.|~|""This is number 7 of an edition limited to 500 copies.""|~|""Reproduced ... by Historic Urban Plans ... from a woodcut in its collection.""",Tokyo (Japan),,,77694632,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfc4h
East Asian Maps in the Bruman Collection,ark:/21198/zz002hfc51,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7964_TOKYO_72_USA_1944.tif,890,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost: E1372000|~|southernmost: N0342000|~|northernmost: N0371000|~|easternmost: E1404500,Special Map A Tokyo Problem,G7964_TOKYO_72_USA_1944|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfc51
