Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.publicationStatus,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,Subject,Type.genre,Title,Alt ID.local,AltTitle.descriptive,Date.publication,Date.normalized,Format.extent,Description.note,Description.abstract,Publisher.publisherName,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Deutsches Nachrichtenbüro,ark:/21198/zz002csb5c,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_0036.tif,7281,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. Sonderausgabe 36, 1936-1937",1936-11-26_0036,Deutsches Nachrichtenbüro|~|Spendenliste,"December 5, 1936",1936-12-05,1 p.,Spendenliste Nr. 26 vom 26 November 1936,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb5c,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb5c/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb6w,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_0037.tif,7282,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. Sonderausgabe 37, 1936-1937",1936-11-26_0037,Spendenliste|~|Deutsches Nachrichtenbüro,"December 4, 1936",1936-12-04,1 p.,Spendenliste Nr. 26 vom 26 November 1936 - Spendenliste Nr. 31 vom 4 Dezember 1936,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb6w,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb6w/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb7d,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_1574.tif,1084,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1574, 1936 November 26, Morgen-Ausgabe",1936-11-26_1574,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"November 26, 1936",1936-11-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb7d,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb7d/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb8x,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_1575.tif,1085,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1575, 1936 November 26, Vormittags-Ausgabe",1936-11-26_1575,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 26, 1936",1936-11-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb8x,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb8x/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csb9f,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_1576.tif,1086,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1576, 1936 November 26, Erste Mittags-Ausgabe",1936-11-26_1576,Erste Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 26, 1936",1936-11-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csb9f,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csb9f/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbbz,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_1577.tif,1087,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1577, 1936 November 26, Zweite Mittags-Ausgabe",1936-11-26_1577,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 26, 1936",1936-11-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbbz,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbbz/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbcg,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_1578.tif,1088,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1578, 1936 November 26, Nachmittags-Ausgabe",1936-11-26_1578,Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 26, 1936",1936-11-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbcg,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbcg/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbd0,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_1579.tif,1089,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1579, 1936 November 26, Abend-Ausgabe",1936-11-26_1579,Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"November 26, 1936",1936-11-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbd0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbd0/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbfh,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-26_1580.tif,1090,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1580, 1936 November 26, Nacht-Ausgabe",1936-11-26_1580,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 26, 1936",1936-11-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbfh,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbfh/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbg1,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_0033.tif,7278,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. Sonderausgabe 33, 1936-1937",1936-11-27_0033,Spendenliste|~|Deutsches Nachrichtenbüro,"November 30, 1936",1936-11-30,1 p.,Spendenliste Nr. 27 vom 27 November 1936 - Spendenliste Nr. 28 vom 30 November 1936,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbg1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbg1/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbhj,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1581.tif,1091,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1581, 1936 November 27, Morgen-Ausgabe",1936-11-27_1581,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbhj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbhj/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbj2,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1582.tif,1092,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1582, 1936 November 27, Vormittags-Ausgabe",1936-11-27_1582,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbj2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbj2/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbkk,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1583.tif,1093,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1583, 1936 November 27, Erste Mittags-Ausgabe",1936-11-27_1583,Erste Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbkk,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbkk/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbm3,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1584.tif,1094,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1584, 1936 November 27, Zweite Mittags-Ausgabe",1936-11-27_1584,Deutsches Nachrichtenbüro|~|Zweite Mittags-Ausgabe,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbm3,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbm3/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbnm,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1585.tif,1095,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1585, 1936 November 27, Nachmittags-Ausgabe",1936-11-27_1585,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbnm,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbnm/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbp4,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1586.tif,1096,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1586, 1936 November 27, Erste Abend-Ausgabe",1936-11-27_1586,Deutsches Nachrichtenbüro|~|Erste Abend-Ausgabe,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbp4,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbp4/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbqn,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1587.tif,1097,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1587, 1936 November 27, Zweite Abend-Ausgabe",1936-11-27_1587,Zweite Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbqn,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbqn/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbr5,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-27_1588.tif,1098,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1588, 1936 November 27, Nacht-Ausgabe",1936-11-27_1588,Deutsches Nachrichtenbüro|~|Nacht-Ausgabe,"November 27, 1936",1936-11-27,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbr5,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbr5/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbsp,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-28_1589.tif,1099,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1589, 1936 November 27, Morgen-Ausgabe",1936-11-28_1589,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"November 28, 1936",1936-11-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbsp,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbsp/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbt6,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-28_1590.tif,1100,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1590, 1936 November 28, Vormittags-Ausgabe",1936-11-28_1590,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"November 28, 1936",1936-11-28,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbt6,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbt6/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbvq,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_0034.tif,7279,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. Sonderausgabe 34, 1936-1937",1936-11-30_0034,Spendenliste|~|Deutsches Nachrichtenbüro,"December 1, 1936",1936-12-01,1 p.,Spendenliste Nr. 28 vom 30 November 1936 - Spendenliste Nr. 29 vom 1 Dezember 1936,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbvq,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbvq/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbw7,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1598.tif,1101,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1598, 1936 November 30, Erste Morgen-Ausgabe",1936-11-30_1598,Erste Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbw7,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbw7/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbxr,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1599.tif,1102,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1599, 1936 November 30, Zweite Morgen-Ausgabe",1936-11-30_1599,Zweite Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbxr,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbxr/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csbz8,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1600.tif,1103,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1600, 1936 November 30, Vormittags-Ausgabe",1936-11-30_1600,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csbz8,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csbz8/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc08,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1601.tif,1104,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1601, 1936 November 30, Erste Mittags-Ausgabe",1936-11-30_1601,Erste Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc08,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc08/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc1s,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1602.tif,1105,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1602, 1936 November 30, Zweite Mittags-Ausgabe",1936-11-30_1602,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc1s,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc1s/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc29,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1603.tif,1106,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1603, 1936 November 30, Dritte Mittags-Ausgabe",1936-11-30_1603,Deutsches Nachrichtenbüro|~|Dritte Mittags-Ausgabe,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc29,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc29/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc3t,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1604.tif,1107,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1604, 1936 November 30, Nachmittags-Ausgabe",1936-11-30_1604,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc3t,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc3t/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc4b,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1605.tif,1108,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1605, 1936 November 30, Abend-Ausgabe",1936-11-30_1605,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc4b,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc4b/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc5v,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/November_1936/1936-11-30_1606.tif,1109,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1606, 1936 November 30, Nacht-Ausgabe",1936-11-30_1606,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"November 30, 1936",1936-11-30,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc5v,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc5v/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc6c,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1936/1936-10-01_1280.tif,801,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1280, 1936 October 1, Morgen-Ausgabe",1936-10-01_1280,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"October 1, 1936",1936-10-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc6c,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc6c/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc7w,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1936/1936-10-01_1281.tif,802,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1281, 1936 October 1, Vormittags-Ausgabe",1936-10-01_1281,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"October 1, 1936",1936-10-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc7w,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc7w/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc8d,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1936/1936-10-01_1282.tif,803,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1282, 1936 October 1, Mittags-Ausgabe",1936-10-01_1282,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"October 1, 1936",1936-10-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc8d,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc8d/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002csc9x,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/October_1936/1936-10-01_1283.tif,804,text,published,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 3 Jahrg., Nr. 1283, 1936 October 1, Nachmittags-Ausgabe",1936-10-01_1283,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"October 1, 1936",1936-10-01,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002csc9x,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002csc9x/manifest
