"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Subject","Name.creator","Name.fashionDesigner","Name.repository","Name.manufacturer","Name.subject","Name.retailer","Name.publisher","Type.collection","Type.manuscript","Rights.copyrightStatus","Name.photographer","Rights.servicesContact","Language","Rights.permission","AltIdentifier.local","Source","Date.created","Title","AltTitle.other","Format.extent","Date.normalized","Description.note","Opac url","Relation.isVersionOf","Description","Description.abstract","Relation.isPartOf","Alt Identifier","Bucketeer State","IIIF Access URL"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sfvx","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sfvx_1944396_master.tif","19","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_010b","","1950","Page 10b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sfvx"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sfwf","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sfwf_1944399_master.tif","20","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_011a","","1950","Page 11a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sfwf"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sfzg","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sfzg_1944405_master.tif","22","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_012a","","1950","Page 12a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sfzg"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg0g","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg0g_1944408_master.tif","23","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_012b","","1950","Page 12b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg0g"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg10","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg10_1944411_master.tif","24","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_013a","","1950","Page 13a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg10"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg2h","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg2h_1944414_master.tif","25","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_013b","","1950","Page 13b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg2h"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg31","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg31_1944417_master.tif","26","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_014a","","1950","Page 14a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg31"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg4j","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg4j_1944420_master.tif","27","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_014b","","1950","Page 14b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg4j"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg52","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg52_1944423_master.tif","28","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_015a","","1950","Page 15a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg52"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg6k","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg6k_1944426_master.tif","29","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_015b","","1950","Page 15b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg6k"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg73","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg73_1944429_master.tif","30","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_016a","","1950","Page 16a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg73"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg8m","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg8m_1944432_master.tif","31","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_016b","","1950","Page 16b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg8m"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sg94","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sg94_1945502_master.tif","32","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_017a","","1950","Page 17a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sg94"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgbn","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgbn_1945505_master.tif","33","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_017b","","1950","Page 17b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgbn"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgc5","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgc5_1945508_master.tif","34","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_018a","","1950","Page 18a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgc5"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgdp","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgdp_1945511_master.tif","35","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_018b","","1950","Page 18b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgdp"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgf6","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgf6_1945514_master.tif","36","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_019a","","1950","Page 19a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgf6"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sggq","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sggq_1945517_master.tif","37","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_019b","","1950","Page 19b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sggq"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgh7","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgh7_1945520_master.tif","38","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_020a","","1950","Page 20a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgh7"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgjr","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgjr_1945523_master.tif","39","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_020b","","1950","Page 20b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgjr"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgk8","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgk8_1945526_master.tif","40","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_021a","","1950","Page 21a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgk8"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgms","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgms_1945529_master.tif","41","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_021b","","1950","Page 21b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgms"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgn9","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgn9_1945532_master.tif","42","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_022a","","1950","Page 22a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgn9"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgpt","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgpt_1945535_master.tif","43","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_022b","","1950","Page 22b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgpt"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgqb","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgqb_1945538_master.tif","44","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_023a","","1950","Page 23a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgqb"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgrv","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgrv_1945541_master.tif","45","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_023b","","1950","Page 23b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgrv"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgsc","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgsc_1945544_master.tif","46","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_024a","","1950","Page 24a","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgsc"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028sgtw","ark:/21198/zz0009k1wm","2","Completed","Page","cashin/masters/21198-zz0028sgtw_1945547_master.tif","47","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b114_024b","","1950","Page 24b","","","1950","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028sgtw"
