Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Name.copyrightHolder,Name.repository,Subject,Rights.copyrightStatus,Name.publisher,Name.designer,Name.creator,Name.contributor,Format.extent,AltIdentifier.collection,AltIdentifier.local,Relation.relatedTo,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Relation.isPartOf,Description.note,Format.material,Description.physicalDescription,Bucketeer State,IIIF Access URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014117x,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014117x-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_014.tif,"Edward Ross Roybal Papers, 1953-1962",1949,First meeting of Roybal Campaign council (copy),Gelatin-Silver Photograph,8 x 10,1940/1949,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014117x
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014118f,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014118f-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_012.tif,"Edward Ross Roybal Papers, 1953-1962",1949,Edward Roybal at banquet table with group of men,Gelatin-Silver Photograph,8 x 10,1940/1949,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014118f
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014119z,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014119z-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_009.tif,"Edward Ross Roybal Papers, 1953-1962",1949,Edward Roybal City Council Victory,,,1949,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014119z
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411bg,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411bg-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_013.tif,"Edward Ross Roybal Papers, 1953-1962",1949,Edward Roybal on KFMV,Gelatin-Silver Photograph,8 x 10,1940/1949,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411bg
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411c0,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411c0-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1950_02.tif,"Edward Ross Roybal Papers, 1953-1962",1950,Edward Roybal and little girl from L.A. Orphanage,Gelatin-Silver Photograph,8 x 10,1950/1959,Edward R. Roybal Papers,"Note: ""Councilman Edward R. Roybal, with the assistance of youngsters from the Los Angeles Orphanage, dubs one of the Candy Cane Coaches, ""Pintos"". Fifteen of the gay Christmas vehicles will be put into the operation throughout the city today, under the sponsorship of the Downtown Business Men's association.""",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411c0
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411dh,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411dh-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal, Lucille Beserra, 1917 -",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1949_011.tif,"Edward Ross Roybal Papers, 1953-1962",1949,Edward Roybal City Council Victory,Gelatin-Silver Photograph,8 x 10,1940/1949,Edward R. Roybal Papers,"Photograph taken at Edward R. Roybal's election victory with Lucille, Lucille Jr., Lillian, and Mayor Flecther Bowron.",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411dh
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411jk,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411jk-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1953_04.tif,"Edward Ross Roybal Papers, 1953-1962",1953 October,"Edward Roybal campaigning in El Centro, CA.",Gelatin-Silver Photograph,4 1/2 x 3 1/4,1950/1959,Edward R. Roybal Papers,,Kodak Velox Paper,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411jk
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411k3,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411k3-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1953_10.tif,Edward R. Roybal Papers,1953,CSRC_ROYBAL-HAYNES_1953_10.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411k3
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411mm,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411mm-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_02.tif,"Edward Ross Roybal Papers, 1953-1962",1954,Edward Roybal and others at Security-First National Bank,Gelatin-Silver Photograph,4 x 5,1950/1959,Edward R. Roybal Papers,,Kodak Velox Paper,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411mm
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411n4,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411n4-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1950_05.tif,"Edward Ross Roybal Papers, 1953-1962",1950 June 17,Edward Roybal speaking with couple,Gelatin-Silver Photograph,8 x 10,1950/1959,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411n4
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411pn,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411pn-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1953_01.tif,"Edward Ross Roybal Papers, 1953-1962",1953 August,Edward Roybal and Rune F. Goranson,Gelatin-Silver Photograph,4 x 4,1950/1959,Edward R. Roybal Papers,"Inscribed on back, "" Rune F. Goranson. executive Sec. Pacific Dairy and Poultry Association and Councilman Edward R. Roybal.""",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411pn
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411rp,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411rp-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,Los Angeles (Calif.). City Council,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1951_01.tif,"Edward Ross Roybal Papers, 1953-1962",1951 October 2,Armed Forces Radio Service meeting,Gelatin-Silver Photograph,8 x 10,1950/1959,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411rp
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411s6,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411s6-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_13.tif,"Edward Ross Roybal Papers, 1953-1962",1954,Edward and Lucile Roybal at Campaign party,Gelatin-Silver Photograph,8 x 10,1950/1959,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411s6
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411tq,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411tq-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1950_06.tif,"Edward Ross Roybal Papers, 1953-1962",1950,Edward Roybal at Camp Walcrest for Youth playing volleyball,Gelatin-Silver Photograph,8 x 10,1950/1959,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411tq
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001411v7,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz001411v7-1-master.tif,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1952_02.tif,"Edward Ross Roybal Papers, 1953-1962",1952 September 16,Group photograph with pageant winners,Gelatin-Silver Photograph,8 x 10,1950/1959,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001411v7
