Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Name.copyrightHolder,Name.repository,Subject,Rights.copyrightStatus,Name.publisher,Name.designer,Name.creator,Name.contributor,Format.extent,AltIdentifier.collection,AltIdentifier.local,Relation.relatedTo,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Relation.isPartOf,Description.note,Format.material,Description.physicalDescription,Bucketeer State,IIIF Access URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141d56,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141d56-1-master.tif|~|csrc/masters/21198-zz00141d56_506556_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1957_24A_24B.tif,Edward R. Roybal Papers,probably 1957,CSRC_ROYBAL-HAYNES_1957_24A_24B.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141gxj,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141gxj-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1957_19.tif,Edward R. Roybal Papers,1957,CSRC_ROYBAL-HAYNES_1957_19.tif,,,,,Visit to Mexico,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014s9kt,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014s9kt-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_14.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_14.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014s9pc,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014s9pc-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_27.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_27.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014s9vz,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014s9vz-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_26.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_26.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014s9wg,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014s9wg-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_17.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_17.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014sbgr,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014sbgr-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_22.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_22.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014sbh8,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014sbh8-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_24.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_24.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014sbjs,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014sbjs-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_21.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_21.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014sbk9,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014sbk9-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_25.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_25.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0014sffp,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz0014sffp-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_28.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_28.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00159qhq,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz00159qhq-1-master.tif|~|csrc/masters/21198-zz00159qhq_723113_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_67A_67B.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_67A_67B.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00159sfn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz00159sfn-1-master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_81.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_81.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0015vwkb,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0015vwkb-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal papers,CSRC_ROYBAL-HAYNES_1966_39.tif,Edward R. Roybal Papers,1966,CSRC_ROYBAL-HAYNES_1966_39.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0015z2x8,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0015z2x8-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1972_16.tif,Edward R. Roybal Papers,1972,CSRC_ROYBAL-HAYNES_1972_16.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0015z36w,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0015z36w-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1972_15.tif,Edward R. Roybal Papers,1972,CSRC_ROYBAL-HAYNES_1972_15.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0015z4k2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0015z4k2-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1972_17.tif,Edward R. Roybal Papers,1972,CSRC_ROYBAL-HAYNES_1972_17.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0015z4mk,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0015z4mk-1-master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1972_18.tif,Edward R. Roybal Papers,1972,CSRC_ROYBAL-HAYNES_1972_18.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017k3r2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017k3r2_506036_master.tif|~|csrc/masters/21198-zz0017k3r2_506058_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_09A_09B.tif,Edward R. Roybal Papers,1954,CSRC_ROYBAL-HAYNES_1954_09A_09B.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017nn6d,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017nn6d_716186_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_115.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_115.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017pz9r,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017pz9r_720021_master.tif|~|csrc/masters/21198-zz0017pz9r_720020_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1987_100.tif,Edward R. Roybal Papers,1987,CSRC_ROYBAL-HAYNES_1987_100.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0017qj0r,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0017qj0r_721040_master.tif|~|csrc/masters/21198-zz0017qj0r_723060_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1959_01.if,Edward R. Roybal Papers,1959,CSRC_ROYBAL-HAYNES_1959_01.if,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0018mkx8,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0018mkx8_731223_master.tif|~|csrc/masters/21198-zz0018mkx8_773056_master.tif,,,,photographs,,,Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_56_56B.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_56_56B.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00196ss4,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz00196ss4_731259_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_66.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_66.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00196stn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz00196stn_731214_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,CSRC_ROYBAL-HAYNES_1974_54.tif,Edward R. Roybal Papers,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_54.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00196x26,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz00196x26_731253_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_64.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_64.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00196x7s,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz00196x7s_731250_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_63.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_63.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019p0mq,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019p0mq_731268_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_69.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_69.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019p0n7,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019p0n7_731247_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_62.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_62.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019p0s9,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019p0s9_731217_master.tif|~|csrc/masters/21198-zz0019p0s9_772998_master.tif,,,,photographs,,,Roybal Family,,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_55_55B.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_55_55B.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019p0wv,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019p0wv_731256_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_65.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_65.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019p11d,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019p11d_731274_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_71.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_71.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019p15g,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019p15g_731262_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_67.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_67.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz0019p181,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz0019p181_731265_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1974_68.tif,Edward R. Roybal Papers,1974,CSRC_ROYBAL-HAYNES_1974_68.tif,,,,,,,,failed,
