"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject","Name.author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","Alt ID.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"St Gall Manuscripts","ark:/21198/zz0029552h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_157_r.tif","313","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 157r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029552h",""
"St Gall Manuscripts","ark:/21198/zz00295531","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_157_v.tif","314","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 157v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295531",""
"St Gall Manuscripts","ark:/21198/zz0029554j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_158_r.tif","315","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 158r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029554j",""
"St Gall Manuscripts","ark:/21198/zz00295552","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_158_v.tif","316","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 158v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295552",""
"St Gall Manuscripts","ark:/21198/zz0029556k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_159_r.tif","317","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 159r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029556k",""
"St Gall Manuscripts","ark:/21198/zz00295573","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_159_v.tif","318","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 159v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295573",""
"St Gall Manuscripts","ark:/21198/zz0029558m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_160_r.tif","319","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 160r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029558m",""
"St Gall Manuscripts","ark:/21198/zz00295594","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_160_v.tif","320","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 160v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295594",""
"St Gall Manuscripts","ark:/21198/zz002955bn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_161_r.tif","321","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 161r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955bn",""
"St Gall Manuscripts","ark:/21198/zz002955c5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_161_v.tif","322","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 161v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955c5",""
"St Gall Manuscripts","ark:/21198/zz002955dp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_162_r.tif","323","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 162r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955dp",""
"St Gall Manuscripts","ark:/21198/zz002955f6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_162_v.tif","324","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 162v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955f6",""
"St Gall Manuscripts","ark:/21198/zz002955gq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_163_r.tif","325","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 163r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955gq",""
"St Gall Manuscripts","ark:/21198/zz002955h7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_163_v.tif","326","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 163v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955h7",""
"St Gall Manuscripts","ark:/21198/zz002955jr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_164_r.tif","327","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 164r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955jr",""
"St Gall Manuscripts","ark:/21198/zz002955k8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_164_v.tif","328","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 164v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955k8",""
"St Gall Manuscripts","ark:/21198/zz002955ms","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_165_r.tif","329","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 165r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955ms",""
"St Gall Manuscripts","ark:/21198/zz002955n9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_165_v.tif","330","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 165v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955n9",""
"St Gall Manuscripts","ark:/21198/zz002955pt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_166_r.tif","331","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 166r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955pt",""
"St Gall Manuscripts","ark:/21198/zz002955qb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_166_v.tif","332","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 166v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955qb",""
"St Gall Manuscripts","ark:/21198/zz002955rv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_167_r.tif","333","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 167r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955rv",""
"St Gall Manuscripts","ark:/21198/zz002955sc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_167_v.tif","334","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 167v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955sc",""
"St Gall Manuscripts","ark:/21198/zz002955tw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_168_r.tif","335","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 168r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955tw",""
"St Gall Manuscripts","ark:/21198/zz002955vd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_168_v.tif","336","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 168v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955vd",""
"St Gall Manuscripts","ark:/21198/zz002955wx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_169_r.tif","337","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 169r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955wx",""
"St Gall Manuscripts","ark:/21198/zz002955xf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_169_v.tif","338","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 169v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955xf",""
"St Gall Manuscripts","ark:/21198/zz002955zz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_170_r.tif","339","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 170r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002955zz",""
"St Gall Manuscripts","ark:/21198/zz0029560z","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_170_v.tif","340","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 170v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029560z",""
"St Gall Manuscripts","ark:/21198/zz0029561g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_171_r.tif","341","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 171r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029561g",""
"St Gall Manuscripts","ark:/21198/zz00295620","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_171_v.tif","342","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 171v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295620",""
"St Gall Manuscripts","ark:/21198/zz0029563h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_172_r.tif","343","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 172r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029563h",""
"St Gall Manuscripts","ark:/21198/zz00295641","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_172_v.tif","344","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 172v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295641",""
"St Gall Manuscripts","ark:/21198/zz0029565j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_173_r.tif","345","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 173r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029565j",""
"St Gall Manuscripts","ark:/21198/zz00295662","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_173_v.tif","346","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 173v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295662",""
"St Gall Manuscripts","ark:/21198/zz0029567k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_174_r.tif","347","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 174r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029567k",""
"St Gall Manuscripts","ark:/21198/zz00295683","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_174_v.tif","348","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 174v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295683",""
"St Gall Manuscripts","ark:/21198/zz0029569m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_175_r.tif","349","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 175r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029569m",""
"St Gall Manuscripts","ark:/21198/zz002956b4","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_175_v.tif","350","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 175v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956b4",""
"St Gall Manuscripts","ark:/21198/zz002956cn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_176_r.tif","351","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 176r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956cn",""
"St Gall Manuscripts","ark:/21198/zz002956d5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_176_v.tif","352","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 176v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956d5",""
"St Gall Manuscripts","ark:/21198/zz002956fp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_177_r.tif","353","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 177r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956fp",""
"St Gall Manuscripts","ark:/21198/zz002956g6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_177_v.tif","354","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 177v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956g6",""
"St Gall Manuscripts","ark:/21198/zz002956hq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_178_r.tif","355","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 178r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956hq",""
"St Gall Manuscripts","ark:/21198/zz002956j7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_178_v.tif","356","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 178v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956j7",""
"St Gall Manuscripts","ark:/21198/zz002956kr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_179_r.tif","357","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 179r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956kr",""
"St Gall Manuscripts","ark:/21198/zz002956m8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_179_v.tif","358","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 179v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956m8",""
"St Gall Manuscripts","ark:/21198/zz002956ns","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_180_r.tif","359","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 180r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956ns",""
"St Gall Manuscripts","ark:/21198/zz002956p9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_180_v.tif","360","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 180v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956p9",""
"St Gall Manuscripts","ark:/21198/zz002956qt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_181_r.tif","361","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 181r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956qt",""
"St Gall Manuscripts","ark:/21198/zz002956rb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_181_v.tif","362","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 181v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956rb",""
"St Gall Manuscripts","ark:/21198/zz002956sv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_182_r.tif","363","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 182r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956sv",""
"St Gall Manuscripts","ark:/21198/zz002956tc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_182_v.tif","364","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 182v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956tc",""
"St Gall Manuscripts","ark:/21198/zz002956vw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_183_r.tif","365","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 183r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956vw",""
"St Gall Manuscripts","ark:/21198/zz002956wd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_183_v.tif","366","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 183v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956wd",""
"St Gall Manuscripts","ark:/21198/zz002956xx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_184_r.tif","367","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 184r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956xx",""
"St Gall Manuscripts","ark:/21198/zz002956zf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_184_v.tif","368","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 184v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002956zf",""
"St Gall Manuscripts","ark:/21198/zz0029570f","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_185_r.tif","369","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 185r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029570f",""
"St Gall Manuscripts","ark:/21198/zz0029571z","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_185_v.tif","370","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 185v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029571z",""
"St Gall Manuscripts","ark:/21198/zz0029572g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_186_r.tif","371","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 186r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029572g",""
"St Gall Manuscripts","ark:/21198/zz00295730","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_186_v.tif","372","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 186v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295730",""
"St Gall Manuscripts","ark:/21198/zz0029574h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_187_r.tif","373","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 187r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029574h",""
"St Gall Manuscripts","ark:/21198/zz00295751","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_187_v.tif","374","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 187v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295751",""
"St Gall Manuscripts","ark:/21198/zz0029576j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_188_r.tif","375","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 188r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029576j",""
"St Gall Manuscripts","ark:/21198/zz00295772","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_188_v.tif","376","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 188v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295772",""
"St Gall Manuscripts","ark:/21198/zz0029578k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_189_r.tif","377","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 189r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029578k",""
"St Gall Manuscripts","ark:/21198/zz00295793","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_189_v.tif","378","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 189v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295793",""
"St Gall Manuscripts","ark:/21198/zz002957bm","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_190_r.tif","379","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 190r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957bm",""
"St Gall Manuscripts","ark:/21198/zz002957c4","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_190_v.tif","380","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 190v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957c4",""
"St Gall Manuscripts","ark:/21198/zz002957dn","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_191_r.tif","381","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 191r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957dn",""
"St Gall Manuscripts","ark:/21198/zz002957f5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_191_v.tif","382","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 191v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957f5",""
"St Gall Manuscripts","ark:/21198/zz002957gp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_192_r.tif","383","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 192r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957gp",""
"St Gall Manuscripts","ark:/21198/zz002957h6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_192_v.tif","384","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 192v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957h6",""
"St Gall Manuscripts","ark:/21198/zz002957jq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_193_r.tif","385","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 193r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957jq",""
"St Gall Manuscripts","ark:/21198/zz002957k7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_193_v.tif","386","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 193v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957k7",""
"St Gall Manuscripts","ark:/21198/zz002957mr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_194_r.tif","387","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 194r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957mr",""
"St Gall Manuscripts","ark:/21198/zz002957n8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_194_v.tif","388","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 194v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957n8",""
"St Gall Manuscripts","ark:/21198/zz002957ps","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_195_r.tif","389","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 195r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957ps",""
"St Gall Manuscripts","ark:/21198/zz002957q9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_195_v.tif","390","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 195v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957q9",""
"St Gall Manuscripts","ark:/21198/zz002957rt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_196_r.tif","391","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 196r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002957rt",""
