File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Rights.copyrightStatus,Type.typeOfResource,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_079.tif,Page,Page 75,79,ark:/21198/n1mk86,ark:/21198/n1mk86/rk11hv6b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Frk11hv6b
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_080.tif,Page,Page 76,80,ark:/21198/n1mk86,ark:/21198/n1mk86/v036466f,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fv036466f
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_081.tif,Page,Page 77,81,ark:/21198/n1mk86,ark:/21198/n1mk86/s2520h8t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fs2520h8t
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_082.tif,Page,Page 78,82,ark:/21198/n1mk86,ark:/21198/n1mk86/0n61bp9j,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F0n61bp9j
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_083.tif,Page,Page 79,83,ark:/21198/n1mk86,ark:/21198/n1mk86/qf80r406,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fqf80r406
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_084.tif,Page,Page 80,84,ark:/21198/n1mk86,ark:/21198/n1mk86/3d27mk6j,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F3d27mk6j
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_085.tif,Page,Page 81,85,ark:/21198/n1mk86,ark:/21198/n1mk86/jd37s12p,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fjd37s12p
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_086.tif,Page,Page 82,86,ark:/21198/n1mk86,ark:/21198/n1mk86/gb57s09n,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fgb57s09n
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_087.tif,Page,Page 83,87,ark:/21198/n1mk86,ark:/21198/n1mk86/p1254b24,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fp1254b24
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_088.tif,Page,Page 84,88,ark:/21198/n1mk86,ark:/21198/n1mk86/cg53nj39,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fcg53nj39
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_089.tif,Page,Page 85,89,ark:/21198/n1mk86,ark:/21198/n1mk86/wn22763z,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fwn22763z
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_090.tif,Page,Page 86,90,ark:/21198/n1mk86,ark:/21198/n1mk86/wr713s2h,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fwr713s2h
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_091.tif,Page,Page 87,91,ark:/21198/n1mk86,ark:/21198/n1mk86/hm51kp60,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fhm51kp60
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_092.tif,Page,Page 88,92,ark:/21198/n1mk86,ark:/21198/n1mk86/dh56gv9k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fdh56gv9k
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_093.tif,Page,Page 89,93,ark:/21198/n1mk86,ark:/21198/n1mk86/j979027j,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fj979027j
