Project Name,Parent ARK,Item ARK,Object Type,File Name,viewingHint,Text direction,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kfwd,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kfwd-1-master.tif,,,Ms. 25_25,29,Page 25,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kfwd,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kfxx,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kfxx-1-master.tif,,,Ms. 25_26,30,Page 26,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kfxx,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kfzf,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kfzf-1-master.tif,,,Ms. 25_27,31,Page 27,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kfzf,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg0f,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg0f-1-master.tif,,,Ms. 25_28,32,Page 28,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg0f,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg1z,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg1z-1-master.tif,,,Ms. 25_29,33,Page 29,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg1z,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg2g,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg2g-1-master.tif,,,Ms. 25_30,34,Page 30,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg2g,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg30,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg30-1-master.tif,,,Ms. 25_31,35,Page 31,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg30,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg4h,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg4h-1-master.tif,,,Ms. 25_32,36,Page 32,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg4h,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg51,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg51-1-master.tif,,,Ms. 25_33,37,Page 33,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg51,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg6j,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg6j-1-master.tif,,,Ms. 25_34,38,Page 34,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg6j,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg72,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg72-1-master.tif,,,Ms. 25_35,39,Page 35,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg72,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kg8k,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kg8k-1-master.tif,,,Ms. 25_36,40,Page 36,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kg8k,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgc4,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgc4-1-master.tif,,,Ms. 25_37,41,Page 37,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgc4,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgdn,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgdn-1-master.tif,,,Ms. 25_38,42,Page 38,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgdn,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgf5,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgf5-1-master.tif,,,Ms. 25_39,43,Page 39,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgf5,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kggp,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kggp-1-master.tif,,,Ms. 25_40,44,Page 40,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kggp,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgh6,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgh6-1-master.tif,,,Ms. 25_41,45,Page 41,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgh6,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgjq,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgjq-1-master.tif,,,Ms. 25_42,46,Page 42,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgjq,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgk7,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgk7-1-master.tif,,,Ms. 25_43,47,Page 43,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgk7,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgmr,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgmr-1-master.tif,,,Ms. 25_44,48,Page 44,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgmr,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgn8,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgn8-1-master.tif,,,Ms. 25_45,49,Page 45,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgn8,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgps,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgps-1-master.tif,,,Ms. 25_46,50,Page 46,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgps,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgq9,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgq9-1-master.tif,,,Ms. 25_47,51,Page 47,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgq9,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgrt,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgrt-1-master.tif,,,Ms. 25_48,52,Page 48,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgrt,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgsb,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgsb-1-master.tif,,,Ms. 25_49,53,Page 49,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgsb,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgtv,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgtv-1-master.tif,,,Ms. 25_50,54,Page 50,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgtv,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgvc,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgvc-1-master.tif,,,Ms. 25_51,55,Page 51,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgvc,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgww,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgww-1-master.tif,,,Ms. 25_52,56,Page 52,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgww,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgxd,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgxd-1-master.tif,,,Ms. 25_53,57,Page 53,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Ordinary of the Mass ይካ ሚመጠን ግርምት (ግርምት) ዛቲ ዕለት ወዕፅብት ዛቲ ሰዓት እንተ ባቲ ይወርድ መንፈስ ቅዱስ እመልእልተ ሰማያት ወይጼልሎ ለዝንቱ መሥዋዕት; Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgxd,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kgzx,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kgzx-1-master.tif,,,Ms. 25_54,58,Page 54,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kgzx,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kh0x,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kh0x-1-master.tif,,,Ms. 25_55,59,Page 55,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kh0x,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kh1f,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kh1f-1-master.tif,,,Ms. 25_56,60,Page 56,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል,The original owner's name is Gabra Selasse.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kh1f,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kh2z,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kh2z-1-master.tif,,,Ms. 25_57,61,Page 57,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kh2z,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kh3g,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kh3g-1-master.tif,,,Ms. 25_58,62,Page 58,,,pd,,gez,,መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kh3g,
Ethiopic Manuscripts,ark:/21198/zz0009gx8h,ark:/21198/zz0009kh40,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kh40-1-master.tif,,,Ms. 25_59,63,Page 59,,,pd,,gez,,ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ,The Book of Missal,Qedāsé,Ethiopia,20th c.,1900/1999,,250 mm x 222 mm,Vellum,Anaphora of the Apostles አኰቴተ ቊርባን ዘአበዊነ ሐዋርያት በረከተ ጸሎቶሙ የሀሉ ምስሌነ ነአኲተከ እግዚኦ በፍቁር ወልድከ እግዚእነ ኢየሱስ ዘበደኃሪ መዋዕል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kh40,
