Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,AltTitle.descriptive,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1dx,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1dx-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 16","Produced at KCSN Radio, Los Angeles.",2:22 min.,2004-08-30,"August 30, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/m1/dx/21198=zz0025m1dx/ark%2B=21198=zz0025m1dx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1dx%2Faudiowaveform.dat,,,141.533333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1dx/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1ff,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1ff-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 17","Produced at KCSN Radio, Los Angeles.",2:12 min.,2004-08-31,"August 31, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/m1/ff/21198=zz0025m1ff/ark%2B=21198=zz0025m1ff.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1ff%2Faudiowaveform.dat,,,132.173333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1ff/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1gz,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1gz-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 18","Produced at KCSN Radio, Los Angeles.",2:36 min.,2004-09-01,"September 1, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/m1/gz/21198=zz0025m1gz/ark%2B=21198=zz0025m1gz.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1gz%2Faudiowaveform.dat,,,155.906667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1gz/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1hg,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1hg-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 19","Produced at KCSN Radio, Los Angeles.",2:29 min.,2004-09-02,"September 2, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/m1/hg/21198=zz0025m1hg/ark%2B=21198=zz0025m1hg.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1hg%2Faudiowaveform.dat,,,149.08,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1hg/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025m1j0,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025m1j0-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 20","Produced at KCSN Radio, Los Angeles.",2:31 min.,2004-09-03,"September 3, 2004",Martin Perlich Interviews,Iona Brown,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/m1/j0/21198=zz0025m1j0/ark%2B=21198=zz0025m1j0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1j0%2Faudiowaveform.dat,,,150.626667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025m1j0/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmr9,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmr9-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 21","Produced at KCSN Radio, Los Angeles.",2:22 min.,2004-09-06,"September 6, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mm/r9/21198=zz0025mmr9/ark%2B=21198=zz0025mmr9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmr9%2Faudiowaveform.dat,,,142.146667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmr9/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmst,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmst-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 22","Produced at KCSN Radio, Los Angeles.",3:19 min.,2004-09-07,"September 7, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mm/st/21198=zz0025mmst/ark%2B=21198=zz0025mmst.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmst%2Faudiowaveform.dat,,,198.92,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmst/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmtb,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmtb-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 23","Produced at KCSN Radio, Los Angeles.",2:34 min.,2004-09-08,"September 8, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mm/tb/21198=zz0025mmtb/ark%2B=21198=zz0025mmtb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmtb%2Faudiowaveform.dat,,,154.44,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmtb/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmvv,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmvv-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 24","Produced at KCSN Radio, Los Angeles.",2:46 min.,2004-09-09,"September 9, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mm/vv/21198=zz0025mmvv/ark%2B=21198=zz0025mmvv.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmvv%2Faudiowaveform.dat,,,166.493333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmvv/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmwc,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmwc-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Boulez, Pierre, 1925-","Martin Perlich Collection, Martin Perlich Interviews, CD 10, Track 25","Produced at KCSN Radio, Los Angeles.",2:45 min.,2004-09-10,"September 10, 2004",Martin Perlich Interviews,Pierre Boulez,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mm/wc/21198=zz0025mmwc/ark%2B=21198=zz0025mmwc.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmwc%2Faudiowaveform.dat,,,165.2,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmwc/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmxw,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmxw-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 1","Produced at KCSN Radio, Los Angeles.",2:41 min.,2004-12-06,"December 6, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mm/xw/21198=zz0025mmxw/ark%2B=21198=zz0025mmxw.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmxw%2Faudiowaveform.dat,,,161.186667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmxw/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mmzd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mmzd-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 2","Produced at KCSN Radio, Los Angeles.",2:27 min.,2004-12-07,"December 7, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mm/zd/21198=zz0025mmzd/ark%2B=21198=zz0025mmzd.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmzd%2Faudiowaveform.dat,,,147.293333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mmzd/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn0d,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn0d-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 3","Produced at KCSN Radio, Los Angeles.",2:26 min.,2004-12-08,"December 8, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/0d/21198=zz0025mn0d/ark%2B=21198=zz0025mn0d.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn0d%2Faudiowaveform.dat,,,146.466667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn0d/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn1x,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn1x-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,,"University of California, Los Angeles. Library. Performing Arts Special Collections|~|KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 4","Produced at KCSN Radio, Los Angeles.",2:27 min.,2004-09-11,"December 9, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/1x/21198=zz0025mn1x/ark%2B=21198=zz0025mn1x.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn1x%2Faudiowaveform.dat,,,147.24,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn1x/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn2f,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn2f-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 5","Produced at KCSN Radio, Los Angeles.",3:04 min.,2004-12-10,"December 10, 2004",Martin Perlich Interviews,Trevor Pinnock,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/2f/21198=zz0025mn2f/ark%2B=21198=zz0025mn2f.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn2f%2Faudiowaveform.dat,,,184.066667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn2f/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn3z,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn3z-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 6","Produced at KCSN Radio, Los Angeles.",2:31 min.,2004-12-13,"December 13, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/3z/21198=zz0025mn3z/ark%2B=21198=zz0025mn3z.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn3z%2Faudiowaveform.dat,,,150.706667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn3z/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn4g,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn4g-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 7","Produced at KCSN Radio, Los Angeles.",2:39 min.,2004-12-14,"December 14, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/4g/21198=zz0025mn4g/ark%2B=21198=zz0025mn4g.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn4g%2Faudiowaveform.dat,,,159.186667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn4g/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn50,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn50-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 8","Produced at KCSN Radio, Los Angeles.",2:48 min.,2004-12-15,"December 15, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/50/21198=zz0025mn50/ark%2B=21198=zz0025mn50.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn50%2Faudiowaveform.dat,,,168.093333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn50/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn6h,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn6h-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 9","Produced at KCSN Radio, Los Angeles.",2:49 min.,2004-12-16,"December 16, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/6h/21198=zz0025mn6h/ark%2B=21198=zz0025mn6h.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn6h%2Faudiowaveform.dat,,,169.266667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn6h/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn71,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn71-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dohnányi, Christoph von","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 10","Produced at KCSN Radio, Los Angeles.",2:46 min.,2004-12-17,"December 17, 2004",Martin Perlich Interviews,Christoph von Dohnányi,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/71/21198=zz0025mn71/ark%2B=21198=zz0025mn71.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn71%2Faudiowaveform.dat,,,165.8,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn71/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn8j,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn8j-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 11","Produced at KCSN Radio, Los Angeles.",2:18 min.,2004-12-27,"December 27, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/8j/21198=zz0025mn8j/ark%2B=21198=zz0025mn8j.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn8j%2Faudiowaveform.dat,,,138.093333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn8j/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mn92,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mn92-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 12","Produced at KCSN Radio, Los Angeles.",2:39 min.,2004-12-28,"December 28, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/92/21198=zz0025mn92/ark%2B=21198=zz0025mn92.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn92%2Faudiowaveform.dat,,,159.16,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mn92/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025mnbk,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025mnbk-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Rattle, Simon, 1955-","Martin Perlich Collection, Martin Perlich Interviews, CD 13, Track 13","Produced at KCSN Radio, Los Angeles.",2:20 min.,2004-12-29,"December 29, 2004",Martin Perlich Interviews,Simon Rattle,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/mn/bk/21198=zz0025mnbk/ark%2B=21198=zz0025mnbk.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025mnbk%2Faudiowaveform.dat,,,139.8,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025mnbk/manifest
