Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,Source,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,AltTitle.descriptive,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3k1,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3k1-1-master.wav,127,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 12","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3mj,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3mj-1-master.wav,128,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 13","Produced at KCSN Radio, Los Angeles.",1:36 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3n2,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3n2-1-master.wav,129,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 14","Produced at KCSN Radio, Los Angeles.",1:43 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3pk,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3pk-1-master.wav,130,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 15","Produced at KCSN Radio, Los Angeles.",1:32 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3q3,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3q3-1-master.wav,131,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 16","Produced at KCSN Radio, Los Angeles.",1:32 min.,,,,Misha and Cipa Dichter,,Martin Perlich Interviews,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3rm,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3rm-1-master.wav,90,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 17","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3s4,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3s4-1-master.wav,91,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 18","Produced at KCSN Radio, Los Angeles.",1:32 min.,,,Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3tn,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3tn-1-master.wav,92,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brevoort, Deborah Baley","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 19","Produced at KCSN Radio, Los Angeles.",1:36 min.,,,Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3v5,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3v5-1-master.wav,94,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 20","Produced at KCSN Radio, Los Angeles.",1:42 min.,,,Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3wp,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3wp-1-master.wav,93,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 21","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Iona Brown,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3x6,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3x6-1-master.wav,132,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Druckman, Jacob, 1928-1996","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 22","Produced at KCSN Radio, Los Angeles.",1:33 min.,,,Martin Perlich Interviews,Jacob Druckman,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3zq,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3zq-1-master.wav,133,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","Perlich, Martin","Perlich, Martin","Druckman, Jacob, 1928-1996","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 23","Produced at KCSN Radio, Los Angeles.",1:42 min.,,,Martin Perlich Interviews,Jacob Druckman,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k40q,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k40q-1-master.wav,134,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Druckman, Jacob, 1928-1996","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 24","Produced at KCSN Radio, Los Angeles.",1:39 min.,,,Martin Perlich Interviews,Jacob Druckman,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k417,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k417-1-master.wav,135,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Druckman, Jacob, 1928-1996","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 25","Produced at KCSN Radio, Los Angeles.",1:33 min.,,,Martin Perlich Interviews,Jacob Druckman,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k42r,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k42r-1-master.wav,136,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Druckman, Jacob, 1928-1996","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 26","Produced at KCSN Radio, Los Angeles.",1:36 min.,,,Martin Perlich Interviews,Jacob Druckman,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k438,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k438-1-master.wav,73,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Bilson, Malcolm","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 27","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Malcolm Bilson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k44s,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k44s-1-master.wav,74,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Bilson, Malcolm","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 28","Produced at KCSN Radio, Los Angeles.",1:29 min.,,,Martin Perlich Interviews,Malcolm Bilson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k459,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k459-1-master.wav,75,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Bilson, Malcolm","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 29","Produced at KCSN Radio, Los Angeles.",1:31 min.,,,Martin Perlich Interviews,Malcolm Bilson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k46t,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k46t-1-master.wav,76,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Bilson, Malcolm","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 30","Produced at KCSN Radio, Los Angeles.",1:40 min.,,,Martin Perlich Interviews,Malcolm Bilson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k47b,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k47b-1-master.wav,77,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Bilson, Malcolm","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 31","Produced at KCSN Radio, Los Angeles.",1:32 min.,,,Martin Perlich Interviews,Malcolm Bilson,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k48v,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k48v-1-master.wav,224,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Lutosławski, Witold, 1913-1994","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 32","Produced at KCSN Radio, Los Angeles.",1:40 min.,,,Martin Perlich Interviews,Witold Lutoslawski,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k49c,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k49c-1-master.wav,225,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Lutosławski, Witold, 1913-1994","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 33","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Witold Lutoslawski,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4bw,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4bw-1-master.wav,226,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Lutosławski, Witold, 1913-1994","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 34","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Witold Lutoslawski,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4cd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4cd-1-master.wav,227,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Lutosławski, Witold, 1913-1994","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 35","Produced at KCSN Radio, Los Angeles.",1:31 min.,,,Martin Perlich Interviews,Witold Lutoslawski,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4dx,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4dx-1-master.wav,228,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Lutosławski, Witold, 1913-1994","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 36","Produced at KCSN Radio, Los Angeles.",2:11 min.,,,Martin Perlich Interviews,Witold Lutoslawski,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4ff,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4ff-1-master.wav,275,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nimoy, Leonard","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 2","Produced at KCSN Radio, Los Angeles.",2:01 min.,2003-12-15,"December 15, 2003",Martin Perlich Interviews,Leonard Nimoy,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4gz,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4gz-1-master.wav,276,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nimoy, Leonard","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 3","Produced at KCSN Radio, Los Angeles.",2:00 min.,2003-12-16,"December 16, 2003",Martin Perlich Interviews,Leonard Nimoy,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4hg,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4hg-1-master.wav,277,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nimoy, Leonard","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 4","Produced at KCSN Radio, Los Angeles.",2:01 min.,2003-12-17,"December 17, 2003",Martin Perlich Interviews,Leonard Nimoy,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4j0,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4j0-1-master.wav,278,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nimoy, Leonard","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 5","Produced at KCSN Radio, Los Angeles.",2:01 min.,2003-12-18,"December 18, 2003",Martin Perlich Interviews,Leonard Nimoy,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4kh,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4kh-1-master.wav,279,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Nimoy, Leonard","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 6","Produced at KCSN Radio, Los Angeles.",2:01 min.,2003-12-19,"December 19, 2003",Martin Perlich Interviews,Leonard Nimoy,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4m1,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4m1-1-master.wav,280,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","O’Dette, Paul, 1954-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 7","Produced at KCSN Radio, Los Angeles.",2:02 min.,2003-12-22,"December 22, 2003",Martin Perlich Interviews,Paul O'Dette,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4nj,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4nj-1-master.wav,282,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","O’Dette, Paul, 1954-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 8","Produced at KCSN Radio, Los Angeles.",,2003-12-23,"december 23, 2003",Martin Perlich Interviews,Paul O'Dette,,,,,,,,
Perlich (Martin) Interview Collection,ark:/21198/zz0025k4p2,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k4p2-1-master.wav,283,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","O’Dette, Paul, 1954-","Martin Perlich Collection, Martin Perlich Interviews, CD 5, Track 9","Produced at KCSN Radio, Los Angeles.",2:09 min.,2003-12-24,"December 24, 2003",Martin Perlich Interviews,Paul O'Dette,,,,,,,,
