Project Name,Item Ark,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.countryCreation,Subject,Name.creator,Name.contributor,Name.interviewer,Name.subject,Name.interviewee,Name.photographer,Name.repository,Language,Alt ID.local,Format.medium,Title,Date.creation,Coverage.temporal,Description.abstract,Publisher.publisherName,Relation.isPartOf,Format.extent,Description.note,Source,Relation.relatedTo,AltTitle.uniform,Description.biographicalNote,Coverage.geographic,Description.tableOfContents,Publisher.placeOfOrigin
American College of Neuropsychopharmacology,ark:/21198/z1dj75rq,ark:/21198/zz001nf73b,,,Page,acnp\image\21198-zz001nf73b-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18w54d8,ark:/21198/zz001nf73b,,,Page,acnp\image\21198-zz001nf73b-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1544cnd,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11c3mz4,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1wm34hp,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rv2cvv,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1n31n2z,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hb0w9s,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cn8v07,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17w837f,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1447bjg,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10c6kv6,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vm63c9,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qv5bnk,ark:/21198/zz001nf74v,,,Page,acnp\image\21198-zz001nf74v-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1m34kv8,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gf2jm5,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bp1swf,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16x125h,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13509gj,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1zc9t15,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tm927x,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pv89gr,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1k6686h,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ff5hfb,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19p4rqm,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15x4114,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12538b5,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1xd2rsk,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sn212n,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1nz9zr9,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1j69707,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1df8g8h,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18p7qmp,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14x6zwz,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z115674w,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1wd5qmr,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rr3pb6,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1n02xms,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1h725wf,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cg1f6k,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17q0pjr,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13x9xrk,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z105961z,ark:/21198/zz001nf9bx,,,Page,acnp\image\21198-zz001nf9bx-1-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vh7czk,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qr6n6t,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1m05whv,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1g754tz,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bg4d43,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16q3nbg,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12z2wmr,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z913gk,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tj0brv,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pr9m10,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1k08vcg,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1f783n4,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19g7bxd,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15q6m5n,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1224jvj,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x942cn,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sj39pc,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ns2k1z,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1j11t9j,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1d812h9,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18k916r,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14t88g1,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1127hrm,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w97195,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rj68mw,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ms5hxm,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1h14s4q,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cc2qt9,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17m201g,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13v179r,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1030gms,ark:/21198/zz001nf9cf,,,Page,acnp\image\21198-zz001nf9cf-1-master_031.tif,31,,,,,,,,,,,,,,,,,,,Page 31,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vb006s,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qj97dm,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ks8gnf,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1g46fdn,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bc5pm1,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16m4xw9,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12v466t,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z33psb,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tb2z1k,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pk267b,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jx051p,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1f49d88,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19c8nh3,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15m7wtt,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11v753w,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x36nk2,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sb5wtw,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1np3vhw,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hx33r3,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1d52c13,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18d1mbt,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14n0vp0,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10w03wr,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w39md7,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rf7k4p,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1mp6tb2,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gx62mq,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1c559xr,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17d4k8b,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13n3th5,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1zw3b0t,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_031.tif,31,,,,,,,,,,,,,,,,,,,Page 31,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1v718pq,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_032.tif,32,,,,,,,,,,,,,,,,,,,Page 32,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qg0hz0,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_033.tif,33,,,,,,,,,,,,,,,,,,,Page 33,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kp9s74,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_034.tif,34,,,,,,,,,,,,,,,,,,,Page 34,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fx91kp,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_035.tif,35,,,,,,,,,,,,,,,,,,,Page 35,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1b588v8,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16d7j4z,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12n6scs,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z0507m,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_039.tif,39,,,,,,,,,,,,,,,,,,,Page 39,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1t747hw,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_040.tif,40,,,,,,,,,,,,,,,,,,,Page 40,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pg3gs5,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_041.tif,41,,,,,,,,,,,,,,,,,,,Page 41,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jq2r39,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_042.tif,42,,,,,,,,,,,,,,,,,,,Page 42,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1dz20fv,ark:/21198/zz001nf9dz,,,Page,acnp\image\21198-zz001nf9dz-1-master_043.tif,43,,,,,,,,,,,,,,,,,,,Page 43,,,,,,,,,,,,,,
