"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Name.repository","AltTitle.uniform","Description.note","Summary","Subject","Title","Alt ID.local","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8sg","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_039.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_039","CSW_Mazer_Elaine_Mikels_F12_039","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8sg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8sg/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8t0","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_040.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_040","CSW_Mazer_Elaine_Mikels_F12_040","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8t0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8t0/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8vh","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_041.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_041","CSW_Mazer_Elaine_Mikels_F12_041","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8vh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8vh/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8w1","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_042.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_042","CSW_Mazer_Elaine_Mikels_F12_042","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8w1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8w1/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8z2","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_045.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_045","CSW_Mazer_Elaine_Mikels_F12_045","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8z2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8z2/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw902","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_046.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_046","CSW_Mazer_Elaine_Mikels_F12_046","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw902","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw902/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw923","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_048.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_048","CSW_Mazer_Elaine_Mikels_F12_048","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw923","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw923/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw97p","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_001.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_001","CSW_Mazer_Elaine_Mikels_F13_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw97p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw97p/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw9mc","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_012.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_012","CSW_Mazer_Elaine_Mikels_F13_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw9mc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw9mc/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw9rf","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_016.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_016","CSW_Mazer_Elaine_Mikels_F13_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw9rf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw9rf/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw9tg","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_018.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_018","CSW_Mazer_Elaine_Mikels_F13_018","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw9tg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw9tg/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw9v0","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_019.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_019","CSW_Mazer_Elaine_Mikels_F13_019","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw9v0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw9v0/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw9x1","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_021.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_021","CSW_Mazer_Elaine_Mikels_F13_021","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw9x1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw9x1/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwb33","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_026.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_026","CSW_Mazer_Elaine_Mikels_F13_026","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwb33","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwb33/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwb4m","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_027.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_027","CSW_Mazer_Elaine_Mikels_F13_027","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwb4m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwb4m/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbbq","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_033.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_033","CSW_Mazer_Elaine_Mikels_F13_033","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbbq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbbq/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbc7","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_034.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_034","CSW_Mazer_Elaine_Mikels_F13_034","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbc7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbc7/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbdr","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_035.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_035","CSW_Mazer_Elaine_Mikels_F13_035","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbdr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbdr/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbf8","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_036.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_036","CSW_Mazer_Elaine_Mikels_F13_036","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbf8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbf8/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbgs","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_037.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_037","CSW_Mazer_Elaine_Mikels_F13_037","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbgs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbgs/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbh9","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_038.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_038","CSW_Mazer_Elaine_Mikels_F13_038","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbh9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbh9/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbjt","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F13_039.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F13_039","CSW_Mazer_Elaine_Mikels_F13_039","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbjt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbjt/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbvg","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_002.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_002","CSW_Mazer_Elaine_Mikels_F14_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbvg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbvg/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwbw0","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_003.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_003","CSW_Mazer_Elaine_Mikels_F14_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwbw0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwbw0/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc01","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_006.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_006","CSW_Mazer_Elaine_Mikels_F14_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc01","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc01/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc1j","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_007.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_007","CSW_Mazer_Elaine_Mikels_F14_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc1j","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc1j/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc22","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_008.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_008","CSW_Mazer_Elaine_Mikels_F14_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc22","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc22/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc3k","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_009.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_009","CSW_Mazer_Elaine_Mikels_F14_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc3k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc3k/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc43","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_010.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_010","CSW_Mazer_Elaine_Mikels_F14_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc43","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc43/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc5m","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_011.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_011","CSW_Mazer_Elaine_Mikels_F14_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc5m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc5m/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc64","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_012.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_012","CSW_Mazer_Elaine_Mikels_F14_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc64","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc64/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc7n","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_013.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_013","CSW_Mazer_Elaine_Mikels_F14_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc7n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc7n/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc85","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_014.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_014","CSW_Mazer_Elaine_Mikels_F14_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc85","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc85/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwc9p","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_015.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_015","CSW_Mazer_Elaine_Mikels_F14_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwc9p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwc9p/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcb6","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_016.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_016","CSW_Mazer_Elaine_Mikels_F14_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcb6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcb6/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwccq","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_017.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_017","CSW_Mazer_Elaine_Mikels_F14_017","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwccq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwccq/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcd7","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_018.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_018","CSW_Mazer_Elaine_Mikels_F14_018","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcd7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcd7/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcfr","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_019.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_019","CSW_Mazer_Elaine_Mikels_F14_019","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcfr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcfr/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcg8","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_020.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_020","CSW_Mazer_Elaine_Mikels_F14_020","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcg8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcg8/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwchs","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_021.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_021","CSW_Mazer_Elaine_Mikels_F14_021","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwchs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwchs/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcj9","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_022.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_022","CSW_Mazer_Elaine_Mikels_F14_022","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcj9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcj9/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwckt","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_023.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_023","CSW_Mazer_Elaine_Mikels_F14_023","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwckt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwckt/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcmb","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_024.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_024","CSW_Mazer_Elaine_Mikels_F14_024","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcmb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcmb/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcnv","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_025.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_025","CSW_Mazer_Elaine_Mikels_F14_025","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcnv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcnv/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcpc","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_026.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_026","CSW_Mazer_Elaine_Mikels_F14_026","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcpc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcpc/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcqw","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_027.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_027","CSW_Mazer_Elaine_Mikels_F14_027","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcqw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcqw/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcrd","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_028.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_028","CSW_Mazer_Elaine_Mikels_F14_028","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcrd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcrd/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dwcsx","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F14_029.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F14_029","CSW_Mazer_Elaine_Mikels_F14_029","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dwcsx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dwcsx/manifest"
