"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz001dvqsx","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqsx_783206_master.tif","","","322","","","text","","","","","","Page 138d","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqsx"
"Picart (Bernard) Collection","ark:/21198/zz001dvqtf","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqtf_783209_master.tif","","","323","","","text","","","","","","Page 139","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqtf"
"Picart (Bernard) Collection","ark:/21198/zz001dvqvz","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqvz_783219_master.tif","","","324","","","text","","","","","","Page 140","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqvz"
"Picart (Bernard) Collection","ark:/21198/zz001dvqwg","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqwg_783224_master.tif","","","325","","","text","","","","","","Page 141","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqwg"
"Picart (Bernard) Collection","ark:/21198/zz001dvqx0","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqx0_783227_master.tif","","","326","","","text","","","","","","Page 142","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqx0"
"Picart (Bernard) Collection","ark:/21198/zz001dvqzh","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqzh_783231_master.tif","","","327","","","still image","","","","","","DEVOTION A PRIAPE","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqzh"
"Picart (Bernard) Collection","ark:/21198/zz001dvr0h","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvr0h_783237_master.tif","","","328","","","text","","","","","","Page 142b","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvr0h"
"Picart (Bernard) Collection","ark:/21198/zz001dvs21","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs21_783240_master.tif","","","329","","","text","","","","","","Page 143","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs21"
"Picart (Bernard) Collection","ark:/21198/zz001dvs3j","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs3j_783249_master.tif","","","330","","","text","","","","","","Page 144","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs3j"
"Picart (Bernard) Collection","ark:/21198/zz001dvs42","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs42_783260_master.tif","","","331","","","text","","","","","","Page 145","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs42"
"Picart (Bernard) Collection","ark:/21198/zz001dvs5k","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs5k_783266_master.tif","","","332","","","text|~|still image","","","","","","Page 146","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs5k"
"Picart (Bernard) Collection","ark:/21198/zz001dvs63","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs63_783278_master.tif","","","333","","","text","","","","","","Page 146a","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs63"
"Picart (Bernard) Collection","ark:/21198/zz001dvs7m","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs7m_783291_master.tif","","","334","","","still image","","","","","","Masques et mascarades en usage Chez les anciens","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs7m"
"Picart (Bernard) Collection","ark:/21198/zz001dvs84","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs84_783317_master.tif","","","335","","","text|~|still image","","","","","","Page 147","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs84"
"Picart (Bernard) Collection","ark:/21198/zz001dvs9n","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvs9n_783326_master.tif","","","336","","","text","","","","","","Page 148","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvs9n"
"Picart (Bernard) Collection","ark:/21198/zz001dvsb5","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsb5_783332_master.tif","","","337","","","text","","","","","","Page 149","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsb5"
"Picart (Bernard) Collection","ark:/21198/zz001dvscp","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvscp_783340_master.tif","","","338","","","text","","","","","","Page 150","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvscp"
"Picart (Bernard) Collection","ark:/21198/zz001dvsd6","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsd6_783346_master.tif","","","339","","","text","","","","","","Page 151","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsd6"
"Picart (Bernard) Collection","ark:/21198/zz001dvsfq","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsfq_783435_master.tif","","","340","","","text","","","","","","Page 152","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsfq"
"Picart (Bernard) Collection","ark:/21198/zz001dvsg7","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsg7_783438_master.tif","","","341","","","text","","","","","","Page 153","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsg7"
"Picart (Bernard) Collection","ark:/21198/zz001dvshr","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvshr_783441_master.tif","","","342","","","text","","","","","","Page 154","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvshr"
"Picart (Bernard) Collection","ark:/21198/zz001dvsj8","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsj8_783444_master.tif","","","343","","","text","","","","","","Page 155","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsj8"
"Picart (Bernard) Collection","ark:/21198/zz001dvsks","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsks_783452_master.tif","","","344","","","text|~|still image","","","","","","Page 156","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsks"
"Picart (Bernard) Collection","ark:/21198/zz001dvsm9","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsm9_783458_master.tif","","","345","","","text|~|still image","","","","","","Page 157","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsm9"
"Picart (Bernard) Collection","ark:/21198/zz001dvsnt","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsnt_783462_master.tif","","","346","","","text","","","","","","Page 158","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsnt"
"Picart (Bernard) Collection","ark:/21198/zz001dvspb","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvspb_783470_master.tif","","","347","","","text","","","","","","Page 159","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvspb"
"Picart (Bernard) Collection","ark:/21198/zz001dvsqv","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsqv_783479_master.tif","","","348","","","text","","","","","","Page 160","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsqv"
"Picart (Bernard) Collection","ark:/21198/zz001dvsrc","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsrc_783505_master.tif","","","349","","","text","","","","","","Page 161","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsrc"
"Picart (Bernard) Collection","ark:/21198/zz001dvssw","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvssw_783540_master.tif","","","350","","","text","","","","","","Page 162","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvssw"
"Picart (Bernard) Collection","ark:/21198/zz001dvstd","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvstd_783566_master.tif","","","351","","","text","","","","","","Page 163","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvstd"
"Picart (Bernard) Collection","ark:/21198/zz001dvsvx","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsvx_783588_master.tif","","","352","","","text","","","","","","Page 164","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsvx"
"Picart (Bernard) Collection","ark:/21198/zz001dvswf","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvswf_783605_master.tif","","","353","","","text","","","","","","Page 165","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvswf"
"Picart (Bernard) Collection","ark:/21198/zz001dvsxz","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvsxz_783622_master.tif","","","354","","","text","","","","","","Page 166","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvsxz"
"Picart (Bernard) Collection","ark:/21198/zz001dvszg","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvszg_783632_master.tif","","","355","","","text","","","","","","Page 167","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvszg"
"Picart (Bernard) Collection","ark:/21198/zz001dvt0g","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt0g_783658_master.tif","","","356","","","text","","","","","","Page 168","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt0g"
"Picart (Bernard) Collection","ark:/21198/zz001dvt10","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt10_783668_master.tif","","","357","","","text","","","","","","Page 169","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt10"
"Picart (Bernard) Collection","ark:/21198/zz001dvt2h","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt2h_783675_master.tif","","","358","","","text","","","","","","Page 170","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt2h"
"Picart (Bernard) Collection","ark:/21198/zz001dvt31","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt31_783683_master.tif","","","359","","","text|~|still image","","","","","","Page 171","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt31"
"Picart (Bernard) Collection","ark:/21198/zz001dvt4j","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt4j_783705_master.tif","","","360","","","text","","","","","","Page 172","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt4j"
"Picart (Bernard) Collection","ark:/21198/zz001dvt52","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt52_783756_master.tif","","","361","","","text","","","","","","Page 173","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt52"
"Picart (Bernard) Collection","ark:/21198/zz001dvt6k","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt6k_783769_master.tif","","","362","","","text","","","","","","Page 174","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt6k"
"Picart (Bernard) Collection","ark:/21198/zz001dvt73","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt73_783778_master.tif","","","363","","","text","","","","","","Page 175","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt73"
"Picart (Bernard) Collection","ark:/21198/zz001dvt8m","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt8m_783790_master.tif","","","364","","","text","","","","","","Page 176","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt8m"
"Picart (Bernard) Collection","ark:/21198/zz001dvt94","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvt94_783835_master.tif","","","365","","","text","","","","","","Page 177","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvt94"
"Picart (Bernard) Collection","ark:/21198/zz001dvtbn","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvtbn_783847_master.tif","","","366","","","text","","","","","","Page 178","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvtbn"
"Picart (Bernard) Collection","ark:/21198/zz001dvtc5","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvtc5_783861_master.tif","","","367","","","text","","","","","","Page 179","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvtc5"
"Picart (Bernard) Collection","ark:/21198/zz001dvtdp","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvtdp_783877_master.tif","","","368","","","text","","","","","","Page 180","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvtdp"
"Picart (Bernard) Collection","ark:/21198/zz001dw3cg","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3cg_783897_master.tif","","","369","","","text","","","","","","Page 181","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3cg"
"Picart (Bernard) Collection","ark:/21198/zz001dw3d0","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3d0_783939_master.tif","","","370","","","text","","","","","","Page 182","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3d0"
"Picart (Bernard) Collection","ark:/21198/zz001dw3fh","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3fh_783952_master.tif","","","371","","","text","","","","","","Page 183","r","","printing error labels the Page as 163","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3fh"
"Picart (Bernard) Collection","ark:/21198/zz001dw3g1","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3g1_784066_master.tif","","","372","","","text","","","","","","Page 184","v","","printing error labels the Page as 164","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3g1"
"Picart (Bernard) Collection","ark:/21198/zz001dw3hj","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3hj_784106_master.tif","","","373","","","text","","","","","","blank Page 185","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3hj"
"Picart (Bernard) Collection","ark:/21198/zz001dw3j2","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3j2_784118_master.tif","","","374","","","text","","","","","","blank Page 186","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3j2"
"Picart (Bernard) Collection","ark:/21198/zz001dw3kk","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3kk_784130_master.tif","","","375","","","text","","","","","","blank Page 187","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3kk"
"Picart (Bernard) Collection","ark:/21198/zz001dw3m3","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3m3_784139_master.tif","","","376","","","text","","","","","","end paper","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3m3"
"Picart (Bernard) Collection","ark:/21198/zz001dw3nm","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3nm_784160_master.tif","","","377","","","text","","","","","","end paper 2","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3nm"
"Picart (Bernard) Collection","ark:/21198/zz001dw3p4","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dw3p4_784174_master.tif","","","378","","","text","","","","","","back cover","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw3p4"
