"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 1476","A16_Ramakatane_165_01","ark:/21198/z17676gj","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a16_0165_001.tif","","Ramakatane Archive (Lesotho National Museum)","Man in sunglasses and a headwrap seated between two men wearing wigs with flower pot placed between all three of them, photographed in Mr. M.T. Ramakatane's City Centre Studio","1974","1974","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17676gj"
"Work","Ramakatane archive 1477","A16_Ramakatane_168_05","ark:/21198/z13f6fv5","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a16_0168_005.tif","","Ramakatane Archive (Lesotho National Museum)","Teen boy wearing an African shirt seated with his hands rested on his thighs, photographed in Mr. M.T. Ramakatane's City Centre Studio","1974","1974","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6fv5"
"Work","Ramakatane archive 1478","A16_Ramakatane_171_10","ark:/21198/z1zp5zbf","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a16_0171_010.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman wearing print mini dress seated with her legs crossed and her hand holding her knee with her face turned to look at the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","1974","1974","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5zbf"
"Work","Ramakatane archive 1479","A16_Ramakatane_179_10","ark:/21198/z1tx56kn","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a16_0179_010.tif","","Ramakatane Archive (Lesotho National Museum)","Two bare-chested boys in karate poses, photographed in Mr. M.T. Ramakatane's City Centre Studio","1974","1974","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Boys","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx56kn"
"Work","Ramakatane archive 1480","A17_Ramakatane_01_05","ark:/21198/z1q54frw","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0001_005.tif","","Ramakatane Archive (Lesotho National Museum)","Traditional healer Neophyte with white beads around her head seated and facing the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54frw"
"Work","Ramakatane archive 1481","A17_Ramakatane_01_11","ark:/21198/z1kd3q21","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0001_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man with short curly hair dressed in a t-shirt with a breast pocket seated and facing the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3q21"
"Work","Ramakatane archive 1482","A17_Ramakatane_02_06","ark:/21198/z1fn2zd6","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0002_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman wearing a shirt and button up denim dress with thick straps seated with her hands on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2zd6"
"Work","Ramakatane archive 1483","A17_Ramakatane_02_06a","ark:/21198/z1b00x22","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0002_006a.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman leaning on her side straw mat (moseme) and holding a magazine she is looking into, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00x22"
"Work","Ramakatane archive 1484","A17_Ramakatane_02_09","ark:/21198/z16705f2","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0002_009.tif","","Ramakatane Archive (Lesotho National Museum)","Man with a round beard seated with his arms folded  next to woman in spectacles and a wig facing in his direction also with her arms folded, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16705f2"
"Work","Ramakatane archive 1485","A17_Ramakatane_03_06","ark:/21198/z12f9dqs","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0003_006.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in sunglasses  wearing a denim skirt and print shirt with one hand on her waist and the other holding the strap of her purse to her waist, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9dqs"
"Work","Ramakatane archive 1486","A17_Ramakatane_03_09","ark:/21198/z1xp8x5m","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0003_009.tif","","Ramakatane Archive (Lesotho National Museum)","Woman with short hair dressed in a shirt and tunic dress  and sandals on her feet seated on straw mat (moseme) with her legs crossed and a flower basket placed in front of her, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8x5m"
"Work","Ramakatane archive 1487","A17_Ramakatane_03_15","ark:/21198/z1sx85cc","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0003_015.tif","","Ramakatane Archive (Lesotho National Museum)","Young man with faded moustache dressed in a plaid jacket and shirt seated and looking at the camera with a distant look in his eyes, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx85cc"
"Work","Ramakatane archive 1488","A17_Ramakatane_04_06","ark:/21198/z1p57dpd","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0004_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman dressed in halter top and high-waist skirt standing with her hand on her thigh and leg tilted to the side, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57dpd"
"Work","Ramakatane archive 1489","A17_Ramakatane_04_09","ark:/21198/z1jh5cbz","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0004_009.tif","","Ramakatane Archive (Lesotho National Museum)","A group of men seated and standing around a table with cushionless chairs next to double-door wardrobe and large poster of a bearded man, photographed on location","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5cbz"
"Work","Ramakatane archive 1490","A17_Ramakatane_04_11","ark:/21198/z1dr4mp4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0004_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man with dreadlocks standing with one hand up and another holding a doll next to smiling older man with large hair and head with his hand on the other man's head, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4mp4"
"Work","Ramakatane archive 1491","A17_Ramakatane_05_02","ark:/21198/z1903w11","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0005_002.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman dressed in a halter crop top and long skirt and standing next to car with graffiti on it, photographed on location","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903w11"
"Work","Ramakatane archive 1492","A17_Ramakatane_05_05","ark:/21198/z157349p","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0005_005.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a button up dress seated on the bonnet of a Mercedes with her mouth slightly opened, photographed on location","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz157349p"
"Work","Ramakatane archive 1493","A17_Ramakatane_05_06","ark:/21198/z11g2cgm","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0005_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman dressed in a blouse tied into a crop top standing with two men behind squatting young man in shorts and young woman in bucket hat, photographed on location","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2cgm"
"Work","Ramakatane archive 1494","A17_Ramakatane_06_12","ark:/21198/z1wq1vzg","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0006_012.tif","","Ramakatane Archive (Lesotho National Museum)","Young man dressed in a jacket and unbuttoned shirt over a sweater seated and facing the camera with a serious look on his face, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1vzg"
"Work","Ramakatane archive 1495","A17_Ramakatane_07_03","ark:/21198/z1rz1480","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a17_0007_003.tif","","Ramakatane Archive (Lesotho National Museum)","Young boy dressed in suit and stylish shirt seated on stool with one hand pinching the press of his pants, photographed in Mr. M.T. Ramakatane's City Centre Studio","1976","1976","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Boys","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1480"
