Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Resource type,Genre,Language,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal
Work,Ramakatane archive 2302,B1_Ramakatane_02_23,ark:/21198/z1rr3qp3,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_023.tif,,Ramakatane Archive (Lesotho National Museum),"Side shot of His Majesty King Moshoeshoe II with a shaved beard during his younger years, photographed on location",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2303,B1_Ramakatane_02_24,ark:/21198/z1n02zx7,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_024.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II during his younger years and without a beard standing with his hand raised and smiling in front of a colonial officer in uniform, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2304,B1_Ramakatane_02_25,ark:/21198/z1h7277r,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_025.tif,,Ramakatane Archive (Lesotho National Museum),"A young King Moshoeshoe II with a shaved beard dressed in a three piece suit with checked waistcoat, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2305,B1_Ramakatane_02_26,ark:/21198/z1ck05ww,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_026.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II in his youth, dressed in a suit and v-neck sweater and standing in front of a pine tree shrub",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2306,B1_Ramakatane_02_27,ark:/21198/z17s9f6g,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_027.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II and wrapped up in a Seanamarena with pink and blue detail, photographed at the Royal Palace",1980,1980,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2307,B1_Ramakatane_02_28,ark:/21198/z1418pjz,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_028.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II walking past two parked cars next to a colonial administrator with a woman wearing a Mokorotlo hat and holding a purse standing to the side, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2308,B1_Ramakatane_02_29,ark:/21198/z1087xss,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_029.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II walking down the stairs of the King Moshoeshoe monument dressed in his military regalia and flanked by Prime Minister Leabua Jonathan wrapped in a blanket and several officials, photographed at Sefikeng sa Morena Moshoeshoe in Maseru",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2309,B1_Ramakatane_02_30,ark:/21198/z1vh7f9w,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_030.tif,,Ramakatane Archive (Lesotho National Museum),"A young Prince Mohato in a suit and tie holding a candle with a rosary around his neck standing next to his uncle Chief Thoko Griffith in a three piece suit, photographed on location",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2310,B1_Ramakatane_02_31,ark:/21198/z1qr6ph8,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_031.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II and Queen 'Mamohato dressed in their bridal attire on their wedding day and walking before a crowd, photographed on location",1962,1962,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2311,B1_Ramakatane_02_32,ark:/21198/z1m05xvr,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_032.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II dressed in his military regalia and walking through a military parade with the soldiers facing in his direction, photographed on location",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2312,B1_Ramakatane_02_33,ark:/21198/z1gb3wgv,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_033.tif,,Ramakatane Archive (Lesotho National Museum),"Side shot of His Majesty King Moshoeshoe II with a shaved beard during his younger years, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2313,B1_Ramakatane_02_34,ark:/21198/z1bk34td,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_034.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of a very young beardless King Moshoeshoe II with his head turned to face the camera, photographed on location",1955,1955,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2314,B1_Ramakatane_02_35,ark:/21198/z16t2d50,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_035.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King moshoeshoe II smiling with his head facing down next to Prime Minister Leabua Jonathan seated with his hat on his lap, photographed on location",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2315,B1_Ramakatane_02_36,ark:/21198/z1321nd4,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_036.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II bowing his respect in front of two wreaths placed at the Makoanyane square memorial, photographed at the Makoanyane square in Maseru",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2316,B1_Ramakatane_02_37,ark:/21198/z1z914vx,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_037.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II standing next to an archbishop and Queen 'Mants'ebo wearing a Mokorotlo hat, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2317,B1_Ramakatane_02_38,ark:/21198/z1tj0d35,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_038.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II standing with a closed mouth smile between two men in suits, photographed on location",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2318,B1_Ramakatane_02_39,ark:/21198/z1pr9ndb,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_039.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II dressed in his military regalia and smiling with his head bowed next to Prime Minister Leabua Jonathan dressed in a three piece suit, photographed on location",1973,1973,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2319,B1_Ramakatane_02_40,ark:/21198/z1k37m26,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_040.tif,,Ramakatane Archive (Lesotho National Museum),"His Majesty King Moshoeshoe II reading a speech from a makeshift platform in front of an onlooking crowd seated and standing in the field around him, photographed on location",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2320,B1_Ramakatane_02_41,ark:/21198/z1fb6vdc,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_041.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II with a beard looking directly into the camera, photographed at the Royal Palace",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2321,B1_Ramakatane_02_42,ark:/21198/z19k63qg,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_042.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II with a beard looking directly into the camera, photographed at the Royal Palace",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2322,B1_Ramakatane_02_43,ark:/21198/z15t5c05,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_043.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of His Majesty King Moshoeshoe II with a beard looking directly into the camera, photographed at the Royal Palace",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2323,B1_Ramakatane_02_44,ark:/21198/z1224m6v,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_044.tif,,Ramakatane Archive (Lesotho National Museum),"A young King Moshoeshoe II with a shaved beard dressed in a three piece suit with checked waistcoat, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2324,B1_Ramakatane_02_45,ark:/21198/z1x943p3,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_045.tif,,Ramakatane Archive (Lesotho National Museum),"A family portrait of two couples in formal clothing, amongst them Chief Mojela Mojela standing behind three boys in blazers and dress pants, photographed on location",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2325,B1_Ramakatane_02_46,ark:/21198/z1sj3c1p,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_046.tif,,Ramakatane Archive (Lesotho National Museum),"Royal family members dressed in Seanamarena blankets gathered around the grave of King Moshoeshoe I, photographed at Thaba Bosiu",1981,1981,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2326,B1_Ramakatane_02_47,ark:/21198/z1nw19nc,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_047.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of a woman seated with an infant in her lap and cuping the infant's feet, photographed on location",1973,1973,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
Work,Ramakatane archive 2327,B1_Ramakatane_02_48,ark:/21198/z1j40k08,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_b1_0002_048.tif,,Ramakatane Archive (Lesotho National Museum),"Portrait of  King Moshoeshoe II dressed in his Graduation attire and reading from a podium with graduating students seated behind him, photographed at Pius III",1965,1965,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,,
