Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract,Bucketeer State,IIIF Access URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwkw/1610kb7f,ark:/21198/zz001npwkw,,,Page,mpstills/masters/21198-zz001npwkw-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npwkw%2F1610kb7f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwkw/pw43544f,ark:/21198/zz001npwkw,,,Page,mpstills/masters/21198-zz001npwkw-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npwkw%2Fpw43544f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwqz/3f305n2x,ark:/21198/zz001npwqz,,,Page,mpstills/masters/21198-zz001npwqz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npwqz%2F3f305n2x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npwqz/zj69b801,ark:/21198/zz001npwqz,,,Page,mpstills/masters/21198-zz001npwqz-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npwqz%2Fzj69b801
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx4n/hj52387g,ark:/21198/zz001npx4n,,,Page,mpstills/masters/21198-zz001npx4n-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx4n%2Fhj52387g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx4n/mq13hf0x,ark:/21198/zz001npx4n,,,Page,mpstills/masters/21198-zz001npx4n-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx4n%2Fmq13hf0x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx55/sg96t70r,ark:/21198/zz001npx55,,,Page,mpstills/masters/21198-zz001npx55-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx55%2Fsg96t70r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx55/t032205r,ark:/21198/zz001npx55,,,Page,mpstills/masters/21198-zz001npx55-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx55%2Ft032205r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx6p/2d54q725,ark:/21198/zz001npx6p,,,Page,mpstills/masters/21198-zz001npx6p-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx6p%2F2d54q725
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx6p/v054pj37,ark:/21198/zz001npx6p,,,Page,mpstills/masters/21198-zz001npx6p-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx6p%2Fv054pj37
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx76/p494pk2x,ark:/21198/zz001npx76,,,Page,mpstills/masters/21198-zz001npx76-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx76%2Fp494pk2x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npx76/zq28gw5h,ark:/21198/zz001npx76,,,Page,mpstills/masters/21198-zz001npx76-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npx76%2Fzq28gw5h
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxgt/9t565w2v,ark:/21198/zz001npxgt,,,Page,mpstills/masters/21198-zz001npxgt-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxgt%2F9t565w2v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxgt/h971b755,ark:/21198/zz001npxgt,,,Page,mpstills/masters/21198-zz001npxgt-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxgt%2Fh971b755
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxjv/g217cn55,ark:/21198/zz001npxjv,,,Page,mpstills/masters/21198-zz001npxjv_1662206_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxjv%2Fg217cn55
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxjv/v614t63q,ark:/21198/zz001npxjv,,,Page,mpstills/masters/21198-zz001npxjv_1662214_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxjv%2Fv614t63q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxpx/1w03ff9n,ark:/21198/zz001npxpx,,,Page,mpstills/masters/21198-zz001npxpx-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxpx%2F1w03ff9n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxpx/dj05185z,ark:/21198/zz001npxpx,,,Page,mpstills/masters/21198-zz001npxpx-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxpx%2Fdj05185z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxt0/65861c1b,ark:/21198/zz001npxt0,,,Page,mpstills/masters/21198-zz001npxt0-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxt0%2F65861c1b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxt0/cm61nh3k,ark:/21198/zz001npxt0,,,Page,mpstills/masters/21198-zz001npxt0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxt0%2Fcm61nh3k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxvh/jw383c75,ark:/21198/zz001npxvh,,,Page,mpstills/masters/21198-zz001npxvh-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxvh%2Fjw383c75
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxvh/k240mf7q,ark:/21198/zz001npxvh,,,Page,mpstills/masters/21198-zz001npxvh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxvh%2Fk240mf7q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxw1/2v864424,ark:/21198/zz001npxw1,,,Page,mpstills/masters/21198-zz001npxw1_1662190_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxw1%2F2v864424
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxw1/db16tg6k,ark:/21198/zz001npxw1,,,Page,mpstills/masters/21198-zz001npxw1_1662185_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxw1%2Fdb16tg6k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxxj/b119g02z,ark:/21198/zz001npxxj,,,Page,mpstills/masters/21198-zz001npxxj-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxxj%2Fb119g02z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npxxj/vm357481,ark:/21198/zz001npxxj,,,Page,mpstills/masters/21198-zz001npxxj-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npxxj%2Fvm357481
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz1k/vb00q48b,ark:/21198/zz001npz1k,,,Page,mpstills/masters/21198-zz001npz1k-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz1k%2Fvb00q48b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz1k/zd735p3f,ark:/21198/zz001npz1k,,,Page,mpstills/masters/21198-zz001npz1k-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz1k%2Fzd735p3f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz23/5q84p02g,ark:/21198/zz001npz23,,,Page,mpstills/masters/21198-zz001npz23-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz23%2F5q84p02g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz23/xk583t17,ark:/21198/zz001npz23,,,Page,mpstills/masters/21198-zz001npz23-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz23%2Fxk583t17
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz3m/4k762z3d,ark:/21198/zz001npz3m,,,Page,mpstills/masters/21198-zz001npz3m-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz3m%2F4k762z3d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz3m/5s235v1v,ark:/21198/zz001npz3m,,,Page,mpstills/masters/21198-zz001npz3m-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz3m%2F5s235v1v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz44/4q96q968,ark:/21198/zz001npz44,,,Page,mpstills/masters/21198-zz001npz44-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz44%2F4q96q968
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz44/k9165r5t,ark:/21198/zz001npz44,,,Page,mpstills/masters/21198-zz001npz44-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz44%2Fk9165r5t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz65/mx632r68,ark:/21198/zz001npz65,,,Page,mpstills/masters/21198-zz001npz65-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz65%2Fmx632r68
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz65/sz03750z,ark:/21198/zz001npz65,,,Page,mpstills/masters/21198-zz001npz65-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz65%2Fsz03750z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz86/gd43mc2q,ark:/21198/zz001npz86,,,Page,mpstills/masters/21198-zz001npz86-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz86%2Fgd43mc2q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz86/kj757x6n,ark:/21198/zz001npz86,,,Page,mpstills/masters/21198-zz001npz86-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz86%2Fkj757x6n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz9q/br696n9r,ark:/21198/zz001npz9q,,,Page,mpstills/masters/21198-zz001npz9q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz9q%2Fbr696n9r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npz9q/jw685807,ark:/21198/zz001npz9q,,,Page,mpstills/masters/21198-zz001npz9q-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npz9q%2Fjw685807
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzb7/5x37vt36,ark:/21198/zz001npzb7,,,Page,mpstills/masters/21198-zz001npzb7-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzb7%2F5x37vt36
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzb7/98551t1w,ark:/21198/zz001npzb7,,,Page,mpstills/masters/21198-zz001npzb7-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzb7%2F98551t1w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzcr/9h20nr07,ark:/21198/zz001npzcr,,,Page,mpstills/masters/21198-zz001npzcr-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzcr%2F9h20nr07
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzcr/c935jv38,ark:/21198/zz001npzcr,,,Page,mpstills/masters/21198-zz001npzcr-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzcr%2Fc935jv38
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzd8/hz681d8s,ark:/21198/zz001npzd8,,,Page,mpstills/masters/21198-zz001npzd8-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzd8%2Fhz681d8s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzd8/p448901v,ark:/21198/zz001npzd8,,,Page,mpstills/masters/21198-zz001npzd8-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzd8%2Fp448901v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzfs/jh19ct46,ark:/21198/zz001npzfs,,,Page,mpstills/masters/21198-zz001npzfs-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzfs%2Fjh19ct46
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzfs/m898288f,ark:/21198/zz001npzfs,,,Page,mpstills/masters/21198-zz001npzfs-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzfs%2Fm898288f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzg9/cb53009w,ark:/21198/zz001npzg9,,,Page,mpstills/masters/21198-zz001npzg9-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzg9%2Fcb53009w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzg9/zn240g65,ark:/21198/zz001npzg9,,,Page,mpstills/masters/21198-zz001npzg9-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzg9%2Fzn240g65
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzht/nq97s293,ark:/21198/zz001npzht,,,Page,mpstills/masters/21198-zz001npzht-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzht%2Fnq97s293
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzht/rn56z858,ark:/21198/zz001npzht,,,Page,mpstills/masters/21198-zz001npzht-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzht%2Frn56z858
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzjb/w824tc2n,ark:/21198/zz001npzjb,,,Page,mpstills/masters/21198-zz001npzjb-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzjb%2Fw824tc2n
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzjb/ww65bq57,ark:/21198/zz001npzjb,,,Page,mpstills/masters/21198-zz001npzjb-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzjb%2Fww65bq57
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzkv/5n13ph60,ark:/21198/zz001npzkv,,,Page,mpstills/masters/21198-zz001npzkv-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzkv%2F5n13ph60
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzkv/cw64630t,ark:/21198/zz001npzkv,,,Page,mpstills/masters/21198-zz001npzkv-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzkv%2Fcw64630t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzmc/5834kd6x,ark:/21198/zz001npzmc,,,Page,mpstills/masters/21198-zz001npzmc-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzmc%2F5834kd6x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzmc/v8819z3q,ark:/21198/zz001npzmc,,,Page,mpstills/masters/21198-zz001npzmc-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzmc%2Fv8819z3q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npznw/fj96b84c,ark:/21198/zz001npznw,,,Page,mpstills/masters/21198-zz001npznw-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npznw%2Ffj96b84c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npznw/w239d157,ark:/21198/zz001npznw,,,Page,mpstills/masters/21198-zz001npznw-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npznw%2Fw239d157
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzpd/gq433h1q,ark:/21198/zz001npzpd,,,Page,mpstills/masters/21198-zz001npzpd-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzpd%2Fgq433h1q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzpd/p919d32b,ark:/21198/zz001npzpd,,,Page,mpstills/masters/21198-zz001npzpd-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzpd%2Fp919d32b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzqx/jb98r964,ark:/21198/zz001npzqx,,,Page,mpstills/masters/21198-zz001npzqx-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzqx%2Fjb98r964
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzqx/wq516z6f,ark:/21198/zz001npzqx,,,Page,mpstills/masters/21198-zz001npzqx-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzqx%2Fwq516z6f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzrf/0931qs8s,ark:/21198/zz001npzrf,,,Page,mpstills/masters/21198-zz001npzrf-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzrf%2F0931qs8s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzrf/ks40v97w,ark:/21198/zz001npzrf,,,Page,mpstills/masters/21198-zz001npzrf-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzrf%2Fks40v97w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzsz/3150q686,ark:/21198/zz001npzsz,,,Page,mpstills/masters/21198-zz001npzsz-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzsz%2F3150q686
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzsz/65737x5p,ark:/21198/zz001npzsz,,,Page,mpstills/masters/21198-zz001npzsz-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzsz%2F65737x5p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npztg/g801xk20,ark:/21198/zz001npztg,,,Page,mpstills/masters/21198-zz001npztg-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npztg%2Fg801xk20
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npztg/hp09g16q,ark:/21198/zz001npztg,,,Page,mpstills/masters/21198-zz001npztg-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npztg%2Fhp09g16q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzv0/wb56ck51,ark:/21198/zz001npzv0,,,Page,mpstills/masters/21198-zz001npzv0-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzv0%2Fwb56ck51
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npzv0/ww943k10,ark:/21198/zz001npzv0,,,Page,mpstills/masters/21198-zz001npzv0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npzv0%2Fww943k10
