"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.creation","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3mz","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR1130F4/G6030s_576_Scheda_No19.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6030s_576_Scheda_No19","","","","","","","","","","","","G6030s_576_Scheda_No19|~|DR1130F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3mz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3mz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3ng","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR1130F4/G6030s_576_Scheda_No22.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6030s_576_Scheda_No22","","","","","","","","","","","","G6030s_576_Scheda_No22|~|DR1130F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3ng","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3ng/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3p0","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR1130F4/G6030s_576_Scheda_No25.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6030s_576_Scheda_No25","","","","","","","","","","","","G6030s_576_Scheda_No25|~|DR1130F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3p0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3p0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3qh","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR1130F4/G6030s_576_Scheda_No5.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6030s_576_Scheda_No5","","","","","","","","","","","","G6030s_576_Scheda_No5|~|DR1130F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3qh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3qh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3r1","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR1130F4/G6030s_576_Scheda_No6.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6030s_576_Scheda_No6","","","","","","","","","","","","G6030s_576_Scheda_No6|~|DR1130F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3r1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3r1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3sj","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR1130F4/G6030s_576_Scheda_No7.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6030s_576_Scheda_No7","","","","","","","","","","","","G6030s_576_Scheda_No7|~|DR1130F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3sj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3sj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3t2","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR1130F4/G6030s_576_Scheda_No8.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6030s_576_Scheda_No8","","","","","","","","","","","","G6030s_576_Scheda_No8|~|DR1130F4","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3t2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3t2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3vk","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/5834_Paris_JR_1847.tif","","","","","","","cartographic","map","pd","unknown","","eng","","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Paris, 1847","","","","","Paris (France)","","5834 Paris JR 1847","","","","","5834_Paris_JR_1847|~|DR709F1","","1847","1847","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3vk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3vk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3xm","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_100_CT_1925.tif","","","","","","","cartographic","map|~|Road maps.","unknown","unknown","","fre","Roads--France--Maps","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carte Taride - Environs de Paris 50 kil - Routière","","","","","Paris (France)","","","","","","Map Tarride - Around Paris 50 kil - Road","G5834_Paris_100_CT_1925|~|DR709F1","","1925","1925","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3xm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3xm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz3z4","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_10_7_Patte_1765.tif","","","","","","","cartographic","map","unknown","unknown","","fre","City planning--France--Paris--Maps.|~|France--Maps--Early works to 1800","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Partie du Plan Général de Paris, ou l'on a Tracé les Differences Emplacemens qui ont été choisis pour Placer la Statue Equestre du Roi.","","","","","Paris (France)","","","","","","Part of the General Plan of Paris.","G5834_Paris_10_7_Patte_1765|~|DR709F1","","[1765]","1765","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz3z4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz3z4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz404","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_10_HUP_1754_1970.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5834_Paris_10_HUP_1754_1970","","","","","","","","","","","","G5834_Paris_10_HUP_1754_1970|~|DR709F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz404","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz404/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz41n","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_1575.tif","","","","","","","cartographic","map","unknown","unknown","","lat","Early maps|~|France--Maps--Early works to 1800","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Lvtetia Vulgo Paris Anno 1575","","","","","Paris (France)","","","","","","","G5834_Paris_1575|~|DR709F1","","1575","1575","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz41n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz41n/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz425","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_1618.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan de Paris en 1618 par Visscher","","","","","","","G5834 .Paris 1618","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3739562","","","G5834_Paris_1618|~|DR709F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz425","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz425/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz43p","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_16_LG_ND.tif","","","","","","","cartographic","map","unknown","unknown","","fre","City planning--France--Paris--Maps.","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan de Paris Divisé En 20 Arrondis Sements","","","","","Paris (France)","","","","","","","G5834_Paris_16_LG_ND|~|DR709F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz43p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz43p/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz446","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_PARIS_1754.tif","","","","","","","cartographic","map","unknown","unknown","","eng|~|fre","City planning--France--Paris--Maps.","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","A Plan of Paris. This Survey has been Reduced to the Same Scale as that of London","","","","","Paris (France)","","","","","","","G5834_PARIS_1754|~|DR709F1","","1754","1754","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz446","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz446/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz467","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_30_1815.tif","","","","","","","cartographic","map","public domain","","","fre","Military maps","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carte Militaire des Environs de Paris Relative aux Travaux de Défense éxécutés Projetés en 1813","","","","","Paris (France)","","","","","","Military Map of surroundings Paris Relative to work executed yet Projected Defense in 1813","G5834_Paris_30_1815|~|DR709F1","","1815","1815","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz467","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz467/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz47r","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_50_GSGS_1943.tif","","","","","","","cartographic","map","copyrighted","","John Bartholomew and Son.","eng","","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Paris","","","","","Paris (France)","","","","","","","G5834_Paris_50_GSGS_1943|~|DR709F1","","1943","1943","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz47r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz47r/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz488","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_A3_NS_Jules_Arnout.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5834_Paris_A3_NS_Jules_Arnout","","","","","","","","","","","","G5834_Paris_A3_NS_Jules_Arnout|~|DR709F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz488","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz488/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz49s","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_A3_NS_Jules_ArnoutNo2.tif","","","","","","","cartographic","map","unknown","unknown","Historic Urban Plans (Firm).","fre","Maps--Facsimiles","","France--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Voyage Aérien en France","","","","","France","","","","","","Air Travel in France","G5834_Paris_A3_NS_Jules_ArnoutNo2|~|DR709F1","","1973|~|[1845]","1973","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz49s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz49s/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4b9","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_A3_NS_Matthaeus_Merian_1620.tif","","","","","","","cartographic","map|~|Pictorial maps.","unknown|~|public domain","unknown","Historic Urban Plans (Firm).","eng","--Maps, Pictorial|~|Maps--Facsimiles","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Paris Matthaeus Merian","","","","","Paris (France)","","","","","","","G5834_Paris_A3_NS_Matthaeus_Merian_1620|~|DR709F1","","1964|~|1620","1964","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4b9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4b9/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4ct","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_A3_NS_Visscher_1618.tif","","","","","","","cartographic","map|~|Pictorial maps.","unknown","unknown","","lat","Early maps--Facsimiles","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Lutetia Parisiorum Urbs, Toto Orbe Celeberrima Notissimaque, Caput Regni Franciae.","","","","","Paris (France)","","","","","","","G5834_Paris_A3_NS_Visscher_1618|~|DR709F1","","1968|~|1618","1968","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4ct","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4ct/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4db","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_A5_DRR_1930.tif","","","","","","","cartographic","map|~|Pictorial maps.","copyrighted","","","eng|~|fre","--Maps, Pictorial","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Paris","","","","","Paris (France)","","","","","","","G5834_Paris_A5_DRR_1930|~|DR709F1","","1930","1930","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4db","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4db/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4fv","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_Environs_Cassini_Ca_1756.tif","","","","","","","cartographic","map","unknown","unknown","","fre","France--Maps--Early works to 1800","","France--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carte de France Levee Par Ordre du Roy Premiere Feuille","","","","","France","","","","","","","G5834_Paris_Environs_Cassini_Ca_1756|~|DR709F1","","1756","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4fv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4fv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4gc","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_I5_AT.tif","","","","","","","cartographic","map","unknown","unknown","","fre","City planning--France--Paris--Maps.","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan de Paris Nouvelle édition","","","","","Paris (France)","","","","","","","G5834_Paris_I5_AT|~|DR709F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4gc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4gc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4hw","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_IC_De_la_Cite_HUP_1759_1980.tif","","","","","","","cartographic","map","unknown","unknown","","fre","City planning--France--Paris--Maps.","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan Detaillé de la Cité Dedié a Mesfire Louis Bafile de Bernage","","","","","Paris (France)","","","","","","","G5834_Paris_IC_De_la_Cite_HUP_1759_1980|~|DR709F1","","1980|~|1754","1980","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4hw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4hw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4kx","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_NS_HUP_1572_1970.tif","","","","","","","cartographic","map","unknown","unknown","Historic Urban Plans (Firm).","lat","France--Maps--Early works to 1800--Facsimiles","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","[Pictorial map of Paris]","","","","","Paris (France)","","","","","","","G5834_Paris_NS_HUP_1572_1970|~|DR709F1","","1970|~|1572","1970","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4kx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4kx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4nz","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_NS_Munster_1550.tif","","","","","","","cartographic","map|~|Pictorial maps.","unknown","unknown","","eng","France--Maps--Early works to 1800","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Paris About 1550","","","","","Paris (France)","","","","","","","G5834_Paris_NS_Munster_1550|~|DR709F1","","1550","1550","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4nz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4nz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4q0","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_P2_30_TCS_1920A.tif","","","","","","","cartographic","map","unknown","unknown","","eng","City planning--France--Paris--Maps.","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Cook's Plan of Paris","","","","","Paris (France)","","","","","","","G5834_Paris_P2_30_TCS_1920A|~|DR709F1","","[1920]","1920","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4q0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4q0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4s1","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_P2_30_TCS_1920BNo2.tif","","","","","","","cartographic","text|~|map","unknown","unknown","","eng","","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Cook's Tours and Travel Service","","","","","Paris (France)","","","","","","","G5834_Paris_P2_30_TCS_1920BNo2|~|DR709F1","","1920","1920","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4s1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4s1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz4v2","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR709F1/G5834_Paris_R4_25_USCE_1857.tif","","","","","","","cartographic","map","unknown","unknown","","eng","City planning--France--Paris--Maps.","","Paris (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Plan of the Fortifications of Paris.","","","","","Paris (France)","","","","","","","G5834_Paris_R4_25_USCE_1857|~|DR709F1","","1857","1857","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz4v2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz4v2/manifest"
