"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.other","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Date.creation","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h7250","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_H2_1M_OSS_1943.tif","","","","","","","cartographic","map","unknown","unknown","","","eng","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mines and Major Prospects- Argentina","1943","","","","","Argentina","","","","","","","G5351_H2_1M_OSS_1943|~|DR728F2","","1943","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h7250","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h7250/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h726h","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_HI_2_5M_MA_DMGH_1908.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Camara Argentina de Mineria","1908","","","","","Argentina","","","","","","","G5351_HI_2_5M_MA_DMGH_1908|~|DR728F2","","1908","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h726h","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h726h/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h7271","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_HI_7_5M_DGMG_1945.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Camara Argentina de Mineria","1945","","","","","Argentina","","","","","","","G5351 HI 7 5M DGMG 1945|~|DR728F2","","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h7271","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h7271/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h728j","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J1_1_1M_MA_1910.tif","","","","","","","cartographic","map|~|statistics","unknown","unknown","","","","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Republica Argentina Dirreccion de Estadistica y e Rural 1910","1910","","","","","Argentina","","","","","","","G5351_J1_1_1M_MA_1910|~|DR728F2","","1910","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h728j","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h728j/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h7292","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J5_112M_OSS_1944.tif","","","","","","","cartographic","map","copyrighted","unknown","","","eng","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Goats","1944","","","","","Argentina","","","","","","","G5351_J5_112M_OSS_1944|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h7292","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h7292/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72bk","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J5_112M_OSS_1944g.tif","","","","","","","cartographic","map","copyrighted","unknown","","","eng","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Goats","1944","","","","","Argentina","","","","","","","G5351_J5_112M_OSS_1944g|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72bk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72bk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72c3","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J5_112M_OSS_1944s.tif","","","","","","","cartographic","map","unknown","unknown","","","eng","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Swine","1944","","","","","Argentina","","","","","","","G5351_J5_112M_OSS_1944s|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72c3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72c3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72dm","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J5_11_2M_OSS_1944h.tif","","","","","","","cartographic","map","copyrighted","unknown","","","eng","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Horses","1944","","","","","Argentina","","","","","","","G5351_J5_11_2M_OSS_1944h|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72dm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72dm/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72f4","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J5_NS_CSPG_1931.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5351_J5_NS_CSPG_1931","","","","","","","","","","","","","G5351_J5_NS_CSPG_1931|~|DR728F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72f4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72f4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72gn","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J6I_112M_OSS_1944.tif","","","","","","","cartographic","map","copyrighted","unknown","","","eng","Agriculture--Argentina--Maps.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Oats","1944","","","","","Argentina","","","","","","","G5351_J6I_112M_OSS_1944|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72gn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72gn/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72h5","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J6_112M_OSS_1944.tif","","","","","","","cartographic","map","copyrighted","unknown","","","eng","Agriculture--Argentina--Maps.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Flax","1944","","","","","Argentina","","","","","","","G5351_J6_112M_OSS_1944|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72h5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72h5/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72jp","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J6_11_2m_OSS_1944.tif","","","","","","","cartographic","map","copyrighted|~|unknown","unknown","","","spa","Agriculture--Argentina--Maps.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Corn","1944","","","","","Argentina","","","","","","","G5351_J6_11_2m_OSS_1944|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72jp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72jp/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72k6","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_J6_11_2M_OSS_1944a.tif","","","","","","","cartographic","map|~|Thematic maps.","copyrighted","unknown","","","spa","Agriculture--Argentina--Maps.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Alfalfa","","","","","","Argentina","","","","","","","G5351_J6_11_2M_OSS_1944a|~|DR728F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72k6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72k6/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72mq","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_JI_1_1M_DERE_1925.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Republica Argentina","1925","","","","","Argentina","","","","","","","G5351_JI_1_1M_DERE_1925|~|DR728F2","","1925","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72mq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72mq/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72n7","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P2_4_DNV_1944.tif","","","","","","","cartographic","map","unknown","unknown","","","eng","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa de la Republica Argentina","1944","","","","","Argentina","","","","","","","G5351_P2_4_DNV_1944|~|DR728F2","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72n7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72n7/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72pr","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_25M_GPN_1909.tif","","","","","","","cartographic","map","unknown","unknown","","","eng","Railroads--Argentina--Maps.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Map of Railways of Argentine Republic","1909","","","","","Argentina","","","","","","","G5351_P3_25M_GPN_1909|~|DR728F2","","1909","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72pr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72pr/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72q8","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_32M_OSS_1943.tif","","","","","","","cartographic","map","unknown","unknown","","","","Railroads--Argentina--Maps.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Railways of Argentina","1943","","","","","Argentina","","","","","","","G5351_P3_32M_OSS_1943|~|DR728F2","","1943","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72q8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72q8/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72rs","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_32M_OSS_1943_sheet2.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5351_P3_32M_OSS_1943_sheet2","","","","","","","","","","","","","G5351_P3_32M_OSS_1943_sheet2|~|DR728F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72rs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72rs/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72s9","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_32M_OSS_1943_sheet3.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5351_P3_32M_OSS_1943_sheet3","","","","","","","","","","","","","G5351_P3_32M_OSS_1943_sheet3|~|DR728F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72s9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72s9/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72tt","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_1M_DMG_1934.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","","","Buenos Aires (Argentina)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Buenos Aires I","1934","","","","","Argentina","","","","","","","G5352_1M_DMG_1934|~|DR728F2","","1934","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72tt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72tt/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72vb","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_350_Neptunia_1928.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","","","Paraná (Argentina)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Delta del Parana y sus Alrededores","1928","","","","","Argentina","","","","","","","G5352_350_Neptunia_1928|~|DR728F2","","1928","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72vb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72vb/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72wv","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_50_DGMGH_1913.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","","","Argentina--Maps, Topographic.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","República Arentina","1913","","","","","Argentina","","","","","","","DR728F2|~|G5352_50_DGMGH_1913","","1913","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72wv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72wv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72xc","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_C18_12M.tif","","","","private","","","cartographic","map","unknown","unknown","","","spa","Argentina--Maps, Topographic.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Perfil Transversal a Través Territorio Argentino","","","","","","Argentina","","","","","","","G5352_C18_12M|~|DR728F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72xc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72xc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h72zw","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_G5_80_NP_ND.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","Mines and mineral resources--Argentina--Jujuy (Province)--Maps.","","Argentina--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Bosquejo Topografico y Geologico de los Yacimientos Aluvionales de Estaño del Oro","","","","","","Argentina","","","","","","","G5352 G580 NP ND|~|DR728F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h72zw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h72zw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h730w","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_Jujuy_600_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","spa","Mines and mineral resources--Argentina--Jujuy (Province)--Maps.","","Jujuy (Argentina : Province)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Region de los Yacimientos Aluviolales de Estaño y Oro en la Provincia de Jujuy","","","","","","Argentina","","","","","","","G5352_Jujuy_600_NP_ND|~|DR728F2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h730w","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h730w/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h732x","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_P2_1_5m_ACA_1941.tif","","","","private","","","cartographic","map","unknown","unknown","","","spa","","","Mendoza (Argentina)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Provincia de Mendoza","1941","","","","","Argentina","","","","","","","G5352_P2_1_5m_ACA_1941|~|DR728F2","","1941","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h732x","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h732x/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h733f","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR728F2/G5352_P3_FCC_1932.tif","","","","","","","cartographic","map","unknown","unknown","","","spa","","","Córdoba (Argentina : Province)--Road maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Ferrocarril Central de Córdoba","1932","","","","","Argentina","","","","","","","G5352_P3_FCC_1932|~|DR728F2","","1932","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h733f","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h733f/manifest"
