"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz000s07mj","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07mj-1-master.tif","","","223","","","text","","","","","","Page 167","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07mj",""
"Picart (Bernard) Collection","ark:/21198/zz000s07n2","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07n2-1-master.tif","","","224","","","text","","","","","","Page 168","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07n2",""
"Picart (Bernard) Collection","ark:/21198/zz000s07pk","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07pk-1-master.tif","","","225","","","text","","","","","","Page 169","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07pk",""
"Picart (Bernard) Collection","ark:/21198/zz000s07q3","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07q3-1-master.tif","","","226","","","text","","","","","","Page 170","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07q3",""
"Picart (Bernard) Collection","ark:/21198/zz000s07rm","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07rm-1-master.tif","","","227","","","text","","","","","","Page 171","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07rm",""
"Picart (Bernard) Collection","ark:/21198/zz000s07s4","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07s4-1-master.tif","","","228","","","text","","","","","","Page 172","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07s4",""
"Picart (Bernard) Collection","ark:/21198/zz000s07tn","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07tn-1-master.tif","","","229","","","text","","","","","","Page 173","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07tn",""
"Picart (Bernard) Collection","ark:/21198/zz000s07v5","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07v5-1-master.tif","","","230","","","text","","","","","","Page 174","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07v5",""
"Picart (Bernard) Collection","ark:/21198/zz000s07wp","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07wp-1-master.tif","","","231","","","text","","","","","","Page 175","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07wp",""
"Picart (Bernard) Collection","ark:/21198/zz000s07x6","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07x6-1-master.tif","","","232","","","text","","","","","","Page 176","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07x6",""
"Picart (Bernard) Collection","ark:/21198/zz000s07zq","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s07zq-1-master.tif","","","233","","","text","","","","","","Page 177","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s07zq",""
"Picart (Bernard) Collection","ark:/21198/zz000s080q","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s080q-1-master.tif","","","234","","","text","","","","","","Page 178","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s080q",""
"Picart (Bernard) Collection","ark:/21198/zz000s0817","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0817-1-master.tif","","","235","","","text","","","","","","Page 179","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0817",""
"Picart (Bernard) Collection","ark:/21198/zz000s082r","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s082r-1-master.tif","","","236","","","text","","","","","","Page 180","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s082r",""
"Picart (Bernard) Collection","ark:/21198/zz000s0838","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0838-1-master.tif","","","237","","","text","","","","","","Page 181","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0838",""
"Picart (Bernard) Collection","ark:/21198/zz000s084s","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s084s-1-master.tif","","","238","","","text","","","","","","Page 182","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s084s",""
"Picart (Bernard) Collection","ark:/21198/zz000s0859","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0859-1-master.tif","","","239","","","text","","","","","","Page 183","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0859",""
"Picart (Bernard) Collection","ark:/21198/zz000s086t","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s086t-1-master.tif","","","240","","","text","","","","","","Page 184","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s086t",""
"Picart (Bernard) Collection","ark:/21198/zz000s087b","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s087b-1-master.tif","","","241","","","text","","","","","","Page 185","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s087b",""
"Picart (Bernard) Collection","ark:/21198/zz000s088v","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s088v-1-master.tif","","","242","","","text","","","","","","Page 186","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s088v",""
"Picart (Bernard) Collection","ark:/21198/zz000s089c","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s089c-1-master.tif","","","243","","","text","","","","","","Page 187","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s089c",""
"Picart (Bernard) Collection","ark:/21198/zz000s08bw","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08bw-1-master.tif","","","244","","","text","","","","","","Page 188","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08bw",""
"Picart (Bernard) Collection","ark:/21198/zz000s08cd","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08cd-1-master.tif","","","245","","","text","","","","","","Page 189","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08cd",""
"Picart (Bernard) Collection","ark:/21198/zz000s08dx","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08dx-1-master.tif","","","246","","","text","","","","","","Page 190","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08dx",""
"Picart (Bernard) Collection","ark:/21198/zz000s08ff","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08ff-1-master.tif","","","247","","","text","","","","","","Page 191","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08ff",""
"Picart (Bernard) Collection","ark:/21198/zz000s08gz","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08gz-1-master.tif","","","248","","","text","","","","","","Page 192","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08gz",""
"Picart (Bernard) Collection","ark:/21198/zz000s08hg","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08hg-1-master.tif","","","249","","","text","","","","","","Page 193","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08hg",""
"Picart (Bernard) Collection","ark:/21198/zz000s08j0","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08j0-1-master.tif","","","250","","","text","","","","","","Page 194","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08j0",""
"Picart (Bernard) Collection","ark:/21198/zz000s08kh","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08kh-1-master.tif","","","251","","","text","","","","","","Page 195","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08kh",""
"Picart (Bernard) Collection","ark:/21198/zz000s08m1","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08m1-1-master.tif","","","252","","","text","","","","","","Page 196","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08m1",""
"Picart (Bernard) Collection","ark:/21198/zz000s08nj","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08nj-1-master.tif","","","253","","","text","","","","","","Page 197","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08nj",""
"Picart (Bernard) Collection","ark:/21198/zz000s08p2","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08p2-1-master.tif","","","254","","","text","","","","","","Page 198","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08p2",""
"Picart (Bernard) Collection","ark:/21198/zz000s08qk","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08qk-1-master.tif","","","255","","","text","","","","","","Page 001","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08qk",""
"Picart (Bernard) Collection","ark:/21198/zz000s08r3","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08r3-1-master.tif","","","256","","","text","","","","","","Page 002","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08r3",""
"Picart (Bernard) Collection","ark:/21198/zz000s08sm","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08sm-1-master.tif","","","257","","","text|~|still image","","","","","","Page 003","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08sm",""
"Picart (Bernard) Collection","ark:/21198/zz000s08t4","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08t4-1-master.tif","","","258","","","text","","","","","","Page 004","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08t4",""
"Picart (Bernard) Collection","ark:/21198/zz000s08vn","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08vn-1-master.tif","","","259","","","text","","","","","","Page 005","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08vn",""
"Picart (Bernard) Collection","ark:/21198/zz000s08w5","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08w5-1-master.tif","","","260","","","text","","","","","","Page 006","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08w5",""
"Picart (Bernard) Collection","ark:/21198/zz000s08xp","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08xp-1-master.tif","","","261","","","text","","","","","","Page 007","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08xp",""
"Picart (Bernard) Collection","ark:/21198/zz000s08z6","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s08z6-1-master.tif","","","262","","","text","","","","","","Page 008","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s08z6",""
"Picart (Bernard) Collection","ark:/21198/zz000s0906","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0906-1-master.tif","","","263","","","text","","","","","","Page 009","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0906",""
"Picart (Bernard) Collection","ark:/21198/zz000s091q","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s091q-1-master.tif","","","264","","","text","","","","","","Page 010","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s091q",""
"Picart (Bernard) Collection","ark:/21198/zz000s0927","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0927-1-master.tif","","","265","","","text","","","","","","Page 011","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0927",""
"Picart (Bernard) Collection","ark:/21198/zz000s0vxw","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0vxw-1-master.tif","","","266","","","text","","","","","","Page 012","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0vxw",""
"Picart (Bernard) Collection","ark:/21198/zz000s0vzd","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0vzd-1-master.tif","","","267","","","text","","","","","","Page 013","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0vzd",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w0d","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w0d-1-master.tif","","","268","","","text","","","","","","Page 014","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w0d",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w1x","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w1x-1-master.tif","","","269","","","text","","","","","","Page 015","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w1x",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w2f","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w2f-1-master.tif","","","270","","","text","","","","","","Page 016","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w2f",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w3z","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w3z-1-master.tif","","","271","","","text","","","","","","Page 017","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w3z",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w4g","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w4g-1-master.tif","","","272","","","text","","","","","","Page 018","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w4g",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w50","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w50-1-master.tif","","","273","","","text|~|still image","","","","","","Page 019","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w50",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w6h","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w6h-1-master.tif","","","274","","","text","","","","","","Page 020","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w6h",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w71","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w71-1-master.tif","","","275","","","text","","","","","","Page 021","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w71",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w8j","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w8j-1-master.tif","","","276","","","text","","","","","","Page 022","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w8j",""
"Picart (Bernard) Collection","ark:/21198/zz000s0w92","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0w92-1-master.tif","","","277","","","text","","","","","","Page 023","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0w92",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wbk","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wbk-1-master.tif","","","278","","","text","","","","","","Page 024","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wbk",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wc3","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wc3-1-master.tif","","","279","","","text","","","","","","Page 025","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wc3",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wdm","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wdm-1-master.tif","","","280","","","text","","","","","","Page 026","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wdm",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wf4","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wf4-1-master.tif","","","281","","","still image","","","","","","La SALE de L'INQUISITION.","r","","La SALE de L'INQUISITION.Diverses Manieres dont le St. OFICE fait donner la QUESTION.B. Picart sculp. dir. 1722.","Page 026a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wf4",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wgn","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wgn-1-master.tif","","","282","","","text","","","","","","Page 026b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wgn",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wh5","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wh5-1-master.tif","","","283","","","text","","","","","","Page 027","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wh5",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wjp","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wjp-1-master.tif","","","284","","","text","","","","","","Page 028","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wjp",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wk6","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wk6-1-master.tif","","","285","","","still image","","","","","","JUGEMENT de L'INQUISITION dans la grande Place de MADRID.","r","","JUGEMENT de L'INQUISITION dans la grande Place de MADRID.A. Le Roi, et la Reine. &c.B. Le Grand Inquisiteur.C. Les Conseillers de l'Inquisition.D. Place de quelques Grands d'Espagne Familiers de l'Inquisition.E. Place des Criminels, chacun avec deux Familiers de l'Inquisition, et plusieurs Moines de diferens Ordres.F. Deux Cages, où l'on met les Criminels pendant la lecture de leur Sentence.G. Autel ou l'on dit la Messe.H.H. L'Etendart de l'Inquisition, et la Croix Verte.I. La Chaire du Predicateur.K.K. Deux Chaires pour ceux qui lisent les Sentences.L. Effigies de Carton representant ceux qui sont morts en prison, ou qui se sont sauvez de prison.La PROCESSION de L'INQUISITION, a Goa.A. L'Etendart de L'Inquisition.B. Les Dominicains.C. Les Criminels qui ont évité le feu par la confession.D. Les Criminels qui ont évité le feu par la confession apres leur condamnation.E. Crusifix qui tourne le dos à ceux qui doivent être brulez.F. Criminels qui doivent être brulez.G. Effigies de ceux qui sont morts en prison.H. Le Grand Inquisiteur.B. Picart sculp. direxit. 1723.","Page 028a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wk6",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wmq","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wmq-1-master.tif","","","286","","","text","","","","","","Page 028b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wmq",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wn7","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wn7-1-master.tif","","","287","","","text","","","","","","Page 029","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wn7",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wpr","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wpr-1-master.tif","","","288","","","text","","","","","","Page 030","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wpr",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wq8","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wq8-1-master.tif","","","289","","","text","","","","","","Page 031","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wq8",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wrs","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wrs-1-master.tif","","","290","","","text","","","","","","Page 032","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wrs",""
"Picart (Bernard) Collection","ark:/21198/zz000s0ws9","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0ws9-1-master.tif","","","291","","","text","","","","","","Page 033","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0ws9",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wtt","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wtt-1-master.tif","","","292","","","text","","","","","","Page 034","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wtt",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wvb","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wvb-1-master.tif","","","293","","","text","","","","","","Page 035","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wvb",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wwv","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wwv-1-master.tif","","","294","","","text","","","","","","Page 036","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wwv",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wxc","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wxc-1-master.tif","","","295","","","text|~|still image","","","","","","Page 037","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wxc",""
"Picart (Bernard) Collection","ark:/21198/zz000s0wzw","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0wzw-1-master.tif","","","296","","","text","","","","","","Page 038","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0wzw",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x0w","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x0w-1-master.tif","","","297","","","text","","","","","","Page 039","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x0w",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x1d","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x1d-1-master.tif","","","298","","","text","","","","","","Page 040","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x1d",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x2x","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x2x-1-master.tif","","","299","","","text","","","","","","Page 041","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x2x",""
