Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Rights.rightsHolderContact,Name.repository,Subject,Rights.copyrightStatus,Publisher.publisherName,Name.designer,Name.creator,Name.contributor,Format.extent,AltTitle.other,AltIdentifier.local,Relation.isPartOf,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Description.note,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141kwg,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141kwg-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_10.tif,"Edward Ross Roybal Papers, 1953-1829",1958,CSRC_ROYBAL-HAYNES_1958_10.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141kwg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141kwg/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141kx0,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141kx0-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_12.tif,"Edward Ross Roybal Papers, 1953-1828",1958,CSRC_ROYBAL-HAYNES_1958_12.tif,,,,Certificate of Appreciation,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141kx0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141kx0/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141kzh,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141kzh-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_17.tif,"Edward Ross Roybal Papers, 1953-1827",1958,CSRC_ROYBAL-HAYNES_1958_17.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141kzh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141kzh/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141m0h,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141m0h-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_08.tif,"Edward Ross Roybal Papers, 1953-1826",1958,CSRC_ROYBAL-HAYNES_1958_08.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141m0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141m0h/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141n42,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141n42-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_24.tif,"Edward Ross Roybal Papers, 1953-1825",1958,CSRC_ROYBAL-HAYNES_1958_24.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141n42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141n42/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141n5k,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141n5k-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_26.tif,"Edward Ross Roybal Papers, 1953-1824",1958,CSRC_ROYBAL-HAYNES_1958_26.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141n5k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141n5k/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141n63,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141n63-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_27.tif,"Edward Ross Roybal Papers, 1953-1823",1958,CSRC_ROYBAL-HAYNES_1958_27.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141n63,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141n63/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141n84,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141n84-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_22.tif,"Edward Ross Roybal Papers, 1953-1822",1958,CSRC_ROYBAL-HAYNES_1958_22.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141n84,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141n84/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141n9n,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141n9n-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_23.tif,"Edward Ross Roybal Papers, 1953-1821",1958,CSRC_ROYBAL-HAYNES_1958_23.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141n9n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141n9n/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141nb5,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141nb5-1-master.tif,private,,,,still image,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_28.tif,"Edward Ross Roybal Papers, 1953-1820",1958,CSRC_ROYBAL-HAYNES_1958_28.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141nb5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141nb5/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141ncp,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141ncp-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,,"Edward Ross Roybal Papers, 1953-1819",1958,CSRC_ROYBAL-HAYNES_1958_25.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141ncp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141ncp/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141nd6,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141nd6-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_19.tif,"Edward Ross Roybal Papers, 1953-1818",1958,CSRC_ROYBAL-HAYNES_1958_19.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141nd6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141nd6/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141nfq,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141nfq-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_21.tif,"Edward Ross Roybal Papers, 1953-1817",1958,CSRC_ROYBAL-HAYNES_1958_21.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141nfq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141nfq/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141p10,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141p10-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_34.tif,"Edward Ross Roybal Papers, 1953-1816",1958,CSRC_ROYBAL-HAYNES_1958_34.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141p10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141p10/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141p31,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141p31-1-master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1959_02.tif,"Edward Ross Roybal Papers, 1953-1815",1959,CSRC_ROYBAL-HAYNES_1959_02.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141p31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141p31/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz00141p4j,ark:/21198/zz000s3hxd,2,Completed,Work,csrc/masters/21198-zz00141p4j-1-master.tif,private,,,,still image,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1958_30.tif,"Edward Ross Roybal Papers, 1953-1814",1958,CSRC_ROYBAL-HAYNES_1958_30.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00141p4j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00141p4j/manifest
