Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Subject,Name.subject,Name.author,Name.creator,Name.correspondent,Name.interviewee,Name.compiler,Coverage.geographic,Name.sponsor,Rights.servicesContact,Rights.rightsHolderName,Name.repository,Name.photographer,Name.interviewer,Language,Alt ID.local,Format.dimensions,Date.normalized,Description.note,Relation.isPartOf,Title,Date.creation,Format.extent,Description.caption,Alt ID.issueNo,Description.contents,AltTitle.uniform,Description.latitude,Description.longitude,Alt ID.oclc,Alt ID.url,Description.abstract,Opac url,AltTitle.other,Bucketeer State,IIIF Access URL
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pb2f,ark:/21198/zz0017pb1x,2,Completed,Page,bunche/masters/21198-zz0017pb2f_717893_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",Success|~|African American men,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b126_f36_9|~|clusc_1_1_00018212a,27 x 21 cm.,1960-03-10,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1960 March 10, New York, N.Y. to Mr. Marcellus Butler, Washington, D.C.","March 10, 1960",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pb2f
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pb8j,ark:/21198/zz0017pb71,2,Completed,Page,bunche/masters/21198-zz0017pb8j_717926_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|African American civil rights workers,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f33_7|~|clusc_1_1_00018215a,28 x 22 cm.,1965-03-10,Digitization took place as part of the California Cultures Project.|~|Includes a few handwritten remarks at the bottom of the page,http://calcultures.cdlib.org,"Letter, 1965 March 10, New York, N.Y. to Miss Margaret Allen and Miss Agnes Cross, Washington, D.C.","March 10, 1965",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pb8j
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pbh5,ark:/21198/zz0017pbbk,2,Completed,Page,bunche/masters/21198-zz0017pbh5_717971_master.tif,1,,,text,,,,,telegrams,"Regents of the University of California, UCLA Library.",African American civil rights workers--Southern States,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018216a|~|uclamss_2051_b176_f1_5.5,28 x 22 cm.,1957-01-08,Typescript transcript of telegram (night letter)|~|Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Telegram, 1957 January 8, New York, N.Y. to the Reverends Martin Luther King, G. K. Steele and Erle Shuttlesworth, Atlanta, Ga.","January 8, 1957",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pbh5
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pbq8,ark:/21198/zz0017pbdm,2,Completed,Page,bunche/masters/21198-zz0017pbq8_718020_master.tif,1,,,text,,,,,press releases,"Regents of the University of California, UCLA Library.",,United Nations. Security Council,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Middle East--Politics and government,United Nations. Dept. of Public Information,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,"Box 84, Folder 7|~|uclamss_2051_b101_f15_1-1|~|clusc_1_1_00018276a",31.5 x 20.5 cm.,1949-08-04,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Statement by Dr. Ralph J. Bunche, UN Acting Mediator on Palestine, before the Security Council on 4 August 1949; page 1","August 4, 1949",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pbq8
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pbrs,ark:/21198/zz0017pbdm,2,Completed,Page,bunche/masters/21198-zz0017pbrs_718028_master.tif,2,,,text,,,,,press releases,"Regents of the University of California, UCLA Library.",,United Nations. Security Council,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Middle East--Politics and government,United Nations. Dept. of Public Information,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,"Box 84, Folder 7|~|uclamss_2051_b101_f15_1-2|~|clusc_1_1_00018277a",31.5 x 20.5 cm.,1949-08-04,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Statement by Dr. Ralph J. Bunche, UN Acting Mediator on Palestine, before the Security Council on 4 August 1949; page 2","August 4, 1949",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pbrs
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pbs9,ark:/21198/zz0017pbdm,2,Completed,Page,bunche/masters/21198-zz0017pbs9_718923_master.tif,3,,,text,,,,,press releases,"Regents of the University of California, UCLA Library.",,United Nations. Security Council,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Middle East--Politics and government,United Nations. Dept. of Public Information,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,"uclamss_2051_b101_f15_1-3|~|clusc_1_1_00018278a|~|Box 84, Folder 7",31.5 x 20.5 cm.,1949-08-04,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Statement by Dr. Ralph J. Bunche, UN Acting Mediator on Palestine, before the Security Council on 4 August 1949; page 3","August 4, 1949",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pbs9
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017ppfz,ark:/21198/zz0017ppdf,2,Completed,Page,bunche/masters/21198-zz0017ppfz_718988_master.tif,1,,,text,,,,,memorandums,"Regents of the University of California, UCLA Library.",African Americans--Social conditions,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,United States--Race relations,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,"Box 281, Folder 5|~|clusc_1_1_00018107a|~|uclamss_2051_b177_f2_1",20 x 12.5 cm.,1941,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Ironies of American race, memorandum",1941,1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ppfz
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pph0,ark:/21198/zz0017ppgg,2,Completed,Page,bunche/masters/21198-zz0017pph0_718991_master.tif,1,,,text,,,,,letters (correspondence),unknown,Allegiance--United States,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United States Civil Service Commission",,,"Cerety, Pierce J.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b179_f4_1|~|clusc_1_1_00018108a,27 x 20 cm.,1954-05-28,"Letter of clearance from the United States Civil Service Commission to the Secretary of State for transmission to the Secretary General of the United Nations, confirming Bunche's loyalty to the United States government|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,"Letter, 1954 May 28, Washington D.C. to Secretary of State John Foster Dulles, Washington D.C.","May 28, 1954",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pph0
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pr5s,ark:/21198/zz0017pr48,2,Completed,Page,bunche/masters/21198-zz0017pr5s_719045_master.tif,1,,,text,,,,,letters (correspondence),unknown,,United Nations. Security Council|~|United Nations--Cyprus,,,"Papadopoulos, A. A.",,,Cyprus,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018279a|~|uclamss_2051_b101_f22_1,25 x 22 cm.,1964-05-05,Digitization took place as part of the California Cultures Project.|~|At head of page: Minister of Communication and Works,http://calcultures.cdlib.org,"Letter, 1964 May 5, Nicosia, Cyprus, to Mr. Ralph Bunche, United Nations Under-Secretary for Political Affairs, New York, N.Y.","May 5, 1964",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pr5s
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017ps79,ark:/21198/zz0017ps6s,2,Completed,Page,bunche/masters/21198-zz0017ps79_719144_master.tif,1,,,text,,,,,ballots,United Nations,,,United Nations. General Assembly,,,,,"Palestine--History--Partition, 1947",,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018280a|~|uclamss_2051_b176_1,35 x 28 cm.,1947-11-29,Signatures of some of the voting members are on the page|~|Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"United Nations General Assembly, 1947 November 29, Palestine Partition Plan: voting sheet","November 29, 1947",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ps79
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017psvm,ark:/21198/zz0017pst3,2,Completed,Page,bunche/masters/21198-zz0017psvm_719195_master.tif,1,,,text,,,,,drafts (documents)|~|resolutions (administrative records),United Nations,,United Nations. Charter.,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018283a|~|uclamss_2051_b101_f3_1-1,33 x 20 cm.,1946,Digitization took place as part of the California Cultures Project.|~|Handwritten notes on all pages.,http://calcultures.cdlib.org,United Nations draft resolution on the trusteeship system for the Fourth Committee; page 1,1946,6 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017psvm
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017psw4,ark:/21198/zz0017pst3,2,Completed,Page,bunche/masters/21198-zz0017psw4_719220_master.tif,2,,,text,,,,,drafts (documents)|~|resolutions (administrative records),United Nations,,United Nations. Charter.,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018284a|~|uclamss_2051_b101_f3_1-2,17 x 20 cm.,1946,Handwritten notes on all pages.|~|Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,United Nations draft resolution on the trusteeship system for the Fourth Committee; page 2,1946,6 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017psw4
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017psxn,ark:/21198/zz0017pst3,2,Completed,Page,bunche/masters/21198-zz0017psxn_719237_master.tif,3,,,text,,,,,drafts (documents)|~|resolutions (administrative records),United Nations,,United Nations. Charter.,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b101_f3_1-2a|~|clusc_1_1_00018285a,16 x 20 cm.,1946,Digitization took place as part of the California Cultures Project.|~|Handwritten notes on all pages.,http://calcultures.cdlib.org,United Nations draft resolution on the trusteeship system for the Fourth Committee; page 2a,1946,6 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017psxn
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017psz5,ark:/21198/zz0017pst3,2,Completed,Page,bunche/masters/21198-zz0017psz5_719315_master.tif,4,,,text,,,,,drafts (documents)|~|resolutions (administrative records),United Nations,,United Nations. Charter.,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018286a|~|uclamss_2051_b101_f3_1-3,33 x 20 cm.,1946,Digitization took place as part of the California Cultures Project.|~|Handwritten notes on all pages.,http://calcultures.cdlib.org,United Nations draft resolution on the trusteeship system for the Fourth Committee; page 3,1946,6 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017psz5
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pt05,ark:/21198/zz0017pst3,2,Completed,Page,bunche/masters/21198-zz0017pt05_719318_master.tif,5,,,text,,,,,drafts (documents)|~|resolutions (administrative records),United Nations,,United Nations. Charter.,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations|~|Australia. Delegation to the General Assembly of the United Nations.",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b101_f3_1-insertA|~|clusc_1_1_00018287a,33 x 20 cm.,1946,Digitization took place as part of the California Cultures Project.|~|Fourth Committee Delegation of Australia:  Draft resolution proposed amendments to Section 1 of Chapter IV.|~|Handwritten notes on all pages.,http://calcultures.cdlib.org,United Nations draft resolution on the trusteeship system for the Fourth Committee; insert A,1946,6 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pt05
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pt1p,ark:/21198/zz0017pst3,2,Completed,Page,bunche/masters/21198-zz0017pt1p_719321_master.tif,6,,,text,,,,,drafts (documents)|~|resolutions (administrative records),United Nations,,United Nations. Charter.,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations|~|China. Delegation of the General Assembly to the United Nations.",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b101_f3_1-insertB|~|clusc_1_1_00018288a,33 x 20 cm.,1946,"Digitization took place as part of the California Cultures Project.|~|Fourth Committee Delegation of China: Proposed amendments to the United States amendment to Section 1 of Chapter IV, draft resolution for the General Assembly.|~|Handwritten notes on all pages.",http://calcultures.cdlib.org,United Nations draft resolution on the trusteeship system for the Fourth Committee; insert B,1946,6 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pt1p
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017pxfb,ark:/21198/zz0017pxdt,2,Completed,Page,bunche/masters/21198-zz0017pxfb_719435_master.tif,1,,,text,,,,,letters (correspondence),United Nations,Allegiance--United States,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations. Bureau of Personnel.",,,United Nations. Bureau of Personnel.,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018801a|~|uclamss_2051_b179_f4_2,28 x 22 cm.,1954-07-01,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1954 July 1, New York, N.Y. to Dr. Ralph J. Bunche","July 1, 1954",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pxfb
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0nv,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0nv_719987_master.tif,1,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b195_f1_1-cover|~|clusc_1_1_00018136a,40.5 x 28.5 cm,1920/1960,Scrapbook of Ralph J. Bunche ephemera|~|Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,The ideal scrap book; front cover,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0nv
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0pc,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0pc_719996_master.tif,2,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00023079a|~|uclamss_2051_b195_f1_1-12,40.5 x 28.5 cm,1920/1960,"Digitization took place as part of the California Cultures Project.|~|Scrapbook of Ralph J. Bunche ephemera|~|Five newspaper clippings related to Bunche including two articles on the UC Agenda Club a UC graduation photo of Bunche a photograph of Bunche as athlete and an article entitled: A Complete Report on Ralph Bunche Scholarship Fund, sponsored by the Iriquois Friday Morning Civic and Social Club and which is accompanied by a photograph of Mrs. Elizabeth Edwards, one of the scholarships organizers and a big supporter of Bunche's academic efforts",http://calcultures.cdlib.org,The ideal scrap book; page 12,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0pc
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0qw,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0qw_719999_master.tif,3,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b195_f1_1-13|~|clusc_1_1_00023080a,40.5 x 28.5 cm,1920/1960,"Digitization took place as part of the California Cultures Project.|~|Page includes four newspaper clippings about Ralph Bunche a flyer announcing the ""Gala Benefit Frolic and Carnival"" benefiting the Ralph Bunche Scholarship Fund a newspaper headline announcing the ""Ralph Bunche-to-Howard Benefit"" a small dance card for the 1927 Senior Ball, UCLA and Bunche's calling card|~|Scrapbook of Ralph J. Bunche ephemera",http://calcultures.cdlib.org,The ideal scrap book; page 13,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0qw
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0rd,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0rd_720005_master.tif,4,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Rieber, Charles H. (Charles Henry), 1866-1948",,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018137a|~|uclamss_2051_b195_f1_1-19,40.5 x 28.5 cm,1920/1960,"Scrapbook of Ralph J. Bunche ephemera|~|Digitization took place as part of the California Cultures Project.|~|Letter, December 13, 1927, from UCLA Dean Rieber to Bunche at Harvard",http://calcultures.cdlib.org,The ideal scrap book; page 19,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0rd
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0sx,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0sx_720008_master.tif,5,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018140a|~|uclamss_2051_b195_f1_1-66,40.5 x 28.5 cm,1920/1960,"Three of Bunche's Jefferson High School report cards dated June 1920, June 1921 and February 1922 one UC study list dated Aug. 30, 1922 and one UC study list and grades dated Feb. 11, 1924|~|Scrapbook of Ralph J. Bunche ephemera|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,The ideal scrap book; page 66,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0sx
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0tf,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0tf_720011_master.tif,6,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018141a|~|uclamss_2051_b195_f1_1-67,40.5 x 28.5 cm,1920/1960,"Digitization took place as part of the California Cultures Project.|~|Scrapbook of Ralph J. Bunche ephemera|~|Four official study lists/grade reports from UC and three cards with class grades for Philosophy 3B, Economics 1A and History 4B",http://calcultures.cdlib.org,The ideal scrap book; page 67,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0tf
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0vz,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0vz_720014_master.tif,7,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b195_f1_1-70|~|clusc_1_1_00023146a,40.5 x 28.5 cm,1920/1960,"Scrapbook of Ralph J. Bunche ephemera|~|Digitization took place as part of the California Cultures Project.|~|Page includes a letter dated June 12, 1928 from Dean Earl J. Miller, UCLA to Bunche in Los Angeles requesting a copy of his commencement speech (Bunche was class of 1927).  Page also includes three UCLA study lists dated 1926 and two newspaper clippings about Bunche's achievements.",http://calcultures.cdlib.org,The ideal scrap book; page 70,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0vz
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q0wg,ark:/21198/zz0017q0mb,2,Completed,Page,bunche/masters/21198-zz0017q0wg_720017_master.tif,8,,,text,,,,,scrapbooks,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b195_f1_1-71|~|clusc_1_1_00023147a,40.5 x 28.5 cm,1920/1960,"Digitization took place as part of the California Cultures Project.|~|Scrapbook of Ralph J. Bunche ephemera|~|Page includes eight Bunche/Harvard related newspaper articles, a photograph of Bunche, Bunche's calling card, and a Harvard Banner.",http://calcultures.cdlib.org,The ideal scrap book; page 71,1920-1950s,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0wg
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q8g4,ark:/21198/zz0017q8d3,2,Completed,Page,bunche/masters/21198-zz0017q8g4_722163_master.tif,1,,,text,,,,,certificates,"Regents of the University of California, UCLA Library.",Nobel Prizes,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph, Jr.",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b172_1|~|clusc_1_1_00023081a,20.5 x 25.3 cm.,1950,"Certificate presented to Ralph J. Bunche upon receiving the Nobel Peace Prize by his son Ralph Bunche, Jr. Certificate created by a professional calligrapher (signed, Anthony '50) with modern day decorations including initial foliate ""D"" along the left-hand side and pastel colored pebbles along the bottom|~|Digitization took place as part of the California Cultures Project.|~|""Dear Daddy, I am happy you got the Nobel Peace Prize. Love, Ralph""",http://calcultures.cdlib.org,"Congratulatory certificate, from Ralph Bunche, Jr. to his father, Ralph J. Bunche.",1950,1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q8g4
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q8hn,ark:/21198/zz0017q8fm,1,In progress,Page,,1,,,text,,,private,,letters (correspondence),"Regents of the University of California, UCLA Library.",Wages--Effect of education on|~|Postsecondary education,"Roberts, Ron","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00038649a|~|uclamss_2051_b127_f23_1,28 x 21 cm.,1955-11-14,Redacted : Image produced from digital copy of original document with personal information removed.|~|Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1955 November 14, New York, N.Y. to Ron Roberts, Portland, Oregon","November 14, 1955",1 p.,,,,,,,,,,,,missing,
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q8j5,ark:/21198/zz0017q8ck,1,In progress,Page,,1,,,text,,,private,,letters (correspondence),"Regents of the University of California, UCLA Library.","Education, Higher","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Roberts, H. D.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f23_2-1|~|clusc_1_1_00055791a,21 x 13 cm.,1955-10-16,Digitization took place as part of the California Cultures Project.|~|Redacted : Image produced from digital copy of original document with personal information removed.,http://calcultures.cdlib.org,"Letter, 1955 October 16, Santa Maria, Calif. to Dr. Bunche [recto]","October 16, 1955",2 p.,,,,,,,,,,,,missing,
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017q8kp,ark:/21198/zz0017q8ck,1,In progress,Page,,2,,,text,,,private,,letters (correspondence),"Regents of the University of California, UCLA Library.","Education, Higher","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Roberts, H. D.",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00055792a|~|uclamss_2051_b127_f23_2-2,21 x 13 cm.,1955-10-16,Digitization took place as part of the California Cultures Project.|~|Redacted : Image produced from digital copy of original document with personal information removed.,http://calcultures.cdlib.org,"Letter, 1955 October 16, Santa Maria, Calif. to Dr. Bunche [verso]","October 16, 1955",2 p.,,,,,,,,,,,,missing,
