"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Rights.servicesContact","Type.typeOfResource","Name.repository","Type.genre","Name.creator","IIIF Access URL","Title","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1qn7zwv","","Completed","Work","gilbert/audio/masters/21198-zz0013zf19-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/qn/7z/wv/21198=z1qn7zwv/ark%2B=21198=z1qn7zwv.mp4{}","116 Thief Exerpts Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1qn7zwv%2Faudiowaveform.dat","","","1723.249948","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qn7zwv/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1kw776c","","Completed","Work","gilbert/audio/masters/21198-zz0013zf8x-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/kw/77/6c/21198=z1kw776c/ark%2B=21198=z1kw776c.mp4{}","147 The Rifleman The Vision Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1kw776c%2Faudiowaveform.dat","","","750.061635","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw776c/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1g755vt","","Completed","Work","gilbert/audio/masters/21198-zz0013zf8x-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/g7/55/vt/21198=z1g755vt/ark%2B=21198=z1g755vt.mp4{}","147 The Rifleman The Vision Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1g755vt%2Faudiowaveform.dat","","","818.135198","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g755vt/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1bg4f6d","","Completed","Work","gilbert/audio/masters/21198-zz0013zf9f-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/bg/4f/6d/21198=z1bg4f6d/ark%2B=21198=z1bg4f6d.mp4{}","148 The Rifleman 6253 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1bg4f6d%2Faudiowaveform.dat","","","809.500917","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg4f6d/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z16q3pcb","","Completed","Work","gilbert/audio/masters/21198-zz0013zf9f-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/6q/3p/cb/21198=z16q3pcb/ark%2B=21198=z16q3pcb.mp4{}","148 The Rifleman 6253 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz16q3pcb%2Faudiowaveform.dat","","","1063.634729","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q3pcb/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z12z2xm5","","Completed","Work","gilbert/audio/masters/21198-zz0013zrrh-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/2z/2x/m5/21198=z12z2xm5/ark%2B=21198=z12z2xm5.mp4{}","149 The Rifleman 2420 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz12z2xm5%2Faudiowaveform.dat","","","442.617135","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z2xm5/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1z62f4k","","Completed","Work","gilbert/audio/masters/21198-zz0013zrrh-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/z6/2f/4k/21198=z1z62f4k/ark%2B=21198=z1z62f4k.mp4{}","149 The Rifleman 2420 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1z62f4k%2Faudiowaveform.dat","","","1271.956875","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z62f4k/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1tf1pf9","","Completed","Work","gilbert/audio/masters/21198-zz0013zrs1-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/tf/1p/f9/21198=z1tf1pf9/ark%2B=21198=z1tf1pf9.mp4{}","150 The Rifleman Song Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tf1pf9%2Faudiowaveform.dat","","","1412.469604","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf1pf9/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1pp0xtx","","Completed","Work","gilbert/audio/masters/21198-zz0013zrs1-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/pp/0x/tx/21198=z1pp0xtx/ark%2B=21198=z1pp0xtx.mp4{}","150 The Rifleman Song Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1pp0xtx%2Faudiowaveform.dat","","","351.954375","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pp0xtx/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1k08wfs","","Completed","Work","gilbert/audio/masters/21198-zz0013zrs1-3-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/k0/8w/fs/21198=z1k08wfs/ark%2B=21198=z1k08wfs.mp4{}","150 The Rifleman Song Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1k08wfs%2Faudiowaveform.dat","","","58.985208","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k08wfs/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1f784rw","","Completed","Work","gilbert/audio/masters/21198-zz0013zxqd-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/f7/84/rw/21198=z1f784rw/ark%2B=21198=z1f784rw.mp4{}","164 The Rifleman ST or Reel 10 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1f784rw%2Faudiowaveform.dat","","","501.128427","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f784rw/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z19g7d04","","Completed","Work","gilbert/audio/masters/21198-zz0013zxqd-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/9g/7d/04/21198=z19g7d04/ark%2B=21198=z19g7d04.mp4{}","164 The Rifleman ST or Reel 10 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz19g7d04%2Faudiowaveform.dat","","","697.266948","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g7d04/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z15q6n6h","","Completed","Work","gilbert/audio/masters/21198-zz0013zxrx-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/5q/6n/6h/21198=z15q6n6h/ark%2B=21198=z15q6n6h.mp4{}","165 The Rifleman ST or Reel 11 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz15q6n6h%2Faudiowaveform.dat","","","1680.221844","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q6n6h/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z11z5wh7","","Completed","Work","gilbert/audio/masters/21198-zz0013zxrx-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/1z/5w/h7/21198=z11z5wh7/ark%2B=21198=z11z5wh7.mp4{}","165 The Rifleman ST or Reel 11 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz11z5wh7%2Faudiowaveform.dat","","","542.802344","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z5wh7/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1x65d23","","Completed","Work","gilbert/audio/masters/21198-zz001403w8-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/x6/5d/23/21198=z1x65d23/ark%2B=21198=z1x65d23.mp4{}","1398 4 star tv themes Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1x65d23%2Faudiowaveform.dat","","","453.357906","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x65d23/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1sf4nct","","Completed","Work","gilbert/audio/masters/21198-zz001403w8-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/sf/4n/ct/21198=z1sf4nct/ark%2B=21198=z1sf4nct.mp4{}","1398 4 star tv themes Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1sf4nct%2Faudiowaveform.dat","","","1000.957177","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf4nct/manifest"
