Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72mq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5351_JI_1_1M_DERE_1925.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Republica Argentina,1925,,,,,,Argentina,,,,,,,G5351_JI_1_1M_DERE_1925|~|DR728F2,,,1925,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72n7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P2_4_DNV_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mapa de la Republica Argentina,1944,,,,,,Argentina,,,,,,,G5351_P2_4_DNV_1944|~|DR728F2,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72pr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_25M_GPN_1909.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Railroads--Argentina--Maps.,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Railways of Argentine Republic,1909,,,,,,Argentina,,,,,,,G5351_P3_25M_GPN_1909|~|DR728F2,,,1909,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72q8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_32M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,,Railroads--Argentina--Maps.,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Railways of Argentina,1943,,,,,,Argentina,,,,,,,G5351_P3_32M_OSS_1943|~|DR728F2,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72rs,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_32M_OSS_1943_sheet2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5351_P3_32M_OSS_1943_sheet2,,,,,,,,,,,,,,G5351_P3_32M_OSS_1943_sheet2|~|DR728F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72s9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5351_P3_32M_OSS_1943_sheet3.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5351_P3_32M_OSS_1943_sheet3,,,,,,,,,,,,,,G5351_P3_32M_OSS_1943_sheet3|~|DR728F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72tt,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_1M_DMG_1934.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Buenos Aires (Argentina)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Buenos Aires I,1934,,,,,,Argentina,,,,,,,G5352_1M_DMG_1934|~|DR728F2,,,1934,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72vb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_350_Neptunia_1928.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Paraná (Argentina)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Delta del Parana y sus Alrededores,1928,,,,,,Argentina,,,,,,,G5352_350_Neptunia_1928|~|DR728F2,,,1928,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72wv,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_50_DGMGH_1913.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,"Argentina--Maps, Topographic.",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,República Arentina,1913,,,,,,Argentina,,,,,,,DR728F2|~|G5352_50_DGMGH_1913,,,1913,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72xc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_C18_12M.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,"Argentina--Maps, Topographic.",,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Perfil Transversal a Través Territorio Argentino,,,,,,,Argentina,,,,,,,G5352_C18_12M|~|DR728F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h72zw,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_G5_80_NP_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,Mines and mineral resources--Argentina--Jujuy (Province)--Maps.,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Bosquejo Topografico y Geologico de los Yacimientos Aluvionales de Estaño del Oro,,,,,,,Argentina,,,,,,,G5352 G580 NP ND|~|DR728F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h730w,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_Jujuy_600_NP_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,Mines and mineral resources--Argentina--Jujuy (Province)--Maps.,,Jujuy (Argentina : Province)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Region de los Yacimientos Aluviolales de Estaño y Oro en la Provincia de Jujuy,,,,,,,Argentina,,,,,,,G5352_Jujuy_600_NP_ND|~|DR728F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h732x,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_P2_1_5m_ACA_1941.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Mendoza (Argentina)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Provincia de Mendoza,1941,,,,,,Argentina,,,,,,,G5352_P2_1_5m_ACA_1941|~|DR728F2,,,1941,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h733f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_P3_FCC_1932.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Córdoba (Argentina : Province)--Road maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Ferrocarril Central de Córdoba,1932,,,,,,Argentina,,,,,,,G5352_P3_FCC_1932|~|DR728F2,,,1932,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h734z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F2/G5352_P55_VAR_KUHN_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Karte der Häfen Patagoniens,,,,,,,Patagonia,,,,,,,G5352_P55_VAR_KUHN_ND|~|DR728F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73b2,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F4/G53515_J4_100_DGI1.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planimetria General de la Zona de los Rios Diamante y Atuel,,,,,,,Argentina,,,,,,,G53515_J4_100_DGI1|~|DR728F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73ck,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F4/G53515_J4_100_DGI3.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Mendoza (Argentina)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planimetria General de la Zona de Regadio del Rio Mendoza,,,,,,,Argentina,,,,,,,DR728F4|~|G53515_J4_100_DGI3,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73d3,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR728F4/G53515_J4_100_DGI4.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planimetria General de la Zona de Regadio del Alto Tunuyan,,,,,,,Argentina,,,,,,,G53515_J4_100_DGI4|~|DR728F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73fm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR728F4/G5351S_J4_100_DGI2.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planimetria General de la Zona de Regadio del Bajo Tunuyan,1929,,,,,,Argentina,,,,,,,G5351S_J4_100_DGI2|~|DR728F4,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73hn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_13M_LGI_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Brazil,,,,,,,Brazil,,,,,,,G5400_13M_LGI_ND|~|DR729F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73j5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_14M_CE_1930.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carta Geographica do Brasil,1930,,,,,,Brazil,,,,,,,G5400 14M CE 1930|~|DR729F2,,,1930,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73kp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_1873_B73.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carta do Imperio do Brazil,1873,,,,,,Brazil,,,,,,,G5400_1873_B73|~|DR729F2,,,1873,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73m6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_20M_MID_1930.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Brasil,1930,,,,,,Brazil,,,,,,,G5400_20M_MID_1930|~|DR729F2,,,1930,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73nq,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_4M_IFE_1939.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5400_4M_IFE_1939,1939,,,,,,,,,,,,,G5400_4M_IFE_1939|~|DR729F2,,,1939,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73p7,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_57M_CNG_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mapa do Brasil,1945,,,,,,Brazil,,,,,,,G5400_57M_CNG_1945|~|DR729F2,,,1945,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73qr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_5M_CE_1927.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Brasil,1927,,,,,,Brazil,,,,,,,G5400_5M_CE_1927|~|DR729F2,,,1927,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73r8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_5M_CE_1927c2.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Brasil,1927,,,,,,Brazil,,,,,,,G5400_5M_CE_1927c2|~|DR729F2,,,1927,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73ss,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_7M_ICC_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Novo Mapa do Brasil,1945,,,,,,Brazil,,,,,,,G5400_7M_ICC_1945|~|DR729F2,,,1945,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73t9,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F2/G5400_NS_Ramusio_1556.tif,,,,,,,cartographic,map,unknown,unknown,,,por,"--Maps, Pictorial",,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Brasil,,,,,,,Brazil,,,,,,,G5400 NS Ramusio 1556|~|DR729F2,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73wb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F3/G5350_5M_ABM_1910.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Argentina--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mapa General de la República Argentina,1910,,,,,,Agentina,,,,,,,G5350_5M_ABM_1910|~|DR729F3,,,1910,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h73zc,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5400_P3_1987.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Uruguay Maps.|~|Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mappa da Viacáo do Districto Ferrea dos E.U. do Brasil a da Rep. do Uruguay,1937,,,,,,Brazil,,,,,,,G5400_P3_1937|~|DR729F4,,,1937,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h740c,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_25_SGE_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Recife (Brazil)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planta da Cidade do Recife,1943,,,,,,Brazil,,,,,,,G5404_25_SGE_1943|~|DR729F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h741w,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_Florianopolis_5_TUC_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5404_Florianopolis_5_TUC_1944,,,,,,,,,,,,,,G5404_Florianopolis_5_TUC_1944|~|DR729F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h742d,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_R3_10_Dreschler_1932_part1.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Recife (Brazil)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planta da Cidade do Recife,1932,,,,,,Brazil,,,,,,,G5404_R3_10_Dreschler_1932_part1|~|DR729F4,,,1932,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h743x,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_R3_10_Dreschler_1932_part2.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5404_R3_10_Dreschler_1932_part2,,,,,,,,,,,,,,G5404_R3_10_Dreschler_1932_part2|~|DR729F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h744f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_R6_18_Levi_1937.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Rio de Janeiro (Brazil)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planta Geral da Cidade do Rio de Janeiro,1937,,,,,,Brazil,,,,,,,G5404_R6_18_Levi_1937|~|DR729F4,,,1937,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h745z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_RECIFE_10_Simonek.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Recife (Brazil)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planta da Cidade do Recife,,,,,,,Brazil,,,,,,,G5404_RECIFE_10_Simonek|~|DR729F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h746g,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_RiodeJaneiro_20_MFC_1937.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Rio de Janeiro (Brazil)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Planta da Cidade do Rio de Janeiro,1937,,,,,,Brazil,,,,,,,G5404_RiodeJaneiro_20_MFC_1937|~|DR729F4,,,1937,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h7470,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_RiodeJaneiro_JR_1847.tif,,,,,,,cartographic,map,unknown,unknown,,,por,Rio de Janeiro (Brazil)--Maps.,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Rio de Janeiro,1847,,,,,,Brazil,,,,,,,G5404_RiodeJaneiro_JR_1847|~|DR729F4,,,1847,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h748h,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_S2_A3_1671_M6_1969.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5404_S2_A3_1671_M6_1969,,,,,,,,,,,,,,G5404_S2_A3_1671_M6_1969|~|DR729F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h7491,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_Salvador_15_PB_1931.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Salvador (Brazil)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mappa da Cidade do Salvador,1931,,,,,,Brazil,,,,,,,G5404_Salvador_15_PB_1931|~|DR729F4,,,1931,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h74bj,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_SALVADOR_A3_NS_Arnoldus_MontanUS_1671.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G5404_SALVADOR_A3_NS_Arnoldus_MontanUS_1671,,,,,,,,,,,,,,G5404_SALVADOR_A3_NS_Arnoldus_MontanUS_1671|~|DR729F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h74c2,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR729F4/G5404_SaoPaulo_40_Rebizzi_1927.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,São Paulo (Brazil : State)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,São Paulo,1927,,,,,,Brazil,,,,,,,G5404_SaoPaulo_40_Rebizzi_1927|~|DR729F4,,,1927,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h74dk,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F5/G5401s_P2_35M_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,por|~|eng,"Roads--Brazil, South--Maps.",,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central and Southern Brazil Roads,1945,,,,,,Brazil,,,,,,,G5401s P2 35M OSS 1945|~|DR729F5,,,1945,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h74f3,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F5/G5401s_P2_3M_NS_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,,"Roads--Brazil, South--Maps.",,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central and Southern Brazil Roads,1944,,,,,,Brazil,,,,,,,G5401s_P2_3M_NS_OSS_1944|~|DR729F5,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h74gm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F5/G5401_A1_10m_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,por,,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Brasil,1944,,,,,,Brazil,,,,,,,G5401_A1_10m_1944|~|DR729F5,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h74h4,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F5/G5401_C5_7M_AIO_1938.tif,,,,,,,cartographic,map,unknown,unknown,,,por,Geology--Brazil--Maps.,,Brazil--Commerce--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mappa Geologico do Brasil e de Parte dos Paizes Visinhos,1938,,,,,,Brazil,,,,,,,G5401_C5_7M_AIO_1938|~|DR729F5,,,1938,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h74jn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR729F5/G5401_E2_NS_IBGE_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,por,Brazil--Population--Maps.,,Brazil--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Cartograma da Densidade Demográfica do Brasil,1940,,,,,,Brazil,,,,,,,G5401_E2_NS_IBGE_1940|~|DR729F5,,,1940,,
