Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Name.illuminator,Name.creator,Title,AltTitle.descriptive,Description.note,Date.creation,Description.abstract,Date.normalized,Description.adminnote,Description.contents,Description.condition,Description.illustrations,Description.colophon,Description.history,Description.binding,Format.medium,Format.extent,Alt ID.local,Format.dimensions,AltTitle.uniform,Coverage.geographic,Publisher.placeOfOrigin,Description
Armenian Manuscripts,ark:/21198/zz002kgnqf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 325r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnrz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 325v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnsg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 326r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnt0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 326v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnvh,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 327r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnw1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 327v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnxj,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 328r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgnz2,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 328v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp02,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 329r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp1k,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 329v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp23,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 330r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp3m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 330v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp44,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 331r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp5n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 331v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp65,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 332r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp7p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 332v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp86,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 333r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgp9q,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 333v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpb7,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 334r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpcr,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 334v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpd8,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 335r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpfs,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 335v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpg9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 336r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpht,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 336v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpjb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 337r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpkv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 337v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpmc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 338r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpnw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 338v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgppd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 340r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpqx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 340v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgprf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 341r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpsz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 341v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgptg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 342r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpv0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 342v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpwh,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 343r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpx1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 343v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgpzj,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 344r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq0j,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 344v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq12,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 345r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq2k,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 345v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq33,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 346r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq4m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 346v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq54,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 347r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq6n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 347v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq75,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 348r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq8p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 348v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgq96,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 349r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqbq,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 349v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqc7,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 350r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqdr,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 350v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqf8,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 351r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqgs,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 351v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqh9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 352r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqjt,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 352v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqkb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 353r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqmv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 353v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqnc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 354r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqpw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 354v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqqd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 355r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqrx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 355v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqsf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 356r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqtz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 356v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqvg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 357r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqw0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 357v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqxh,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 358r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgqz1,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 358v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr01,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 359r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr1j,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 359v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr22,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 360r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr3k,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 360v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr43,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 361r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr5m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 361v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr64,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 362r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr7n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 362v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr85,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 363r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgr9p,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 363v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrb6,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 364r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrcq,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 364v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrd7,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 365r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrfr,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 365v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrg8,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 366r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrhs,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 366v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrj9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 367r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrkt,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 367v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrmb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 368r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrnv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 368v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrpc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 369r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrqw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 369v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrrd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 370r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrsx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 370v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrvz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 371r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrwg,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 371v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrx0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 372r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgrzh,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 372v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs0h,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 373r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs11,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 373v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs2j,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 374r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs32,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 374v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs4k,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 375v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs53,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 375r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs6m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 376v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs74,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 376r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs8n,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 377r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgs95,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 377v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsbp,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 378v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsc6,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 378r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsdq,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 379v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsf7,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 379r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsgr,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 380r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsjs,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 380v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsk9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 381r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsmt,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 382r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsnb,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 381v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgspv,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 382v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsqc,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 383v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsrw,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 383r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgssd,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 384r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgstx,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 385r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsvf,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 384v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgswz,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 386r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsxg,ark:/21198/zz002bcc8m,1,In progress,ChildWork,,,Manuscript 58: 385v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgsz0,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 397r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgt00,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 397v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgt1h,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Inside Back Cover,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgt21,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Back Cover,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgt7m,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Inside Front Cover,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgt84,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Front Cover,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgvms,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 53v,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002kgvn9,ark:/21198/zz002bcc8m,2,Completed,ChildWork,,,Manuscript 58: 54r,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khg2n,ark:/21198/zz0009gx2d,2,Completed,Work,,,Manuscript 90: Encyclical Letter by Catholicos Abraham Kretac'i,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khg35,ark:/21198/zz002khg2n,2,Completed,ChildWork,,,Manuscript 90: front cover,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khg4p,ark:/21198/zz002khg2n,2,Completed,ChildWork,,,Manuscript 90: page 1,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khg56,ark:/21198/zz002khg2n,2,Completed,ChildWork,,,Manuscript 90: page 2,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khg6q,ark:/21198/zz002khg2n,2,Completed,ChildWork,,,Manuscript 90: back cover,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khgz3,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 86,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh03,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 87,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh1m,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 88,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh24,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 89,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh3n,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 90,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh45,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 91,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh5p,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 92,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh66,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 93,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh7q,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 94,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh87,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 95,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khh9r,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 96,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhb8,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 97,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhcs,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 98,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhd9,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 99,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhft,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 100,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhgb,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 101,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhhv,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 102,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhjc,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 103,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhkw,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 104,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhmd,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 105,,,,,,,,,,,,,,,,,,,,
Armenian Manuscripts,ark:/21198/zz002khhnx,ark:/21198/zz002gxcf1,2,Completed,ChildWork,,,Manuscript No. 89: page 106,,,,,,,,,,,,,,,,,,,,
