"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz00096vfj","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vfj-1-master.tif","85","","","text","","","","","","page 073","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vfj"
"Picart (Bernard) Collection","ark:/21198/zz00096vg2","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vg2-1-master.tif","86","","","text","","","","","","page 074","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vg2"
"Picart (Bernard) Collection","ark:/21198/zz00096vhk","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vhk-1-master.tif","87","","","text","","","","","","page 075","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vhk"
"Picart (Bernard) Collection","ark:/21198/zz00096vj3","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vj3-1-master.tif","88","","","text","","","","","","page 076","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vj3"
"Picart (Bernard) Collection","ark:/21198/zz00096vkm","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vkm-1-master.tif","89","","","text","","","","","","page 077","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vkm"
"Picart (Bernard) Collection","ark:/21198/zz00096vm4","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vm4-1-master.tif","90","","","text|~|still image","","","","","","page 078","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vm4"
"Picart (Bernard) Collection","ark:/21198/zz00096vnn","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vnn-1-master.tif","91","","","text","","","","","","page 079","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vnn"
"Picart (Bernard) Collection","ark:/21198/zz00096vp5","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vp5-1-master.tif","92","","","text","","","","","","page 080","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vp5"
"Picart (Bernard) Collection","ark:/21198/zz00096vqp","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vqp-1-master.tif","93","","","text","","","","","","page 081","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vqp"
"Picart (Bernard) Collection","ark:/21198/zz00096vr6","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vr6-1-master.tif","94","","","text","","","","","","page 082","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vr6"
"Picart (Bernard) Collection","ark:/21198/zz00096vsq","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vsq-1-master.tif","95","","","text","","","","","","page 083","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vsq"
"Picart (Bernard) Collection","ark:/21198/zz00096vt7","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vt7-1-master.tif","96","","","text","","","","","","page 084","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vt7"
"Picart (Bernard) Collection","ark:/21198/zz00096vvr","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vvr-1-master.tif","97","","","text","","","","","","page 085","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vvr"
"Picart (Bernard) Collection","ark:/21198/zz00096vw8","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vw8-1-master.tif","98","","","text","","","","","","page 086","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vw8"
"Picart (Bernard) Collection","ark:/21198/zz00096vxs","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vxs-1-master.tif","99","","","text","","","","","","page 087","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vxs"
"Picart (Bernard) Collection","ark:/21198/zz00096vz9","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096vz9-1-master.tif","100","","","text","","","","","","page 088","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096vz9"
"Picart (Bernard) Collection","ark:/21198/zz00096w09","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w09-1-master.tif","101","","","text","","","","","","page 089","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w09"
"Picart (Bernard) Collection","ark:/21198/zz00096w1t","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w1t-1-master.tif","102","","","text","","","","","","page 090","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w1t"
"Picart (Bernard) Collection","ark:/21198/zz00096w2b","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w2b-1-master.tif","103","","","text","","","","","","page 091","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w2b"
"Picart (Bernard) Collection","ark:/21198/zz00096w3v","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w3v-1-master.tif","104","","","text","","","","","","page 092","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w3v"
"Picart (Bernard) Collection","ark:/21198/zz00096w4c","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w4c-1-master.tif","105","","","text","","","","","","page 093","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w4c"
"Picart (Bernard) Collection","ark:/21198/zz00096w5w","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w5w-1-master.tif","106","","","text","","","","","","page 094","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w5w"
"Picart (Bernard) Collection","ark:/21198/zz00096w6d","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w6d-1-master.tif","107","","","text","","","","","","page 095","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w6d"
"Picart (Bernard) Collection","ark:/21198/zz00096w7x","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w7x-1-master.tif","108","","","text","","","","","","page 096","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w7x"
"Picart (Bernard) Collection","ark:/21198/zz00096w8f","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w8f-1-master.tif","109","","","text","","","","","","page 096a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w8f"
"Picart (Bernard) Collection","ark:/21198/zz00096w9z","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096w9z-1-master.tif","110","","","still image","","","","","","The Communion Bread among the Greeks","v","","A.  The communion bread among the Greeks.B.  The star C.  The bishop holding up the 3 and 2 branch’d candlesticksD.  The fanE.  The corban or the communion bread of the cophets","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096w9z"
"Picart (Bernard) Collection","ark:/21198/zz00096wbg","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wbg-1-master.tif","111","","","text","","","","","","page 097","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wbg"
"Picart (Bernard) Collection","ark:/21198/zz00096wc0","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wc0-1-master.tif","112","","","text","","","","","","page 098","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wc0"
"Picart (Bernard) Collection","ark:/21198/zz00096wdh","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wdh-1-master.tif","113","","","text","","","","","","page 099","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wdh"
"Picart (Bernard) Collection","ark:/21198/zz00096wf1","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wf1-1-master.tif","114","","","text","","","","","","page 100","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wf1"
"Picart (Bernard) Collection","ark:/21198/zz00096wgj","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wgj-1-master.tif","115","","","text","","","","","","page 101","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wgj"
"Picart (Bernard) Collection","ark:/21198/zz00096wh2","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wh2-1-master.tif","116","","","text","","","","","","page 102","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wh2"
"Picart (Bernard) Collection","ark:/21198/zz00096wjk","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wjk-1-master.tif","117","","","text","","","","","","page 103","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wjk"
"Picart (Bernard) Collection","ark:/21198/zz00096wk3","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wk3-1-master.tif","118","","","text","","","","","","page 104","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wk3"
"Picart (Bernard) Collection","ark:/21198/zz00096wmm","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wmm-1-master.tif","119","","","text","","","","","","page 105","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wmm"
"Picart (Bernard) Collection","ark:/21198/zz00096wn4","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wn4-1-master.tif","120","","","text","","","","","","page 106","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wn4"
"Picart (Bernard) Collection","ark:/21198/zz00096wpn","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wpn-1-master.tif","121","","","text","","","","","","page 107","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wpn"
"Picart (Bernard) Collection","ark:/21198/zz00096wq5","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wq5-1-master.tif","122","","","text","","","","","","page 108","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wq5"
"Picart (Bernard) Collection","ark:/21198/zz00096wrp","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wrp-1-master.tif","123","","","text","","","","","","page 109","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wrp"
"Picart (Bernard) Collection","ark:/21198/zz00096ws6","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096ws6-1-master.tif","124","","","text","","","","","","page 110","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096ws6"
"Picart (Bernard) Collection","ark:/21198/zz00096wtq","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wtq-1-master.tif","125","","","text","","","","","","page 111","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wtq"
"Picart (Bernard) Collection","ark:/21198/zz00096wv7","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wv7-1-master.tif","126","","","text","","","","","","page 112","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wv7"
"Picart (Bernard) Collection","ark:/21198/zz00096wwr","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wwr-1-master.tif","127","","","text","","","","","","page 113","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wwr"
"Picart (Bernard) Collection","ark:/21198/zz00096wx8","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wx8-1-master.tif","128","","","text","","","","","","page 114","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wx8"
"Picart (Bernard) Collection","ark:/21198/zz00096wzs","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096wzs-1-master.tif","129","","","text","","","","","","page 115","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096wzs"
"Picart (Bernard) Collection","ark:/21198/zz00096x0s","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096x0s-1-master.tif","130","","","text","","","","","","page 116","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096x0s"
"Picart (Bernard) Collection","ark:/21198/zz00096x19","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096x19-1-master.tif","131","","","text","","","","","","page 117","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096x19"
"Picart (Bernard) Collection","ark:/21198/zz00096x2t","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096x2t-1-master.tif","132","","","text","","","","","","page 118","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096x2t"
"Picart (Bernard) Collection","ark:/21198/zz00096x3b","ark:/21198/zz0002hb2r","2","Completed","Page","picart/masters/21198-zz00096x3b-1-master.tif","133","","","text","","","","","","page 119","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00096x3b"
