"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz0009f86v","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f86v-1-master.tif","514","","","still image","","","","","","The Pagod of Kamaetsma.","v","","The Pagod of Kamaetsma. The procession of Vitsnov.","page 478b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f86v"
"Picart (Bernard) Collection","ark:/21198/zz0009f87c","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f87c-1-master.tif","515","","","text","","","","","","page 479","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f87c"
"Picart (Bernard) Collection","ark:/21198/zz0009f88w","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f88w-1-master.tif","516","","","text","","","","","","page 480","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f88w"
"Picart (Bernard) Collection","ark:/21198/zz0009f89d","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f89d-1-master.tif","517","","","text","","","","","","page 480a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f89d"
"Picart (Bernard) Collection","ark:/21198/zz0009f8bx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8bx-1-master.tif","518","","","still image","","","","","","Another She-Penitent sitting in a very uneasy posture, which she is not allowed to change.","v","","Another She-Penitent sitting in a very uneasy posture, which she is not allowed to change. A penitent She-Bramin, who stands forever in the same posture, a devotee, attended by her maid, comes to recommend herself to her prayers.  A pilgrim among the Bramins.  A penitent who stands with his hands over his head till he dies.  Posture in which the penitent sleep without ever stooping their arms.","page 480b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8bx"
"Picart (Bernard) Collection","ark:/21198/zz0009f8cf","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8cf-1-master.tif","519","","","text","","","","","","page 480c","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8cf"
"Picart (Bernard) Collection","ark:/21198/zz0009f8dz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8dz-1-master.tif","520","","","still image","","","","","","Two other Joguis who slash themselves.","v","","Two other Joguis who slash themselves.  Religious penitents of the sect of the Joguis.  Bramins who feed birds out of devotion.  A Joguis who keeps a peacock from a principle of devotion.","page 480d","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8dz"
"Picart (Bernard) Collection","ark:/21198/zz0009f8fg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8fg-1-master.tif","521","","","text","","","","","","page 481","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8fg"
"Picart (Bernard) Collection","ark:/21198/zz0009f8g0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8g0-1-master.tif","522","","","text","","","","","","page 482","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8g0"
"Picart (Bernard) Collection","ark:/21198/zz0009f8hh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8hh-1-master.tif","523","","","text","","","","","","page 483","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8hh"
"Picart (Bernard) Collection","ark:/21198/zz0009f8j1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8j1-1-master.tif","524","","","text","","","","","","page 484","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8j1"
"Picart (Bernard) Collection","ark:/21198/zz0009f8kj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8kj-1-master.tif","525","","","still image","","","","","","Procession of Ganga.","r","","Procession of Ganga.  Festval of Duly.","page 484a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8kj"
"Picart (Bernard) Collection","ark:/21198/zz0009f8m2","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8m2-1-master.tif","526","","","text","","","","","","page 484b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8m2"
"Picart (Bernard) Collection","ark:/21198/zz0009f8nk","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8nk-1-master.tif","527","","","text","","","","","","page 485","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8nk"
"Picart (Bernard) Collection","ark:/21198/zz0009f8qm","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8qm-1-master.tif","528","","","text","","","","","","page 486","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8qm"
"Picart (Bernard) Collection","ark:/21198/zz0009f8r4","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8r4-1-master.tif","529","","","text","","","","","","page 487","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8r4"
"Picart (Bernard) Collection","ark:/21198/zz0009f8sn","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8sn-1-master.tif","530","","","text","","","","","","page 488","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8sn"
"Picart (Bernard) Collection","ark:/21198/zz0009f8t5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8t5-1-master.tif","531","","","text","","","","","","page 489","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8t5"
"Picart (Bernard) Collection","ark:/21198/zz0009f8vp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8vp-1-master.tif","532","","","text","","","","","","page 490","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8vp"
"Picart (Bernard) Collection","ark:/21198/zz0009f8w6","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8w6-1-master.tif","533","","","text","","","","","","page 491","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8w6"
"Picart (Bernard) Collection","ark:/21198/zz0009f8xq","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8xq-1-master.tif","534","","","text","","","","","","page 492","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8xq"
"Picart (Bernard) Collection","ark:/21198/zz0009f8z7","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f8z7-1-master.tif","535","","","text","","","","","","page 493","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f8z7"
"Picart (Bernard) Collection","ark:/21198/zz0009f907","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f907-1-master.tif","536","","","text","","","","","","page 494","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f907"
"Picart (Bernard) Collection","ark:/21198/zz0009f91r","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f91r-1-master.tif","537","","","text","","","","","","page 495","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f91r"
"Picart (Bernard) Collection","ark:/21198/zz0009f93s","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f93s-1-master.tif","538","","","text","","","","","","page 495a","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f93s"
"Picart (Bernard) Collection","ark:/21198/zz0009f949","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f949-1-master.tif","539","","","text","","","","","","index i","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f949"
"Picart (Bernard) Collection","ark:/21198/zz0009f95t","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f95t-1-master.tif","540","","","text","","","","","","index ii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f95t"
"Picart (Bernard) Collection","ark:/21198/zz0009f96b","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f96b-1-master.tif","541","","","text","","","","","","index iii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f96b"
"Picart (Bernard) Collection","ark:/21198/zz0009f97v","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f97v-1-master.tif","542","","","text","","","","","","index iv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f97v"
"Picart (Bernard) Collection","ark:/21198/zz0009f98c","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f98c-1-master.tif","543","","","text","","","","","","index v","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f98c"
"Picart (Bernard) Collection","ark:/21198/zz0009f99w","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f99w-1-master.tif","544","","","text","","","","","","index vi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f99w"
"Picart (Bernard) Collection","ark:/21198/zz0009f9bd","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9bd-1-master.tif","545","","","text","","","","","","index vii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9bd"
"Picart (Bernard) Collection","ark:/21198/zz0009f9cx","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9cx-1-master.tif","546","","","text","","","","","","index viii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9cx"
"Picart (Bernard) Collection","ark:/21198/zz0009f9df","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9df-1-master.tif","547","","","text","","","","","","index ix","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9df"
"Picart (Bernard) Collection","ark:/21198/zz0009f9fz","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9fz-1-master.tif","548","","","text","","","","","","index x","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9fz"
"Picart (Bernard) Collection","ark:/21198/zz0009f9gg","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9gg-1-master.tif","549","","","text","","","","","","index xi","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9gg"
"Picart (Bernard) Collection","ark:/21198/zz0009f9h0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9h0-1-master.tif","550","","","text","","","","","","index xii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9h0"
"Picart (Bernard) Collection","ark:/21198/zz0009f9jh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9jh-1-master.tif","551","","","text","","","","","","index xiii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9jh"
"Picart (Bernard) Collection","ark:/21198/zz0009f9k1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009f9k1-1-master.tif","552","","","text","","","","","","index xiv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f9k1"
"Picart (Bernard) Collection","ark:/21198/zz0009fbj0","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbj0-1-master.tif","553","","","text","","","","","","index xv","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbj0"
"Picart (Bernard) Collection","ark:/21198/zz0009fbkh","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbkh-1-master.tif","554","","","text","","","","","","index xvi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbkh"
"Picart (Bernard) Collection","ark:/21198/zz0009fbm1","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbm1-1-master.tif","555","","","text","","","","","","index xvii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbm1"
"Picart (Bernard) Collection","ark:/21198/zz0009fbnj","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbnj-1-master.tif","556","","","text","","","","","","index xviii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbnj"
"Picart (Bernard) Collection","ark:/21198/zz0009fbp2","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbp2-1-master.tif","557","","","text","","","","","","index xix","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbp2"
"Picart (Bernard) Collection","ark:/21198/zz0009fbw5","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbw5-1-master.tif","558","","","text","","","","","","index xx","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbw5"
"Picart (Bernard) Collection","ark:/21198/zz0009fbxp","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbxp-1-master.tif","559","","","text","","","","","","index xxi","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbxp"
"Picart (Bernard) Collection","ark:/21198/zz0009fbz6","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fbz6-1-master.tif","560","","","text","","","","","","index xxii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fbz6"
"Picart (Bernard) Collection","ark:/21198/zz0009fc06","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fc06-1-master.tif","561","","","text","","","","","","index xxiii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fc06"
"Picart (Bernard) Collection","ark:/21198/zz0009fc1q","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fc1q-1-master.tif","562","","","text","","","","","","index xxiv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fc1q"
"Picart (Bernard) Collection","ark:/21198/zz0009fc3r","ark:/21198/zz0002hb59","2","Completed","Page","picart/masters/21198-zz0009fc3r-1-master.tif","563","","","text","","","","","","index xxv","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009fc3r"
