Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.creator,Name.donor,Rights.rightsHolderContact,Subject,Rights.statementLocal,Name.repository,Alt ID.local,Title,Date.normalized,Format.extent,AltTitle.descriptive,Date.creation,Relation.isPartOf,AltTitle.other,Description.note,AltTitle.uniform,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Gronk Digital Image Collection,ark:/21198/zz002314j0,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314j0_1659428_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 026.tif,Correspondence to [Gronk] from [Jerry] Dreva,1970/1979,1 photograph,Correspondence to [Gronk] from [Jerry] Dreva,25 march 1978,Gronk Papers,,Reference to Exene Cervenka of the LA punk band X,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314j0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314j0/manifest
Gronk Digital Image Collection,ark:/21198/zz002314kh,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314kh_1659549_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 027.tif,In Style: The Glitter Scene at Rodney's Disco,1970/1979,1 photograph,Clipping. In Style: The Glitter Scene at Rodney's Disco,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314kh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314kh/manifest
Gronk Digital Image Collection,ark:/21198/zz002314m1,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314m1_1655901_master.tif,,,,private,color photographs,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES Gronk exhibition Photo by William Nettles 600dpi 16.tif,Gronk exhibition Photo by William Nettles,,1 photograph,Gronk exhibition Photo by William Nettles,,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314m1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314m1/manifest
Gronk Digital Image Collection,ark:/21198/zz002314nj,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314nj_1659993_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 028.tif,Correspondence from Jerry Dreva to Gronk,1970/1979,1 photograph,Correspondence from Jerry Dreva to Gronk,1970s,Gronk Papers,,Letter is ink stamped with images of Saint Joseph,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314nj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314nj/manifest
Gronk Digital Image Collection,ark:/21198/zz002314p2,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314p2_1655866_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV1 HIGHLOW RES Gronk and Tomato photo 1984 600dpi 13B.tif,Gronk and Tomato photo 1984,1970/1979,1 photograph,Gronk and Tomato photo 1984,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314p2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314p2/manifest
Gronk Digital Image Collection,ark:/21198/zz002314r3,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314r3_1835627_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img003.tif,CSRC_Gronk_Regeneracion_img003.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314r3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314r3/manifest
Gronk Digital Image Collection,ark:/21198/zz002314t4,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314t4_1660056_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 029.tif,Correspondence from Jerry Dreva to Gronk page 2,1970/1979,1 photograph,Correspondence from Jerry Dreva to Gronk page 2,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314t4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314t4/manifest
Gronk Digital Image Collection,ark:/21198/zz002314xp,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314xp_1835630_master.tif,,,,private,clippings,still image,,"Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img004.tif,CSRC_Gronk_Regeneracion_img004.tif,1970/1979,,,1970s,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314xp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314xp/manifest
Gronk Digital Image Collection,ark:/21198/zz002314z6,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz002314z6_1660081_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 031.tif,Correspondence from Jerry Dreva to Gronk page 2,1970/1979,1 photograph,Correspondence from Jerry Dreva to Gronk page 2,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002314z6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002314z6/manifest
Gronk Digital Image Collection,ark:/21198/zz00231506,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231506_1835549_master.tif,,,,private,sketches,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_DogCity_img069.tif,CSRC_Gronk_DogCity_img069.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231506,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231506/manifest
Gronk Digital Image Collection,ark:/21198/zz00231527,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231527_1660092_master.tif,,,,private,text,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 031.tif,Correspondence from Jerry Dreva to Gronk regarding Chismearte page 1,1970/1979,1 photograph,Correspondence from Jerry Dreva to Gronk regarding Chismearte page 1,22 Dec. 1976,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231527,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231527/manifest
Gronk Digital Image Collection,ark:/21198/zz00231548,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz00231548_1835633_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img005.tif,CSRC_Gronk_Regeneracion_img005.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00231548,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00231548/manifest
Gronk Digital Image Collection,ark:/21198/zz0023155s,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0023155s_1660146_master.tif,,,,private,black-and-white photograph,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,Chicano artists--California--Los Angeles County|~|Chicano archives,,UCLA Chicano Studies Research Center Library & Archive,GRONK PROJECT INV3 HIGH RES image 033 Tomata Gronk Show Score 1984 photo Gronk.tif,Black and white photo of Tomata Gronk Show at Score,,1 photograph,Black and white photo of Tomata Gronk Show at Score,1984,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023155s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0023155s/manifest
Gronk Digital Image Collection,ark:/21198/zz0023158b,ark:/21198/zz00223dtg,1,In progress,Work,gronk/masters/21198-zz0023158b_1835636_master.tif,,,,private,clippings,still image,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.","Gronk, 1954-",,,"Artists--California, Southern|~|Chicano artists--California--Los Angeles County|~|Chicano archives",,UCLA Chicano Studies Research Center Library & Archive,CSRC_Gronk_Regeneracion_img006.tif,CSRC_Gronk_Regeneracion_img006.tif,1970/1979,1 photograph,,1970s,Gronk Papers,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0023158b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0023158b/manifest
