Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,viewingHint,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Name.subject,Name.creator,Rights.servicesContact,Language,Name.repository,Name.artist,Rights.permission,Name.photographer,Name.correspondent,Description.note,Alt ID.local,AltTitle.other,Title,Date.creation,Format.extent,Date.normalized,Coverage.geographic,Alt ID.collection,Description.caption,Alt ID.url,Summary,Relation.url,Opac url,Finding Aid URL,Alt ID.mp4,Format.medium,Relation.isPartOf,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Huxley (Aldous) Collection,ark:/21198/zz00255kc9,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kc9_1656841_master.tif,249,private,,,,,clippings,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963","Todisco, Alfredo",,ita,,,Y,,,"Clipping of article about writer Aldous Huxley by Italian journalist Alfredo Todisco, from an Italian language newspaper. Handwriting in blue ink appears over the clipping, dated March 31, 1963.",YRLSC_2009_00247,,"Clipping of article about Aldous Huxley by Alfredo Todisco, from Italian language newspaper [descriptive]","circa March 31, 1963",,1963-03-31,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kc9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kc9/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kdt,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kdt_1656844_master.tif,250,private,,,,,clippings,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Image YRLSC_2009_00183 cropped from this image.|~|Image (possibly a clipping) of writer Aldous Huxley, dressed in suit, walking outside with unidentified woman in hat, gloves, and dress suit. Circa 1960-1963.",YRLSC_2009_00248,,Aldous Huxley walking outside with unidentified woman [descriptive],1960-1963,,1960/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kdt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kdt/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kgv,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kgv_1656853_master.tif,252,private,,,,,clippings,still image,copyrighted,"Authors, English--20th century|~|Journalists--United States|~|Painters $z Belgium|~|Composers $z Hungary","Huxley, Aldous, 1894-1963|~|Bartók, Béla, $d 1881-1945|~|Masereel, Frans, $d 1889-1972|~|Lardner, Ring, $d 1885-1933",,,eng,,,Y,,,"Clipping of an article from Vanity Fair (March 1923) titled We nominate for the Hall of Fame. The article featured writer Aldous Huxley, painter Frans Masereel, composer Bela Bartok, and journalist Ring Lardner.",YRLSC_2009_00250,,Clipping of article from Vanity Fair titled We nominate for the Hall of Fame [descriptive],March 1923,,1923-03,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kgv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kgv/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kjw,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kjw_1656862_master.tif,254,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Writer Aldous Huxley, dressed in suit with handkerchief in pocket, seated outside next to a tree, looking down. Circa 1955-1963.",YRLSC_2009_00252,,"Aldous Huxley seated outside next to tree, looking down [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kjw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kjw/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kkd,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kkd_1656865_master.tif,255,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Profile of writer Aldous Huxley, dressed in suit with arms rested on chair, bookshelf in the background. Circa 1950-1959.",YRLSC_2009_00253,,"Aldous Huxley profile, bookshelf in background [descriptive]",1950-1959,,1950/1959,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kkd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kkd/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kmx,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kmx_1656868_master.tif,256,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Profile of writer Aldous Huxley, seated with hand to mouth at a café, circa 1955-1963.",YRLSC_2009_00254,,"Aldous Huxley profile, seated with hand to mouth at café [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kmx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kmx/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kpz,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kpz_1656881_master.tif,258,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Portrait (close-up) of writer Aldous Huxley, dressed in suit and looking forward, circa 1955-1963.",YRLSC_2009_00256,,"Aldous Huxley portrait, looking forward [descriptive]",1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kpz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kpz/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kr0,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kr0_1656892_master.tif,260,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Lawrence, D. H. (David Herbert), 1885-1930.",,,zxx,,,Y,,,"Profile of British writer D.H. Lawrence, dressed in suit, seated with knees to chest, hand rested on knee. Circa 1920-1930.",YRLSC_2009_00258,,D.H. Lawrence [descriptive],1920-1930,,1920/1930,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kr0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kr0/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kt1,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kt1_1656904_master.tif,262,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century|~|Poets, English $y 20th century","Huxley, Aldous, 1894-1963|~|Sitwell, Edith, $d 1887-1964",,,zxx,,,Y,,,"Image of writer Aldous Huxley with British poet Edith Sitwell in Hollywood, circa early 1950s.",YRLSC_2009_00260,,Aldous Huxley with Edith Sitwell in Hollywood [descriptive],1950-1955,,1950/1955,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kt1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kt1/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kvj,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kvj_1656907_master.tif,263,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century|~|Biologists $z Great Britain","Huxley, Aldous, 1894-1963|~|Huxley, Julian, 1887-1975",,,zxx,,,Y,,,"Writer Aldous Huxley sitting with brother Julian Huxley, circa 1955-1963.",YRLSC_2009_00261,,Aldous and Julian Huxley seated (1) [descriptive],1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kvj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kvj/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kw2,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kw2_1656913_master.tif,264,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century|~|Biologists $z Great Britain","Huxley, Aldous, 1894-1963|~|Huxley, Julian, 1887-1975",,,zxx,,,Y,,,"Writer Aldous Huxley seated with brother Julian Huxley, circa 1955-1963.|~|Image YRLSC_2009_00192 cropped from this image.",YRLSC_2009_00262,,Aldous and Julian Huxley seated (2) [descriptive],1955-1963,,1955/1963,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kw2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kw2/manifest
Huxley (Aldous) Collection,ark:/21198/zz00255kz3,ark:/21198/zz00253vz2,1,In progress,Work,huxle/image/21198-zz00255kz3_1656937_master.tif,266,private,,,,,black-and-white photographs,still image,copyrighted,"Authors, English--20th century","Huxley, Aldous, 1894-1963",,,zxx,,,Y,,,"Panoramic image of writer Aldous Huxley standing on open terrain with people identified as Ginny, Laura, Paula and Juan Pfeiffer. One of the individuals is riding a low vehicle. The people's relation to Mr. Huxley is unknown.|~|Estimated date of image is between 1950-1959.",YRLSC_2009_00264,,"Aldous Huxley with Ginny, Laura, Paula and Juan Pfeiffer [descriptive]",[1950-1959?],,1950/1959,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00255kz3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00255kz3/manifest
