Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rbw/mx21hc15,ark:/21198/zz002c1rbw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_P2_45_Hill_1937_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rcd/dp947d0q,ark:/21198/zz002c1rcd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_Westside_P2_NS_BVSC_1930_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rcd/r7258z99,ark:/21198/zz002c1rcd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_Westside_P2_NS_BVSC_1930_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rdx/0655kx3z,ark:/21198/zz002c1rdx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_L6P2_1940_A78_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rdx/x821df1z,ark:/21198/zz002c1rdx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_L6P2_1940_A78_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rhg/6175rb7j,ark:/21198/zz002c1rhg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_1928_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rhg/xf22fk3w,ark:/21198/zz002c1rhg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_1928_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rj0/m325n17x,ark:/21198/zz002c1rj0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_1936_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rj0/rf91hp30,ark:/21198/zz002c1rj0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_1936_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rkh/3f879819,ark:/21198/zz002c1rkh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_193_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rkh/8c44211z,ark:/21198/zz002c1rkh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_193_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rm1/0066bz8m,ark:/21198/zz002c1rm1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_ca_190_ACSC_192_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rm1/tp67zf78,ark:/21198/zz002c1rm1,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_ca_190_ACSC_192_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rxp/8g94nw11,ark:/21198/zz002c1rxp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_B6G44_1937_N48_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rxp/tc45zp7w,ark:/21198/zz002c1rxp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_B6G44_1937_N48_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s1q/99892g67,ark:/21198/zz002c1s1q,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_BCofC_1945_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s1q/f403tp7s,ark:/21198/zz002c1s1q,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_BCofC_1945_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s3r/qw24vh6b,ark:/21198/zz002c1s3r,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_P2_26_5_CS_1939_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s3r/xk701g7r,ark:/21198/zz002c1s3r,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_P2_26_5_CS_1939_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s5s/fd97nn6m,ark:/21198/zz002c1s5s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Baldwin_Park_NS_BPCC_1944_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s5s/j525577p,ark:/21198/zz002c1s5s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Baldwin_Park_NS_BPCC_1944_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1sgf/5c09528b,ark:/21198/zz002c1sgf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Berkeley_G46_11_JJM_1899_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1sgf/kf78p88b,ark:/21198/zz002c1sgf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Berkeley_G46_11_JJM_1899_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1smh/5d29xh62,ark:/21198/zz002c1smh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_C74G46_192_W66_copy2_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1smh/qh90qx39,ark:/21198/zz002c1smh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_C74G46_192_W66_copy2_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1szp/ck79720f,ark:/21198/zz002c1szp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Covina_P2_NS_CC_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1szp/zm13gb23,ark:/21198/zz002c1szp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Covina_P2_NS_CC_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t6s/1081wm6d,ark:/21198/zz002c1t6s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_El_Segundo_G46_6_3_RTH_1932_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t6s/xm01r361,ark:/21198/zz002c1t6s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_El_Segundo_G46_6_3_RTH_1932_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t79/8j185757,ark:/21198/zz002c1t79,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Eureka_1925_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t79/dc79zp6v,ark:/21198/zz002c1t79,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Eureka_1925_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/0096nm1w,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_d.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/6590bv7x,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/9445js6r,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_c.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/ps683x25,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tdw/6g12799f,ark:/21198/zz002c1tdw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Inglewood_P2_NS_ICC_1944_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tdw/br241581,ark:/21198/zz002c1tdw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Inglewood_P2_NS_ICC_1944_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tfd/j146xc76,ark:/21198/zz002c1tfd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_P2_Bel_Air_Bev_Hills_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tfd/q045sq8m,ark:/21198/zz002c1tfd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_P2_Bel_Air_Bev_Hills_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1thf/5g33xx0n,ark:/21198/zz002c1thf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_A5_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1thf/rp97w27d,ark:/21198/zz002c1thf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_A5_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tm0/4v94073t,ark:/21198/zz002c1tm0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_G5P2_1920_A8_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tm0/qp26pt2d,ark:/21198/zz002c1tm0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_G5P2_1920_A8_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tsk/bw27rr7x,ark:/21198/zz002c1tsk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendale_1927_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tsk/dt04bv8k,ark:/21198/zz002c1tsk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendale_1927_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1txn/0c71p50r,ark:/21198/zz002c1txn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendora_20_DeMott_1926_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1txn/hj667x9m,ark:/21198/zz002c1txn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendora_20_DeMott_1926_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v05/2w894n0j,ark:/21198/zz002c1v05,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Hanford_13_STIGC_1933_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v05/bk397g7z,ark:/21198/zz002c1v05,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Hanford_13_STIGC_1933_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v47/cc92dn16,ark:/21198/zz002c1v47,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Hueneme_P2_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v47/q020908p,ark:/21198/zz002c1v47,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Hueneme_P2_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v68/1591wt40,ark:/21198/zz002c1v68,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_I5_1939_I55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v68/7h695m38,ark:/21198/zz002c1v68,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_I5_1939_I55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v89/0c76r19h,ark:/21198/zz002c1v89,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_L7_Long_Beach_1927_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v89/sr78vx89,ark:/21198/zz002c1v89,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_L7_Long_Beach_1927_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v9t/5m567g2c,ark:/21198/zz002c1v9t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_La_Jolla_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v9t/zh463s4j,ark:/21198/zz002c1v9t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_La_Jolla_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vcv/5z18kg31,ark:/21198/zz002c1vcv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_1900_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vcv/z807b65q,ark:/21198/zz002c1vcv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_1900_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vfw/0r20ks9q,ark:/21198/zz002c1vfw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P2_290_AG_Thurston_1923_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vfw/2773qc2j,ark:/21198/zz002c1vfw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P2_290_AG_Thurston_1923_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vgd/4p09zp2p,ark:/21198/zz002c1vgd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P2_40_BVandS_pre_1933_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vgd/st909b2q,ark:/21198/zz002c1vgd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P2_40_BVandS_pre_1933_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vhx/hv152q9c,ark:/21198/zz002c1vhx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P2_VAR_WB_1923_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vhx/kp270c3h,ark:/21198/zz002c1vhx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P2_VAR_WB_1923_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vjf/ck09wc21,ark:/21198/zz002c1vjf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P55_45_HMG_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vjf/dg20t410,ark:/21198/zz002c1vjf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Long_Beach_P55_45_HMG_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vkz/gd572h4g,ark:/21198/zz002c1vkz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Los_Gatos_Montezuma_Mountain_School_E68_RTW_1933_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vkz/xv467k1r,ark:/21198/zz002c1vkz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Los_Gatos_Montezuma_Mountain_School_E68_RTW_1933_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vph/bn840k9k,ark:/21198/zz002c1vph,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Monterey_NS_P2_MPCC_19_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vph/x2697d1x,ark:/21198/zz002c1vph,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Monterey_NS_P2_MPCC_19_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vs2/21379408,ark:/21198/zz002c1vs2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_1923_or_1927_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vs2/m3344d1t,ark:/21198/zz002c1vs2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_1923_or_1927_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vwm/0n78b98c,ark:/21198/zz002c1vwm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1vwm/w225285s,ark:/21198/zz002c1vwm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1w0n/13339f1g,ark:/21198/zz002c1w0n,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_Mill_Valley_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1w0n/qt08xv0r,ark:/21198/zz002c1w0n,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_Mill_Valley_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1w15/1z450d1c,ark:/21198/zz002c1w15,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_Monrovia_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1w15/gb35w61v,ark:/21198/zz002c1w15,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_Monrovia_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1w2p/2182sx2d,ark:/21198/zz002c1w2p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_Monterey_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1w2p/bw87cd7d,ark:/21198/zz002c1w2p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_P2_Monterey_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1w57/7989ss41,ark:/21198/zz002c1w57,,,Page,Masters/Maps/Bruman-Maps/image/Drawer24_folder1/G4364_A3_ns_4000_Photomap_1922_Pasadena_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
