Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1njj/5n40vh66,ark:/21198/zz002c1njj,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2-P3_NS_RGC_1914_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1njj%2F5n40vh66
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1njj/j095wd3p,ark:/21198/zz002c1njj,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2-P3_NS_RGC_1914_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1njj%2Fj095wd3p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nk2/5133kb23,ark:/21198/zz002c1nk2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_a70_AGT_1911_over_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1nk2%2F5133kb23
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nk2/d037ks9v,ark:/21198/zz002c1nk2,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_a70_AGT_1911_over_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1nk2%2Fd037ks9v
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nmk/mw50wn43,ark:/21198/zz002c1nmk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_ca180_ACSC_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1nmk%2Fmw50wn43
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1nmk/x230851x,ark:/21198/zz002c1nmk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_ca180_ACSC_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1nmk%2Fx230851x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1npm/9584b26j,ark:/21198/zz002c1npm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_VAR_SFNBLA_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1npm%2F9584b26j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1npm/zx276f4n,ark:/21198/zz002c1npm,,,Page,Masters/Maps/Bruman-Maps/image/Drawer20_Oct26_folder2/G4362_111_P2_VAR_SFNBLA_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1npm%2Fzx276f4n
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1r59/6g726g0j,ark:/21198/zz002c1r59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_20_LA_Co_P2_SFNBLA_ca_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1r59%2F6g726g0j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1r59/cp80rm3t,ark:/21198/zz002c1r59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_20_LA_Co_P2_SFNBLA_ca_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1r59%2Fcp80rm3t
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rbw/k6469w3j,ark:/21198/zz002c1rbw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_P2_45_Hill_1937_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rbw%2Fk6469w3j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rbw/mx21hc15,ark:/21198/zz002c1rbw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_P2_45_Hill_1937_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rbw%2Fmx21hc15
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rcd/dp947d0q,ark:/21198/zz002c1rcd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_Westside_P2_NS_BVSC_1930_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rcd%2Fdp947d0q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rcd/r7258z99,ark:/21198/zz002c1rcd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_51_Westside_P2_NS_BVSC_1930_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rcd%2Fr7258z99
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rdx/0655kx3z,ark:/21198/zz002c1rdx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_L6P2_1940_A78_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rdx%2F0655kx3z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rdx/x821df1z,ark:/21198/zz002c1rdx,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_L6P2_1940_A78_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rdx%2Fx821df1z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rhg/6175rb7j,ark:/21198/zz002c1rhg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_1928_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rhg%2F6175rb7j
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rhg/xf22fk3w,ark:/21198/zz002c1rhg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_1928_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rhg%2Fxf22fk3w
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rj0/rf91hp30,ark:/21198/zz002c1rj0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_1936_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rj0%2Frf91hp30
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rkh/3f879819,ark:/21198/zz002c1rkh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_193_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rkh%2F3f879819
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rkh/8c44211z,ark:/21198/zz002c1rkh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer22_folder1/G4363_LA_Co_P2_190_ACSC_193_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rkh%2F8c44211z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rxp/8g94nw11,ark:/21198/zz002c1rxp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_B6G44_1937_N48_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rxp%2F8g94nw11
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1rxp/tc45zp7w,ark:/21198/zz002c1rxp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_B6G44_1937_N48_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1rxp%2Ftc45zp7w
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s1q/99892g67,ark:/21198/zz002c1s1q,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_BCofC_1945_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1s1q%2F99892g67
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s1q/f403tp7s,ark:/21198/zz002c1s1q,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_BCofC_1945_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1s1q%2Ff403tp7s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s3r/qw24vh6b,ark:/21198/zz002c1s3r,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_P2_26_5_CS_1939_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1s3r%2Fqw24vh6b
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s3r/xk701g7r,ark:/21198/zz002c1s3r,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Bakersfield_P2_26_5_CS_1939_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1s3r%2Fxk701g7r
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s5s/fd97nn6m,ark:/21198/zz002c1s5s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Baldwin_Park_NS_BPCC_1944_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1s5s%2Ffd97nn6m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1s5s/j525577p,ark:/21198/zz002c1s5s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Baldwin_Park_NS_BPCC_1944_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1s5s%2Fj525577p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1sgf/5c09528b,ark:/21198/zz002c1sgf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Berkeley_G46_11_JJM_1899_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1sgf%2F5c09528b
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1sgf/kf78p88b,ark:/21198/zz002c1sgf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Berkeley_G46_11_JJM_1899_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1sgf%2Fkf78p88b
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1smh/5d29xh62,ark:/21198/zz002c1smh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_C74G46_192_W66_copy2_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1smh%2F5d29xh62
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1smh/qh90qx39,ark:/21198/zz002c1smh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_C74G46_192_W66_copy2_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1smh%2Fqh90qx39
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1szp/ck79720f,ark:/21198/zz002c1szp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Covina_P2_NS_CC_1940_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1szp%2Fck79720f
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1szp/zm13gb23,ark:/21198/zz002c1szp,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Covina_P2_NS_CC_1940_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1szp%2Fzm13gb23
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t6s/1081wm6d,ark:/21198/zz002c1t6s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_El_Segundo_G46_6_3_RTH_1932_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1t6s%2F1081wm6d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t6s/xm01r361,ark:/21198/zz002c1t6s,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_El_Segundo_G46_6_3_RTH_1932_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1t6s%2Fxm01r361
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t79/8j185757,ark:/21198/zz002c1t79,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Eureka_1925_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1t79%2F8j185757
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1t79/dc79zp6v,ark:/21198/zz002c1t79,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Eureka_1925_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1t79%2Fdc79zp6v
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/0096nm1w,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_d.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tbv%2F0096nm1w
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/6590bv7x,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tbv%2F6590bv7x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/9445js6r,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_c.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tbv%2F9445js6r
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tbv/ps683x25,ark:/21198/zz002c1tbv,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_G4_1941_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tbv%2Fps683x25
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tdw/6g12799f,ark:/21198/zz002c1tdw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Inglewood_P2_NS_ICC_1944_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tdw%2F6g12799f
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tdw/br241581,ark:/21198/zz002c1tdw,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_Inglewood_P2_NS_ICC_1944_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tdw%2Fbr241581
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tfd/j146xc76,ark:/21198/zz002c1tfd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_P2_Bel_Air_Bev_Hills_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tfd%2Fj146xc76
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tfd/q045sq8m,ark:/21198/zz002c1tfd,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder1/G4364_P2_Bel_Air_Bev_Hills_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tfd%2Fq045sq8m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1thf/5g33xx0n,ark:/21198/zz002c1thf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_A5_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1thf%2F5g33xx0n
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1thf/rp97w27d,ark:/21198/zz002c1thf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_A5_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1thf%2Frp97w27d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tm0/4v94073t,ark:/21198/zz002c1tm0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_G5P2_1920_A8_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tm0%2F4v94073t
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tm0/qp26pt2d,ark:/21198/zz002c1tm0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_G5P2_1920_A8_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tm0%2Fqp26pt2d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tsk/bw27rr7x,ark:/21198/zz002c1tsk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendale_1927_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tsk%2Fbw27rr7x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1tsk/dt04bv8k,ark:/21198/zz002c1tsk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendale_1927_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1tsk%2Fdt04bv8k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1txn/0c71p50r,ark:/21198/zz002c1txn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendora_20_DeMott_1926_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1txn%2F0c71p50r
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1txn/hj667x9m,ark:/21198/zz002c1txn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Glendora_20_DeMott_1926_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1txn%2Fhj667x9m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v47/cc92dn16,ark:/21198/zz002c1v47,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Hueneme_P2_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1v47%2Fcc92dn16
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v47/q020908p,ark:/21198/zz002c1v47,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_Hueneme_P2_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1v47%2Fq020908p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v68/1591wt40,ark:/21198/zz002c1v68,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_I5_1939_I55_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1v68%2F1591wt40
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v68/7h695m38,ark:/21198/zz002c1v68,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_I5_1939_I55_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1v68%2F7h695m38
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v89/0c76r19h,ark:/21198/zz002c1v89,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_L7_Long_Beach_1927_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1v89%2F0c76r19h
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1v89/sr78vx89,ark:/21198/zz002c1v89,,,Page,Masters/Maps/Bruman-Maps/image/Drawer23_folder2/G4364_L7_Long_Beach_1927_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1v89%2Fsr78vx89
