File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Filename,File Name,Item Sequence,IIIF Access URL,Rights.copyrightStatus,Subject,Subject.uniformTitle,Name.subject,Rights.countryCreation,Language,Name.repository,Type.typeOfResource,Rights.permission,Name.creator,Name.interviewer,Type.genre,Name.sponsor,Date.creation,Date.normalized,Relation.isPartOf,Title,AltIdentifier.local,Description.note,Description.note.FromLisa,Opac url,Description.fundingNote,Finding Aid URL,Format.extent,Summary,Rights.servicesContact,Coverage.geographic,Description.latitude,Description.longitude,Relation.relatedTo,media.duration,media.format,IIIF Manifest URL,Waveform
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvx3v,ark:/21198/zz0015w1xw,2,Completed,Work,,,20,,copyrighted,,,"Knight, Gladys, $d 1944-|~|Gladys Knight and the Pips",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,undated,1967/1989,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Gladys Knight and the Pips,uclapasc_342_057_011,"Transcribed from container: ""Gladys Knight & the Pips undated."" 

On side A, Gladys Knight discusses her experiences as a women on tour and in the industry and her origin story. Gladys and the Pips discuss growing up together; how the group came to be, being discovered by Motown; maintaining excellence in the public eye; what a typical week is like; their opinions on songs that tell stories; whether record companies have the same responsibilities as the artist in conveying messages or maintaining certain images; and appealing to younger audiences. 

On side B, they talk about marketability of lyrics and songs; appealng to different audiences; conflicts in the politics of Black musicians gaining notoriety in magazines; and being uplifted by Black labels now versus the historical lack of a Black support network in the industry before Motown, Jet, and SOUL. They also discuss the politics of Black hair, style, and owning oneself despite criticism or lack of representation.Undated recording most likely made between 1967 and 1989.|~|Collection PASC 342, Box 57",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:03:32),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx3v/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvx4c,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_057_012_M_a.wav,22,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/vx/4c/21198=zz002dvx4c/ark%2B=21198=zz002dvx4c.mp4{},copyrighted,,,"Reeves, Martha",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1971 May 17,1971-05-17,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Martha Reeves""",uclapasc_342_057_012,"Transcribed from container: ""Martha Reeves, May 17, 1971.""|~|Collection PASC 342, Box 57",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:48:24),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,2904.12001,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx4c/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx4c%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvx5w,ark:/21198/zz0015w1xw,2,Completed,Work,,,23,,copyrighted,,,"Davis, Sammy, 1925-1990",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Spiegelman, Judy","Spiegelman, Judy",sound recording,,1980 June 21,1980-06-21,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Sammy Davis, Jr. for Judy Spiegelman""",uclapasc_342_057_013,"Transcribed from container: ""Sammy Davis, Jr. for Judy Spiegelman, June 21, 1980."" 

There is content on side A and B.|~|Collection PASC 342, Box 57",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:32:57),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx5w/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvx6d,ark:/21198/zz0015w1xw,2,Completed,Work,,,25,,copyrighted,,,"Rawls, Lou",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,"Rawls, Lana",1969 April 7 and 14,1969-04-07/1969-04-14,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interviews with Lana Rawls and Lou Rawls by Ken Jones,uclapasc_342_057_014,"Transcribed from container: ""Lou Rawls at NBC and Lana Rawls interviews by Ken Jones, April 7 & April 14, 1969."" 

On side A, Lana Rawls talks about her relationship with husband, Lou Rawls; their home and luxury lifestyle; family; Lou's creativity in clothing design; their experience with a recent buglary;  Lou as a family man; and potential career plans for Lou Jr. At 23:28, the recording swithes to an interview with Lou Rawls. Ken Jones asks about a Western film, Black history, and false narratives of Black history. Lou Rawls discusses his acting career and continuing music. 

On side B, Lana Rawls talks about her upbringing, family, competing in pageants and beauty shows, and her experience modeling. She speaks about her experience meeting Lou Rawls and the trials and tribulations of their dating life.|~|Collection PASC 342, Box 57",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:04:28),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx6d/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvx7x,ark:/21198/zz0015w1xw,2,Completed,Work,,,27,,copyrighted,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,"Rawls, Lana",1969 April 14,1969-04-14,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Lana Rawls,uclapasc_342_057_015,"Transcribed from container: ""Lana Rawls, April 14, 1969."" 

On side A, Lana Rawls shares details of her and Lou Rawls getting married in Detroit and her father's rejection of her decision to get married to Lou. She discusses meeting up and living with Lou in Cleveland, Ohio; being an interracial couple; and her interactions with Black women that would insult or ignore her around Lou. 

On side B, Rawls compares her experiences with racism internally within her own community and externally when faced with those in the Black community. She discusses three major reports of quarreling within her marriage to Lou, which the media has reported on. She also comments on her opinion of the trend of Black men becoming successful and marrying white women; her recreational activities outside of mothering; and her weight post-labor and her appendix bursting.|~|Collection PASC 342, Box 57",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:03:57),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx7x/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvx8f,ark:/21198/zz0015w1xw,2,Completed,Work,,,29,,copyrighted,,,"Belafonte, Harry, 1927-|~|Turner, Tina|~|Temptations (Musical group)",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,circa 1972,1972,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interviews with Henry Belafonte and Tina Turner,uclapasc_342_057_016,"Transcribed from container: ""Belafonte and Tina Turner, ca. 1972."" 

On side A, Henry Belafonte talks about his zodiac sign; the movie, The Angel Lavine; his opinion on current Black films being made; the development of the film industry in East Africa; the last time he was on television and myths of Blacks on TV; the obliteration of these myths by films, such as Carmen Jones and Island in the Sun; and fighting for liberation, not only in Hollywood but globally. He also speaks on the Civil Rights Movement; the start of his production company;  singing; preaching; his wife and children; and the ambivalence of the white community.  

On side B, Belafonte continues talking about white reviewers of amateur Black films and the implications of problematic narratives; the representation of history; and the global struggle for freedom by marginalized people. He also discusses working with the SNCC and his wife's involvement in Black spaces and liberation movements. At 16:39, the recording switches to an interview with Tina Turner, who discusses the kinds of people she enjoys working with; her experiences as Black woman in the entertainment industry; her role in Ike Turner's band; gender roles in relationships; and what she believes makes a woman.|~|Collection PASC 342, Box 57",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:01:38),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx8f/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvx9z,ark:/21198/zz0015w1xw,2,Completed,Work,,,31,,copyrighted,,,"Ruffin, David|~|Temptations (Musical group)",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,circa 1969 January,1969-01,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""David Ruffin, first after leaving Tempts (i.e. Temptations)""",uclapasc_342_057_017,"Transcribed from container: ""David Ruffin, first after leaving Tempts (i.e. Temptations), January 1969."" 

There is content on side A and B.|~|Collection PASC 342, Box 57",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:53:25),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvx9z/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvxbg,ark:/21198/zz0015w1xw,2,Completed,Work,,,33,,copyrighted,,,"Wonder, Stevie",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Pitts, Leonard","Pitts, Leonard",sound recording,,"March 8, 1979",1979-03-08,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Stevie Wonder by Leonard Pitts,uclapasc_342_058_001,"Transcribed from container: ""Stevie Wonder by L.P.J.""

On side A, Stevie Wonder talks about his authentic passion and spiritual relationship with his music; KJLH, a black-owned station in Compton; being Black; and the absurdity of social constructs. 

On side B, Stevie Wonder discusses how he's defined as a gospel figure; Black people becoming successful and coming together to support one another; the Wonderlove group; and The Secret Life album.|~|Collection PASC 342, Box 58",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audio cassette; Duration: 01:13:55),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvxbg/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvxc0,ark:/21198/zz0015w1xw,2,Completed,Work,,,35,,copyrighted,,,"Greene-Brown, Susaye",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,"December 7, 1977",1977-12-07,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Susaye Greene,uclapasc_342_058_002,"Transcribed from container: ""Susaye Green, December 7, 1977"" 

On side A, Susaye Greene talks about what it was like growing up; where she was before Wonderlove; her background working with the Supremes; the growing popularity of women's singing groups; and what it's like working with Stevie Wonder with the Raylettes. 

On side B, Susaye Greene discusses the new group of the Supremes and how they'll succeed.|~|Collection PASC 342, Box 58",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audio cassette; Duration: 00:41:41),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvxc0/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvxdh,ark:/21198/zz0015w1xw,2,Completed,Work,,,37,,copyrighted,,,"Davis, Don, $d 1928-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,"May 13, 1974",1974-05-13,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Don Davis (tape 1 of 2),uclapasc_342_058_003,"Transcribed from container: ""Don Davis, producer (1 of 2), May 13, 1974"" 

On side A, Davis defines the role of a producer in the record-making business. 

On side B, Davis talks about songwriting and song production; collaborating with brands; what artist he likes to produce; his experiences producing in collaboration with other producers at Stax Records; and finding his sound as a producer.|~|Collection PASC 342, Box 58",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:04:11),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,//21198/zz002dvxf1 (part 2),,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvxdh/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvxf1,ark:/21198/zz0015w1xw,2,Completed,Work,,,39,,copyrighted,,,"Davis, Don, $d 1928-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,"May 13, 1974",1974-05-13,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","Interview with Don Davis (tape 2 of 2), Damon Harris, and Richard/Charles (?)",uclapasc_342_058_004,"Transcribed from container: ""Don Davis, producer, and Damon Harris, and Richard/Charles (2 of 2), May 13, 1974"";  

On side A, Don Davis talks about how the public hears pop music versus how a producer listens; how he picks material to produce; his inspirations; how one gets into producing; and his future plans in the business. Also on side A, starting at 29:21, Davis discusses his production role for the move Psycho; his thoughts on the creation of a Black production company; how he feels about Academy Awards; and Black success in the industry.  

On side B, Damon Harris discusses his career and family plans as a new member of the Temptations and his advice for people who want to get into the business. Also on Side B, starting at 19:26, interviewee--possibly Richard or Charles--discusses when he started doing music; upcoming tours; what artist has influenced his music; his plans for the next album; how he describes himself musically; and his opinions on new guitar artists.|~|Collection PASC 342, Box 58",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:52:47),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,//21198/zz002dvxdh (part 1),,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvxf1/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvxgj,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_058_005_M_a.wav,41,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/vx/gj/21198=zz002dvxgj/ark%2B=21198=zz002dvxgj.mp4{},copyrighted,,,"Rushen, Patrice",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Terry, Mike","Terry, Mike",sound recording,,"October 23, 1978",1978-10-23,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Patrice Rushen by Mike Terry,uclapasc_342_058_005,"Transcribed from container: ""Patrice Rushen by Mike Terry, October 23, 1978"". 

Patrice Rushen discusses new music, concepts, and direction in her music; whether she wants to keep her jazz audience; how she learns about herself through her music; her album Patrice; recording companies, like CBS, Warner, and Elektra; how she handles herself in the music business; whether she still wants to be called a ""serious artist"" as she merges into pop; and the functionalities of artists, producers, and bands working together in the studio.|~|Collection PASC 342, Box 58",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: (00:38:49),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,2329.593813,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvxgj/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dvxgj%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvxh2,ark:/21198/zz0015w1xw,2,Completed,Work,,,42,,copyrighted,,,"Rogers, D. J., $c keyboardist|~|Cole, Natalie, $d 1950-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,[1978],1978,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Natalie Cole and D.J. Rogers,uclapasc_342_058_006,"Transcribed from container: ""Natalie Cole and D.J. Rogers, ca. 1978."" 

D.J. Rogers is likely DeWayne Julius Rogers, keyboardist. 

On side A, Natalie Cole talks about a recent vacation to France; whether people have an issue with her not performing the ""role of a minister's wife""; whether people take her seriously when she speaks about religion; if she feels like men in the industry feel intimidated by her; the ""infamous"" Rolling Stones piece on her; her relationship with Aretha Franklin and her feelings about newer artists getting ""Natalie Cole"" and ""Aretha Franklin"" comparisons; her background ""growing up white""; growing out of her father Nat King Cole's shadow and maintaining his legacy; her next album; relationships with the press; and a fond memory of Christmas for SOUL Magazine's Christmas issue. 

On side B, DJ Rogers talks about Natalie Cole's performance in Long Beach; ""message music""; how long he's been singing; the gospel that inspires his music; how he reaches people off stage; his challenges in life while pursuing music; his childhood musical favorites; his wishes to collaborate with artists, such as the Isley Brothers, the Commodores, and Maurice White; and his response to a Christmas issue survey.|~|Collection PASC 342, Box 58",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: (01:21:25),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvxh2/manifest,
