Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017p0br,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p0w1,text,copyrighted,N,unpublished,United States,,"Cruikshank, Margaret",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p0br/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p0c8,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p102,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter of Congratulations,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p0c8/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p0ds,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p123,text,copyrighted,N,unpublished,United States,,"Heyman, Melanie",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p0ds/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p144,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1cr,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|War--Social Aspects--Gender Roles|~|Women pacifists--History|~|War--Psychological aspects|~|Women--Military service|~|War--Homophobia,,,individuals,,private,,Letter Regarding Women and War,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p144/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p15n,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1fs,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,fre,letters (correspondence),Awards Correspondence and Fan Mail,,,individuals,,private,,Letter (Subject Unknown),Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p15n/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p165,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1jb,text,copyrighted,N,unpublished,United States,,"Proudian, Melina",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter of Thanks,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p165/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p17p,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p1mc,text,copyrighted,N,unpublished,United States,,"Bain, Linda|~|Sitton, Ellen",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original authors.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p17p/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p186,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p5g7,text,copyrighted,N,unpublished,United States,,"Bradley, Pat",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter of Congratulations on Publication of Book,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p186/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p19q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p5hr,text,copyrighted,N,unpublished,United States,,,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Reviews of Book,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p19q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p1b7,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p5j8,text,copyrighted,N,unpublished,United States,,"Davis, Natalie",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p1b7/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p5m9,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p5nt,text,copyrighted,N,unpublished,United States,,"Morey, Frederick L., 1924-",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding MLA Seminar,"May 25, 1976",1976-05-25,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p5m9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017p5pb,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017p5qv,text,copyrighted,N,unpublished,United States,,"Morey, Frederick L., 1924-",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding MLA Seminar,"June 14, 1976",1976-06-14,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017p5pb/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qfx8,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qhpm,text,copyrighted,N,unpublished,Chicago (Ill.),,,"Gay Academic Union, Inc.","Faderman, Lillian|~|Grier, Barbara",,,eng,,Awards Correspondence and Fan Mail|~|Lesbians--History|~|Homosexuality and literature|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Program from Gay Academic Union Award Ceremony,"October 9, 1982",1982-10-09,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qfx8/manifest
